40.42645, -3.70068, Punto 1
40.46584, -3.68884, Punto 8
40.42645, -3.70068, 
40.42651, -3.70052, 
40.42654, -3.70044, 
40.42657, -3.70037, 
40.42660, -3.70028, 
40.42665, -3.70014, 
40.42672, -3.69994, 
40.42674, -3.69987, 
40.42676, -3.69982, 
40.42702, -3.69907, 
40.42711, -3.69889, 
40.42719, -3.69881, 
40.42730, -3.69896, 
40.42730, -3.69897, 
40.42738, -3.69909, 
40.42741, -3.69912, 
40.42743, -3.69914, 
40.42746, -3.69916, 
40.42759, -3.69918, 
40.42768, -3.69922, 
40.42774, -3.69924, 
40.42776, -3.69925, 
40.42777, -3.69926, 
40.42778, -3.69927, 
40.42779, -3.69929, 
40.42816, -3.69937, 
40.42838, -3.69940, 
40.42848, -3.69942, 
40.42856, -3.69979, 
40.42862, -3.70006, 
40.42863, -3.70011, 
40.42870, -3.70047, 
40.42890, -3.70138, 
40.42893, -3.70154, 
40.42894, -3.70158, 
40.42895, -3.70162, 
40.42896, -3.70165, 
40.42897, -3.70168, 
40.42898, -3.70171, 
40.42900, -3.70174, 
40.42902, -3.70177, 
40.42907, -3.70185, 
40.42910, -3.70194, 
40.42912, -3.70200, 
40.42913, -3.70204, 
40.42914, -3.70209, 
40.42916, -3.70220, 
40.42917, -3.70230, 
40.42917, -3.70233, 
40.42917, -3.70237, 
40.42916, -3.70246, 
40.42927, -3.70245, 
40.42929, -3.70245, 
40.42934, -3.70246, 
40.42936, -3.70247, 
40.42941, -3.70249, 
40.42945, -3.70251, 
40.42952, -3.70254, 
40.42976, -3.70264, 
40.42982, -3.70266, 
40.42990, -3.70269, 
40.42996, -3.70271, 
40.43007, -3.70276, 
40.43020, -3.70282, 
40.43070, -3.70303, 
40.43109, -3.70319, 
40.43118, -3.70324, 
40.43133, -3.70331, 
40.43157, -3.70341, 
40.43165, -3.70345, 
40.43172, -3.70348, 
40.43211, -3.70365, 
40.43249, -3.70382, 
40.43267, -3.70390, 
40.43310, -3.70408, 
40.43320, -3.70412, 
40.43330, -3.70413, 
40.43333, -3.70413, 
40.43338, -3.70413, 
40.43342, -3.70412, 
40.43347, -3.70410, 
40.43349, -3.70408, 
40.43350, -3.70407, 
40.43352, -3.70407, 
40.43353, -3.70406, 
40.43355, -3.70405, 
40.43357, -3.70404, 
