40.37598, -3.65739, Punto 1
40.39363, -3.67793, Punto 11
40.37598, -3.65739, 
40.37601, -3.65747, 
40.37602, -3.65752, 
40.37602, -3.65755, 
40.37602, -3.65758, 
40.37602, -3.65759, 
40.37601, -3.65760, 
40.37601, -3.65761, 
40.37600, -3.65762, 
40.37600, -3.65763, 
40.37599, -3.65763, 
40.37598, -3.65764, 
40.37595, -3.65766, 
40.37595, -3.65767, 
40.37591, -3.65769, 
40.37590, -3.65769, 
40.37589, -3.65769, 
40.37588, -3.65770, 
40.37575, -3.65729, 
40.37563, -3.65690, 
40.37560, -3.65680, 
40.37554, -3.65661, 
40.37552, -3.65658, 
40.37551, -3.65654, 
40.37550, -3.65652, 
40.37549, -3.65648, 
40.37546, -3.65637, 
40.37540, -3.65621, 
40.37534, -3.65601, 
40.37530, -3.65588, 
40.37527, -3.65580, 
40.37526, -3.65577, 
40.37524, -3.65571, 
40.37522, -3.65568, 
40.37522, -3.65567, 
40.37521, -3.65567, 
40.37521, -3.65565, 
40.37518, -3.65562, 
40.37518, -3.65561, 
40.37516, -3.65560, 
40.37513, -3.65556, 
40.37511, -3.65554, 
40.37509, -3.65553, 
40.37504, -3.65550, 
40.37502, -3.65549, 
40.37499, -3.65549, 
40.37497, -3.65548, 
40.37490, -3.65551, 
40.37487, -3.65553, 
40.37481, -3.65558, 
40.37481, -3.65559, 
40.37481, -3.65561, 
40.37481, -3.65563, 
40.37481, -3.65567, 
40.37482, -3.65573, 
40.37482, -3.65574, 
40.37483, -3.65576, 
40.37484, -3.65581, 
40.37490, -3.65597, 
40.37504, -3.65638, 
40.37505, -3.65641, 
40.37521, -3.65691, 
40.37498, -3.65704, 
40.37485, -3.65711, 
40.37437, -3.65739, 
40.37424, -3.65746, 
40.37402, -3.65759, 
40.37388, -3.65767, 
40.37380, -3.65773, 
40.37351, -3.65788, 
40.37287, -3.65820, 
40.37278, -3.65825, 
40.37297, -3.65881, 
40.37299, -3.65890, 
40.37302, -3.65898, 
40.37324, -3.65963, 
40.37335, -3.65957, 
40.37375, -3.65934, 
40.37395, -3.65922, 
40.37412, -3.65913, 
40.37425, -3.65905, 
40.37435, -3.65937, 
40.37440, -3.65950, 
40.37446, -3.65969, 
40.37452, -3.65987, 
40.37459, -3.66007, 
40.37469, -3.66036, 
40.37482, -3.66077, 
40.37495, -3.66115, 
40.37496, -3.66118, 
40.37497, -3.66122, 
40.37499, -3.66127, 
40.37501, -3.66131, 
40.37504, -3.66137, 
40.37555, -3.66089, 
40.37575, -3.66069, 
40.37597, -3.66048, 
40.37600, -3.66045, 
40.37602, -3.66041, 
40.37603, -3.66039, 
40.37604, -3.66038, 
40.37605, -3.66036, 
40.37607, -3.66033, 
40.37610, -3.66028, 
40.37613, -3.66021, 
40.37616, -3.66013, 
40.37619, -3.66006, 
40.37620, -3.65998, 
40.37626, -3.65993, 
40.37632, -3.65989, 
40.37644, -3.65981, 
40.37652, -3.65976, 
40.37653, -3.65976, 
40.37655, -3.65975, 
40.37656, -3.65976, 
40.37658, -3.65977, 
40.37659, -3.65978, 
40.37660, -3.65979, 
40.37661, -3.65981, 
40.37662, -3.65983, 
40.37662, -3.65984, 
40.37663, -3.65987, 
40.37663, -3.65989, 
40.37663, -3.65991, 
40.37663, -3.65994, 
40.37663, -3.65996, 
40.37662, -3.65998, 
40.37661, -3.65999, 
40.37660, -3.66001, 
40.37659, -3.66002, 
40.37657, -3.66003, 
40.37663, -3.66026, 
40.37665, -3.66036, 
40.37668, -3.66047, 
40.37668, -3.66048, 
40.37668, -3.66049, 
40.37668, -3.66051, 
40.37668, -3.66053, 
