40.48668, -3.69868, Punto 1
40.43424, -3.71900, Punto 7
40.48668, -3.69868, 
40.48710, -3.69868, 
40.48722, -3.69868, 
40.48720, -3.69892, 
40.48720, -3.69894, 
40.48719, -3.69901, 
40.48717, -3.69909, 
40.48715, -3.69917, 
40.48711, -3.69926, 
40.48707, -3.69935, 
40.48702, -3.69945, 
40.48699, -3.69951, 
40.48695, -3.69958, 
40.48693, -3.69963, 
40.48685, -3.69982, 
40.48667, -3.70019, 
40.48663, -3.70029, 
40.48638, -3.70086, 
40.48633, -3.70097, 
40.48611, -3.70148, 
40.48607, -3.70157, 
40.48602, -3.70169, 
40.48591, -3.70194, 
40.48575, -3.70231, 
40.48563, -3.70259, 
40.48551, -3.70288, 
40.48531, -3.70343, 
40.48528, -3.70350, 
40.48528, -3.70353, 
40.48527, -3.70356, 
40.48511, -3.70346, 
40.48473, -3.70322, 
40.48466, -3.70318, 
40.48446, -3.70306, 
40.48445, -3.70305, 
40.48413, -3.70287, 
40.48427, -3.70250, 
40.48429, -3.70245, 
40.48436, -3.70225, 
40.48446, -3.70201, 
40.48463, -3.70159, 
40.48473, -3.70135, 
40.48489, -3.70098, 
40.48497, -3.70080, 
40.48501, -3.70072, 
40.48504, -3.70064, 
40.48512, -3.70047, 
40.48508, -3.70043, 
40.48489, -3.70029, 
40.48484, -3.70025, 
40.48455, -3.70003, 
40.48431, -3.69985, 
40.48424, -3.69980, 
40.48417, -3.69980, 
40.48402, -3.69970, 
40.48400, -3.69971, 
40.48399, -3.69972, 
40.48398, -3.69974, 
40.48396, -3.69974, 
40.48395, -3.69975, 
40.48393, -3.69976, 
40.48392, -3.69976, 
40.48390, -3.69976, 
40.48388, -3.69977, 
40.48386, -3.69976, 
40.48384, -3.69976, 
40.48383, -3.69975, 
40.48382, -3.69975, 
40.48381, -3.69974, 
40.48379, -3.69973, 
40.48378, -3.69972, 
40.48377, -3.69971, 
40.48376, -3.69970, 
40.48375, -3.69969, 
40.48374, -3.69967, 
40.48373, -3.69966, 
40.48372, -3.69964, 
40.48371, -3.69962, 
40.48371, -3.69960, 
40.48370, -3.69958, 
40.48370, -3.69956, 
40.48370, -3.69954, 
40.48370, -3.69951, 
40.48370, -3.69949, 
40.48370, -3.69948, 
40.48370, -3.69947, 
40.48370, -3.69946, 
40.48370, -3.69945, 
40.48370, -3.69944, 
40.48371, -3.69943, 
40.48358, -3.69933, 
40.48354, -3.69924, 
40.48338, -3.69911, 
40.48325, -3.69901, 
40.48316, -3.69894, 
40.48314, -3.69892, 
40.48308, -3.69908, 
40.48306, -3.69913, 
40.48295, -3.69944, 
40.48293, -3.69949, 
40.48284, -3.69973, 
40.48276, -3.69994, 
40.48260, -3.70036, 
40.48252, -3.70058, 
40.48247, -3.70071, 
40.48235, -3.70104, 
40.48229, -3.70119, 
40.48219, -3.70147, 
40.48214, -3.70162, 
40.48204, -3.70189, 
40.48191, -3.70222, 
40.48182, -3.70247, 
40.48180, -3.70253, 
