40.45937, -3.78697, Aravaca
40.43424, -3.71900, Punto 12
40.45937, -3.78697, 
40.45939, -3.78697, 
40.45941, -3.78697, 
40.45943, -3.78698, 
40.45947, -3.78699, 
40.45948, -3.78693, 
40.45948, -3.78689, 
40.45948, -3.78685, 
40.45948, -3.78681, 
40.45948, -3.78675, 
40.45946, -3.78661, 
40.45944, -3.78650, 
40.45943, -3.78644, 
40.45932, -3.78581, 
40.45930, -3.78572, 
40.45925, -3.78543, 
40.45921, -3.78523, 
40.45920, -3.78513, 
40.45920, -3.78504, 
40.45913, -3.78426, 
40.45912, -3.78417, 
40.45911, -3.78404, 
40.45909, -3.78379, 
40.45905, -3.78332, 
40.45903, -3.78314, 
40.45903, -3.78304, 
40.45903, -3.78301, 
40.45902, -3.78290, 
40.45902, -3.78280, 
40.45902, -3.78271, 
40.45903, -3.78262, 
40.45904, -3.78257, 
40.45904, -3.78254, 
40.45905, -3.78246, 
40.45906, -3.78238, 
40.45907, -3.78231, 
40.45909, -3.78222, 
40.45912, -3.78203, 
40.45914, -3.78193, 
40.45919, -3.78155, 
40.45920, -3.78151, 
40.45920, -3.78147, 
40.45921, -3.78139, 
40.45922, -3.78131, 
40.45923, -3.78122, 
40.45923, -3.78116, 
40.45923, -3.78110, 
40.45922, -3.78091, 
40.45918, -3.78051, 
40.45918, -3.78046, 
40.45918, -3.78042, 
40.45918, -3.78038, 
40.45918, -3.78033, 
40.45919, -3.78029, 
40.45920, -3.78023, 
40.45922, -3.78018, 
40.45923, -3.78013, 
40.45928, -3.77997, 
40.45940, -3.77963, 
40.45951, -3.77930, 
40.45956, -3.77917, 
40.45952, -3.77915, 
40.45948, -3.77914, 
40.45934, -3.77911, 
40.45916, -3.77910, 
40.45871, -3.77905, 
40.45860, -3.77904, 
40.45844, -3.77903, 
40.45839, -3.77902, 
40.45832, -3.77902, 
40.45827, -3.77902, 
40.45826, -3.77902, 
40.45821, -3.77902, 
40.45816, -3.77902, 
40.45810, -3.77903, 
40.45803, -3.77905, 
40.45797, -3.77907, 
40.45791, -3.77910, 
40.45785, -3.77913, 
40.45779, -3.77917, 
40.45744, -3.77945, 
40.45699, -3.77981, 
40.45696, -3.77983, 
40.45646, -3.78022, 
40.45633, -3.78033, 
40.45618, -3.78044, 
40.45606, -3.78052, 
40.45600, -3.78056, 
40.45597, -3.78058, 
40.45595, -3.78061, 
40.45592, -3.78064, 
40.45590, -3.78067, 
40.45588, -3.78070, 
40.45586, -3.78074, 
40.45584, -3.78078, 
40.45583, -3.78085, 
40.45585, -3.78089, 
40.45585, -3.78091, 
40.45586, -3.78093, 
40.45586, -3.78095, 
40.45586, -3.78097, 
40.45586, -3.78098, 
40.45586, -3.78100, 
40.45586, -3.78102, 
40.45586, -3.78104, 
40.45585, -3.78106, 
40.45585, -3.78109, 
40.45584, -3.78111, 
40.45583, -3.78113, 
40.45587, -3.78132, 
40.45588, -3.78135, 
40.45588, -3.78139, 
40.45588, -3.78144, 
40.45587, -3.78205, 
40.45587, -3.78234, 
40.45587, -3.78240, 
40.45587, -3.78248, 
40.45587, -3.78300, 
40.45587, -3.78368, 
40.45587, -3.78414, 
40.45587, -3.78445, 
40.45586, -3.78456, 
40.45585, -3.78464, 
40.45579, -3.78488, 
40.45577, -3.78492, 
40.45576, -3.78496, 
40.45573, -3.78500, 
40.45570, -3.78503, 
40.45568, -3.78505, 
40.45566, -3.78506, 
40.45562, -3.78509, 
40.45557, -3.78513, 
40.45553, -3.78515, 
40.45550, -3.78516, 
40.45546, -3.78517, 
40.45542, -3.78517, 
40.45536, -3.78520, 
40.45528, -3.78524, 
40.45519, -3.78528, 
40.45515, -3.78530, 
40.45506, -3.78534, 
40.45499, -3.78538, 
40.45489, -3.78541, 
40.45484, -3.78543, 
40.45481, -3.78544, 
40.45477, -3.78545, 
40.45472, -3.78545, 
40.45469, -3.78545, 
40.45466, -3.78545, 
40.45462, -3.78543, 
40.45458, -3.78541, 
40.45450, -3.78536, 
40.45443, -3.78531, 
40.45437, -3.78528, 
40.45433, -3.78526, 
40.45426, -3.78521, 
40.45418, -3.78518, 
40.45415, -3.78516, 
40.45409, -3.78515, 
40.45397, -3.78515, 
40.45376, -3.78515, 
40.45364, -3.78515, 
40.45358, -3.78514, 
40.45353, -3.78514, 
40.45332, -3.78514, 
40.45312, -3.78514, 
40.45290, -3.78513, 
40.45282, -3.78513, 
40.45262, -3.78513, 
40.45228, -3.78512, 
40.45215, -3.78512, 
40.45216, -3.78513, 
40.45216, -3.78514, 
40.45216, -3.78516, 
40.45215, -3.78517, 
40.45215, -3.78518, 
40.45215, -3.78520, 
40.45215, -3.78521, 
40.45214, -3.78522, 
40.45214, -3.78524, 
40.45213, -3.78525, 
40.45213, -3.78526, 
40.45212, -3.78527, 
40.45212, -3.78528, 
40.45211, -3.78529, 
40.45210, -3.78530, 
40.45209, -3.78531, 
40.45208, -3.78531, 
40.45208, -3.78532, 
40.45207, -3.78533, 
40.45206, -3.78533, 
40.45205, -3.78534, 
40.45204, -3.78534, 
40.45203, -3.78534, 
40.45202, -3.78534, 
40.45201, -3.78535, 
40.45200, -3.78535, 
40.45198, -3.78534, 
40.45196, -3.78534, 
40.45195, -3.78534, 
40.45194, -3.78533, 
40.45193, -3.78533, 
40.45192, -3.78532, 
40.45192, -3.78531, 
40.45191, -3.78530, 
40.45190, -3.78530, 
40.45189, -3.78529, 
40.45188, -3.78528, 
40.45188, -3.78527, 
40.45187, -3.78526, 
40.45187, -3.78525, 
40.45187, -3.78524, 
40.45186, -3.78523, 
40.45186, -3.78522, 
40.45185, -3.78521, 
40.45185, -3.78519, 
40.45185, -3.78518, 
40.45185, -3.78517, 
40.45185, -3.78515, 
40.45185, -3.78514, 
40.45185, -3.78512, 
40.45172, -3.78512, 
40.45153, -3.78512, 
40.45136, -3.78511, 
40.45106, -3.78510, 
40.45062, -3.78509, 
40.45037, -3.78508, 
40.44964, -3.78506, 
40.44935, -3.78506, 
40.44905, -3.78505, 
40.44889, -3.78505, 
40.44890, -3.78481, 
40.44890, -3.78468, 
40.44890, -3.78455, 
40.44890, -3.78431, 
40.44890, -3.78424, 
40.44890, -3.78392, 
40.44891, -3.78352, 
40.44891, -3.78326, 
40.44890, -3.78319, 
40.44890, -3.78316, 
40.44891, -3.78309, 
40.44891, -3.78304, 
40.44893, -3.78298, 
40.44893, -3.78258, 
40.44894, -3.78244, 
40.44894, -3.78235, 
40.44895, -3.78233, 
40.44896, -3.78231, 
40.44897, -3.78229, 
40.44899, -3.78227, 
40.44901, -3.78225, 
40.44904, -3.78224, 
40.44906, -3.78223, 
40.44912, -3.78223, 
40.44917, -3.78223, 
40.44954, -3.78224, 
40.44990, -3.78225, 
40.45007, -3.78226, 
40.45095, -3.78229, 
40.45109, -3.78230, 
40.45143, -3.78231, 
40.45161, -3.78231, 
40.45212, -3.78233, 
40.45234, -3.78234, 
40.45247, -3.78234, 
40.45247, -3.78034, 
40.45247, -3.78014, 
40.45247, -3.77999, 
40.45247, -3.77981, 
40.45245, -3.77974, 
40.45240, -3.77952, 
40.45238, -3.77952, 
40.45237, -3.77950, 
40.45235, -3.77949, 
40.45233, -3.77947, 
40.45232, -3.77946, 
40.45230, -3.77944, 
40.45229, -3.77942, 
40.45228, -3.77939, 
40.45227, -3.77937, 
40.45226, -3.77933, 
40.45225, -3.77928, 
40.45225, -3.77926, 
40.45225, -3.77923, 
40.45226, -3.77920, 
40.45226, -3.77918, 
40.45227, -3.77915, 
40.45228, -3.77913, 
40.45228, -3.77911, 
40.45230, -3.77908, 
40.45231, -3.77906, 
40.45232, -3.77905, 
40.45234, -3.77903, 
40.45236, -3.77901, 
40.45237, -3.77900, 
40.45239, -3.77899, 
40.45242, -3.77898, 
40.45243, -3.77881, 
40.45243, -3.77876, 
40.45244, -3.77871, 
40.45248, -3.77861, 
40.45248, -3.77846, 
40.45248, -3.77806, 
40.45248, -3.77735, 
40.45248, -3.77680, 
40.45248, -3.77641, 
40.45248, -3.77622, 
40.45248, -3.77611, 
40.45247, -3.77605, 
40.45247, -3.77601, 
40.45246, -3.77590, 
40.45246, -3.77586, 
40.45245, -3.77583, 
40.45245, -3.77579, 
40.45244, -3.77575, 
40.45243, -3.77571, 
40.45239, -3.77560, 
