Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-42,2000,93.488254,0.0467441,0.00025
iot-0-43,2000,93.488254,0.0467441,0.00025
iot-0-44,2000,93.488254,0.0467441,0.00025
iot-0-45,2000,93.488254,0.0467441,0.00025
iot-0-46,2000,93.488254,0.0467441,0.00025
iot-0-47,2000,93.488254,0.0467441,0.00025
iot-0-48,2000,93.488254,0.0467441,0.00025
iot-0-49,2000,93.488254,0.0467441,0.00025
iot-0-50,2000,93.488254,0.0467441,0.00025
iot-0-51,2000,93.488254,0.0467441,0.00025
iot-0-52,2000,93.488254,0.0467441,0.00025
iot-0-53,2000,93.488254,0.0467441,0.00025
iot-0-54,2000,93.488254,0.0467441,0.00025
iot-0-55,2000,93.488254,0.0467441,0.00025
iot-0-56,2000,93.488254,0.0467441,0.00025
iot-0-57,2000,93.488254,0.0467441,0.00025
iot-0-58,2000,93.488254,0.0467441,0.00025
iot-0-59,2000,93.488254,0.0467441,0.00025
iot-0-60,2000,93.488254,0.0467441,0.00025
iot-0-61,2000,93.488254,0.0467441,0.00025
iot-0-62,2000,93.488254,0.0467441,0.00025
iot-0-63,2000,93.488254,0.0467441,0.00025
iot-0-64,2000,93.488254,0.0467441,0.00025
iot-0-65,2000,93.488254,0.0467441,0.00025
iot-0-66,2000,93.488254,0.0467441,0.00025
iot-0-67,2000,93.488254,0.0467441,0.00025
iot-0-68,2000,93.488254,0.0467441,0.00025
iot-0-69,2000,93.488254,0.0467441,0.00025
iot-0-70,2000,93.488254,0.0467441,0.00025
iot-0-71,2000,93.488254,0.0467441,0.00025
iot-0-72,2000,93.488254,0.0467441,0.00025
iot-0-73,2000,93.488254,0.0467441,0.00025
iot-0-74,2000,93.488254,0.0467441,0.00025
iot-0-75,2000,93.488254,0.0467441,0.00025
iot-0-76,2000,93.488254,0.0467441,0.00025
iot-0-77,2000,93.488254,0.0467441,0.00025
iot-0-78,2000,93.488254,0.0467441,0.00025
iot-0-79,2000,93.488254,0.0467441,0.00025
iot-0-80,2000,93.488254,0.0467441,0.00025
iot-0-81,2000,93.488254,0.0467441,0.00025
iot-0-82,2000,93.488254,0.0467441,0.00025
iot-0-83,2000,93.488254,0.0467441,0.00025
iot-0-84,2000,93.488254,0.0467441,0.00025
iot-0-85,2000,93.488254,0.0467441,0.00025
iot-0-86,2000,93.488254,0.0467441,0.00025
iot-0-87,2000,93.488254,0.0467441,0.00025
iot-0-88,2000,93.488254,0.0467441,0.00025
iot-0-89,2000,93.488254,0.0467441,0.00025
iot-0-90,2000,93.488254,0.0467441,0.00025
iot-0-91,2000,93.488254,0.0467441,0.00025
iot-0-92,2000,93.488254,0.0467441,0.00025
iot-0-93,2000,93.488254,0.0467441,0.00025
iot-0-94,2000,93.488254,0.0467441,0.00025
iot-0-95,2000,93.488254,0.0467441,0.00025
iot-0-96,2000,93.488254,0.0467441,0.00025
iot-0-97,2000,93.488254,0.0467441,0.00025
iot-0-98,2000,93.488254,0.0467441,0.00025
iot-0-99,2000,93.488254,0.0467441,0.00025
iot-0-100,2000,93.488254,0.0467441,0.00025
iot-0-101,2000,93.488254,0.0467441,0.00025
iot-0-102,2000,93.488254,0.0467441,0.00025
iot-0-103,2000,93.488254,0.0467441,0.00025
iot-0-104,2000,93.488254,0.0467441,0.00025
iot-0-105,2000,93.488254,0.0467441,0.00025
iot-0-106,2000,93.488254,0.0467441,0.00025
iot-0-107,2000,93.488254,0.0467441,0.00025
iot-0-108,2000,93.488254,0.0467441,0.00025
iot-0-109,2000,93.488254,0.0467441,0.00025
iot-0-110,2000,93.488254,0.0467441,0.00025
iot-0-111,2000,93.488254,0.0467441,0.00025
iot-0-112,2000,93.488254,0.0467441,0.00025
iot-0-113,2000,93.488254,0.0467441,0.00025
iot-0-114,2000,93.488254,0.0467441,0.00025
iot-0-115,2000,93.488254,0.0467441,0.00025
iot-0-116,2000,93.488254,0.0467441,0.00025
iot-0-117,2000,93.488254,0.0467441,0.00025
iot-0-118,2000,93.488254,0.0467441,0.00025
iot-0-119,2000,93.488254,0.0467441,0.00025
iot-0-120,2000,93.488254,0.0467441,0.00025
iot-0-121,2000,93.488254,0.0467441,0.00025
iot-0-122,2000,93.488254,0.0467441,0.00025
iot-0-123,2000,93.488254,0.0467441,0.00025
iot-0-124,2000,93.488254,0.0467441,0.00025
iot-0-125,2000,93.488254,0.0467441,0.00025
iot-0-126,2000,93.488254,0.0467441,0.00025
iot-0-127,2000,93.488254,0.0467441,0.00025
iot-0-128,2000,93.488254,0.0467441,0.00025
iot-0-129,2000,93.488254,0.0467441,0.00025
iot-0-130,2000,93.488254,0.0467441,0.00025
iot-0-131,2000,93.488254,0.0467441,0.00025
iot-0-132,2000,93.488254,0.0467441,0.00025
iot-0-133,2000,93.488254,0.0467441,0.00025
iot-0-134,2000,93.488254,0.0467441,0.00025
iot-0-135,2000,93.488254,0.0467441,0.00025
iot-0-136,2000,93.488254,0.0467441,0.00025
iot-0-137,2000,93.488254,0.0467441,0.00025
iot-0-138,2000,93.488254,0.0467441,0.00025
iot-0-139,2000,93.488254,0.0467441,0.00025
iot-0-140,2000,93.488254,0.0467441,0.00025
iot-0-141,2000,93.488254,0.0467441,0.00025
iot-0-142,2000,93.488254,0.0467441,0.00025
iot-0-143,2000,93.488254,0.0467441,0.00025
iot-0-144,2000,93.488254,0.0467441,0.00025
iot-0-145,2000,93.488254,0.0467441,0.00025
iot-0-146,2000,93.488254,0.0467441,0.00025
iot-0-147,2000,93.488254,0.0467441,0.00025
iot-0-148,2000,93.488254,0.0467441,0.00025
iot-0-149,2000,93.488254,0.0467441,0.00025
iot-0-150,2000,93.488254,0.0467441,0.00025
iot-0-151,2000,93.488254,0.0467441,0.00025
iot-0-152,2000,93.488254,0.0467441,0.00025
iot-0-153,2000,93.488254,0.0467441,0.00025
iot-0-154,2000,93.488254,0.0467441,0.00025
iot-0-155,2000,93.488254,0.0467441,0.00025
iot-0-156,2000,93.488254,0.0467441,0.00025
iot-0-157,2000,93.488254,0.0467441,0.00025
iot-0-158,2000,93.488254,0.0467441,0.00025
iot-0-159,2000,93.488254,0.0467441,0.00025
iot-0-160,2000,93.488254,0.0467441,0.00025
iot-0-161,2000,93.488254,0.0467441,0.00025
iot-0-162,2000,93.488254,0.0467441,0.00025
iot-0-163,2000,93.488254,0.0467441,0.00025
iot-0-164,2000,93.488254,0.0467441,0.00025
iot-0-165,2000,93.488254,0.0467441,0.00025
iot-0-166,2000,93.488254,0.0467441,0.00025
iot-0-167,2000,93.488254,0.0467441,0.00025
iot-0-168,2000,93.488254,0.0467441,0.00025
iot-0-169,2000,93.488254,0.0467441,0.00025
iot-0-170,2000,93.488254,0.0467441,0.00025
iot-0-171,2000,93.488254,0.0467441,0.00025
iot-0-172,2000,93.488254,0.0467441,0.00025
iot-0-173,2000,93.488254,0.0467441,0.00025
iot-0-174,2000,93.488254,0.0467441,0.00025
iot-0-175,2000,93.488254,0.0467441,0.00025
iot-0-176,2000,93.488254,0.0467441,0.00025
iot-0-177,2000,93.488254,0.0467441,0.00025
iot-0-178,2000,93.488254,0.0467441,0.00025
iot-0-179,2000,93.488254,0.0467441,0.00025
iot-0-180,2000,93.488254,0.0467441,0.00025
iot-0-181,2000,93.488254,0.0467441,0.00025
iot-0-182,2000,93.488254,0.0467441,0.00025
iot-0-183,2000,93.488254,0.0467441,0.00025
iot-0-184,2000,93.488254,0.0467441,0.00025
iot-0-185,2000,93.488254,0.0467441,0.00025
iot-0-186,2000,93.488254,0.0467441,0.00025
iot-0-187,2000,93.488254,0.0467441,0.00025
iot-0-188,2000,93.488254,0.0467441,0.00025
iot-0-189,2000,93.488254,0.0467441,0.00025
iot-0-190,2000,93.488254,0.0467441,0.00025
iot-0-191,2000,93.488254,0.0467441,0.00025
iot-0-192,2000,93.488254,0.0467441,0.00025
iot-0-193,2000,93.488254,0.0467441,0.00025
iot-0-194,2000,93.488254,0.0467441,0.00025
iot-0-195,2000,93.488254,0.0467441,0.00025
iot-0-196,2000,93.488254,0.0467441,0.00025
iot-0-197,2000,93.488254,0.0467441,0.00025
iot-0-198,2000,93.488254,0.0467441,0.00025
iot-0-199,2000,93.488254,0.0467441,0.00025
iot-0-200,2000,93.488254,0.0467441,0.00025
iot-0-201,2000,93.488254,0.0467441,0.00025
iot-0-202,2000,93.488254,0.0467441,0.00025
iot-0-203,2000,93.488254,0.0467441,0.00025
iot-0-204,2000,93.488254,0.0467441,0.00025
iot-0-205,2000,93.488254,0.0467441,0.00025
iot-0-206,2000,93.488254,0.0467441,0.00025
iot-0-207,2000,93.488254,0.0467441,0.00025
iot-0-208,2000,93.488254,0.0467441,0.00025
iot-0-209,2000,93.488254,0.0467441,0.00025
iot-0-210,2000,93.488254,0.0467441,0.00025
iot-0-211,2000,93.488254,0.0467441,0.00025
iot-0-212,2000,93.488254,0.0467441,0.00025
iot-0-213,2000,93.488254,0.0467441,0.00025
iot-0-214,2000,93.488254,0.0467441,0.00025
iot-0-215,2000,93.488254,0.0467441,0.00025
iot-0-216,2000,93.488254,0.0467441,0.00025
iot-0-217,2000,93.488254,0.0467441,0.00025
iot-0-218,2000,93.488254,0.0467441,0.00025
iot-0-219,2000,93.488254,0.0467441,0.00025
iot-0-220,2000,93.488254,0.0467441,0.00025
iot-0-221,2000,93.488254,0.0467441,0.00025
iot-0-222,2000,93.488254,0.0467441,0.00025
iot-0-223,2000,93.488254,0.0467441,0.00025
iot-0-224,2000,93.488254,0.0467441,0.00025
iot-0-225,2000,93.488254,0.0467441,0.00025
iot-0-226,2000,93.488254,0.0467441,0.00025
iot-0-227,2000,93.488254,0.0467441,0.00025
iot-0-228,2000,93.488254,0.0467441,0.00025
iot-0-229,2000,93.488254,0.0467441,0.00025
iot-0-230,2000,93.488254,0.0467441,0.00025
iot-0-231,2000,93.488254,0.0467441,0.00025
iot-0-232,2000,93.488254,0.0467441,0.00025
iot-0-233,2000,93.488254,0.0467441,0.00025
iot-0-234,2000,93.488254,0.0467441,0.00025
iot-0-235,2000,93.488254,0.0467441,0.00025
iot-0-236,2000,93.488254,0.0467441,0.00025
iot-0-237,2000,93.488254,0.0467441,0.00025
iot-0-238,2000,93.488254,0.0467441,0.00025
iot-0-239,2000,93.488254,0.0467441,0.00025
iot-0-240,2000,93.488254,0.0467441,0.00025
iot-0-241,2000,93.488254,0.0467441,0.00025
iot-0-242,2000,93.488254,0.0467441,0.00025
iot-0-243,2000,93.488254,0.0467441,0.00025
iot-0-244,2000,93.488254,0.0467441,0.00025
iot-0-245,2000,93.488254,0.0467441,0.00025
iot-0-246,2000,93.488254,0.0467441,0.00025
iot-0-247,2000,93.488254,0.0467441,0.00025
iot-0-248,2000,93.488254,0.0467441,0.00025
iot-0-249,2000,93.488254,0.0467441,0.00025
iot-0-250,2000,93.488254,0.0467441,0.00025
iot-0-251,2000,93.488254,0.0467441,0.00025
iot-0-252,2000,93.488254,0.0467441,0.00025
iot-0-253,2000,93.488254,0.0467441,0.00025
iot-0-254,2000,93.488254,0.0467441,0.00025
iot-0-255,2000,93.488254,0.0467441,0.00025
iot-0-256,2000,93.488254,0.0467441,0.00025
iot-0-257,2000,93.488254,0.0467441,0.00025
iot-0-258,2000,93.488254,0.0467441,0.00025
iot-0-259,2000,93.488254,0.0467441,0.00025
iot-0-260,2000,93.488254,0.0467441,0.00025
iot-0-261,2000,93.488254,0.0467441,0.00025
iot-0-262,2000,93.488254,0.0467441,0.00025
iot-0-263,2000,93.488254,0.0467441,0.00025
iot-0-264,2000,93.488254,0.0467441,0.00025
iot-0-265,2000,93.488254,0.0467441,0.00025
iot-0-266,2000,93.488254,0.0467441,0.00025
iot-0-267,2000,93.488254,0.0467441,0.00025
iot-0-268,2000,93.488254,0.0467441,0.00025
iot-0-269,2000,93.488254,0.0467441,0.00025
iot-0-270,2000,93.488254,0.0467441,0.00025
iot-0-271,2000,93.488254,0.0467441,0.00025
iot-0-272,2000,93.488254,0.0467441,0.00025
iot-0-273,2000,93.488254,0.0467441,0.00025
iot-0-274,2000,93.488254,0.0467441,0.00025
iot-0-275,2000,93.488254,0.0467441,0.00025
iot-0-276,2000,93.488254,0.0467441,0.00025
iot-0-277,2000,93.488254,0.0467441,0.00025
iot-0-278,2000,93.488254,0.0467441,0.00025
iot-0-279,2000,93.488254,0.0467441,0.00025
iot-0-280,2000,93.488254,0.0467441,0.00025
iot-0-281,2000,93.488254,0.0467441,0.00025
iot-0-282,2000,93.488254,0.0467441,0.00025
iot-0-283,2000,93.488254,0.0467441,0.00025
iot-0-284,2000,93.488254,0.0467441,0.00025
iot-0-285,2000,93.488254,0.0467441,0.00025
iot-0-286,2000,93.488254,0.0467441,0.00025
iot-0-287,2000,93.488254,0.0467441,0.00025
iot-0-288,2000,93.488254,0.0467441,0.00025
iot-0-289,2000,93.488254,0.0467441,0.00025
iot-0-290,2000,93.488254,0.0467441,0.00025
iot-0-291,2000,93.488254,0.0467441,0.00025
iot-0-292,2000,93.488254,0.0467441,0.00025
iot-0-293,2000,93.488254,0.0467441,0.00025
iot-0-294,2000,93.488254,0.0467441,0.00025
iot-0-295,2000,93.488254,0.0467441,0.00025
iot-0-296,2000,93.488254,0.0467441,0.00025
iot-0-297,2000,93.488254,0.0467441,0.00025
iot-0-298,2000,93.488254,0.0467441,0.00025
iot-0-299,2000,93.488254,0.0467441,0.00025
iot-0-300,2000,93.488254,0.0467441,0.00025
iot-0-301,2000,93.488254,0.0467441,0.00025
iot-0-302,2000,93.488254,0.0467441,0.00025
iot-0-303,2000,93.488254,0.0467441,0.00025
iot-0-304,2000,93.488254,0.0467441,0.00025
iot-0-305,2000,93.488254,0.0467441,0.00025
iot-0-306,2000,93.488254,0.0467441,0.00025
iot-0-307,2000,93.488254,0.0467441,0.00025
iot-0-308,2000,93.488254,0.0467441,0.00025
iot-0-309,2000,93.488254,0.0467441,0.00025
iot-0-310,2000,93.488254,0.0467441,0.00025
iot-0-311,2000,93.488254,0.0467441,0.00025
iot-0-312,2000,93.488254,0.0467441,0.00025
iot-0-313,2000,93.488254,0.0467441,0.00025
iot-0-314,2000,93.488254,0.0467441,0.00025
iot-0-315,2000,93.488254,0.0467441,0.00025
iot-0-316,2000,93.488254,0.0467441,0.00025
iot-0-317,2000,93.488254,0.0467441,0.00025
iot-0-318,2000,93.488254,0.0467441,0.00025
iot-0-319,2000,93.488254,0.0467441,0.00025
iot-0-320,2000,93.488254,0.0467441,0.00025
iot-0-321,2000,93.488254,0.0467441,0.00025
iot-0-322,2000,93.488254,0.0467441,0.00025
iot-0-323,2000,93.488254,0.0467441,0.00025
iot-0-324,2000,93.488254,0.0467441,0.00025
iot-0-325,2000,93.488254,0.0467441,0.00025
iot-0-326,2000,93.488254,0.0467441,0.00025
iot-0-327,2000,93.488254,0.0467441,0.00025
iot-0-328,2000,93.488254,0.0467441,0.00025
iot-0-329,2000,93.488254,0.0467441,0.00025
iot-0-330,2000,93.488254,0.0467441,0.00025
iot-0-331,2000,93.488254,0.0467441,0.00025
iot-0-332,2000,93.488254,0.0467441,0.00025
iot-0-333,2000,93.488254,0.0467441,0.00025
iot-0-334,2000,93.488254,0.0467441,0.00025
iot-0-335,2000,93.488254,0.0467441,0.00025
iot-0-336,2000,93.488254,0.0467441,0.00025
iot-0-337,2000,93.488254,0.0467441,0.00025
iot-0-338,2000,93.488254,0.0467441,0.00025
iot-0-339,2000,93.488254,0.0467441,0.00025
iot-0-340,2000,93.488254,0.0467441,0.00025
iot-0-341,2000,93.488254,0.0467441,0.00025
iot-0-342,2000,93.488254,0.0467441,0.00025
iot-0-343,2000,93.488254,0.0467441,0.00025
iot-0-344,2000,93.488254,0.0467441,0.00025
iot-0-345,2000,93.488254,0.0467441,0.00025
iot-0-346,2000,93.488254,0.0467441,0.00025
iot-0-347,2000,93.488254,0.0467441,0.00025
iot-0-348,2000,93.488254,0.0467441,0.00025
iot-0-349,2000,93.488254,0.0467441,0.00025
iot-0-350,2000,93.488254,0.0467441,0.00025
iot-0-351,2000,93.488254,0.0467441,0.00025
iot-0-352,2000,93.488254,0.0467441,0.00025
iot-0-353,2000,93.488254,0.0467441,0.00025
iot-0-354,2000,93.488254,0.0467441,0.00025
iot-0-355,2000,93.488254,0.0467441,0.00025
iot-0-356,2000,93.488254,0.0467441,0.00025
iot-0-357,2000,93.488254,0.0467441,0.00025
iot-0-358,2000,93.488254,0.0467441,0.00025
iot-0-359,2000,93.488254,0.0467441,0.00025
iot-0-360,2000,93.488254,0.0467441,0.00025
iot-0-361,2000,93.488254,0.0467441,0.00025
iot-0-362,2000,93.488254,0.0467441,0.00025
iot-0-363,2000,93.488254,0.0467441,0.00025
iot-0-364,2000,93.488254,0.0467441,0.00025
iot-0-365,2000,93.488254,0.0467441,0.00025
iot-0-366,2000,93.488254,0.0467441,0.00025
iot-0-367,2000,93.488254,0.0467441,0.00025
iot-0-368,2000,93.488254,0.0467441,0.00025
iot-0-369,2000,93.488254,0.0467441,0.00025
iot-0-370,2000,93.488254,0.0467441,0.00025
iot-0-371,2000,93.488254,0.0467441,0.00025
iot-0-372,2000,93.488254,0.0467441,0.00025
iot-0-373,2000,93.488254,0.0467441,0.00025
iot-0-374,2000,93.488254,0.0467441,0.00025
iot-0-375,2000,93.488254,0.0467441,0.00025
iot-0-376,2000,93.488254,0.0467441,0.00025
iot-0-377,2000,93.488254,0.0467441,0.00025
iot-0-378,2000,93.488254,0.0467441,0.00025
iot-0-379,2000,93.488254,0.0467441,0.00025
iot-0-380,2000,93.488254,0.0467441,0.00025
iot-0-381,2000,93.488254,0.0467441,0.00025
iot-0-382,2000,93.488254,0.0467441,0.00025
iot-0-383,2000,93.488254,0.0467441,0.00025
iot-0-384,2000,93.488254,0.0467441,0.00025
iot-0-385,2000,93.488254,0.0467441,0.00025
iot-0-386,2000,93.488254,0.0467441,0.00025
iot-0-387,2000,93.488254,0.0467441,0.00025
iot-0-388,2000,93.488254,0.0467441,0.00025
iot-0-389,2000,93.488254,0.0467441,0.00025
iot-0-390,2000,93.488254,0.0467441,0.00025
iot-0-391,2000,93.488254,0.0467441,0.00025
iot-0-392,2000,93.488254,0.0467441,0.00025
iot-0-393,2000,93.488254,0.0467441,0.00025
iot-0-394,2000,93.488254,0.0467441,0.00025
iot-0-395,2000,93.488254,0.0467441,0.00025
iot-0-396,2000,93.488254,0.0467441,0.00025
iot-0-397,2000,93.488254,0.0467441,0.00025
iot-0-398,2000,93.488254,0.0467441,0.00025
iot-0-399,2000,93.488254,0.0467441,0.00025
iot-0-400,2000,93.488254,0.0467441,0.00025
iot-0-401,2000,93.488254,0.0467441,0.00025
iot-0-402,2000,93.488254,0.0467441,0.00025
iot-0-403,2000,93.488254,0.0467441,0.00025
iot-0-404,2000,93.488254,0.0467441,0.00025
iot-0-405,2000,93.488254,0.0467441,0.00025
iot-0-406,2000,93.488254,0.0467441,0.00025
iot-0-407,2000,93.488254,0.0467441,0.00025
iot-0-408,2000,93.488254,0.0467441,0.00025
iot-0-409,2000,93.488254,0.0467441,0.00025
iot-0-410,2000,93.488254,0.0467441,0.00025
iot-0-411,2000,93.488254,0.0467441,0.00025
iot-0-412,2000,93.488254,0.0467441,0.00025
iot-0-413,2000,93.488254,0.0467441,0.00025
iot-0-414,2000,93.488254,0.0467441,0.00025
iot-0-415,2000,93.488254,0.0467441,0.00025
iot-0-416,2000,93.488254,0.0467441,0.00025
iot-0-417,2000,93.488254,0.0467441,0.00025
iot-0-418,2000,93.488254,0.0467441,0.00025
iot-0-419,2000,93.488254,0.0467441,0.00025
iot-0-420,2000,93.488254,0.0467441,0.00025
iot-0-421,2000,93.488254,0.0467441,0.00025
iot-0-422,2000,93.488254,0.0467441,0.00025
iot-0-423,2000,93.488254,0.0467441,0.00025
iot-0-424,2000,93.488254,0.0467441,0.00025
iot-0-425,2000,93.488254,0.0467441,0.00025
iot-0-426,2000,93.488254,0.0467441,0.00025
iot-0-427,2000,93.488254,0.0467441,0.00025
iot-0-428,2000,93.488254,0.0467441,0.00025
iot-0-429,2000,93.488254,0.0467441,0.00025
iot-0-430,2000,93.488254,0.0467441,0.00025
iot-0-431,2000,93.488254,0.0467441,0.00025
iot-0-432,2000,93.488254,0.0467441,0.00025
iot-0-433,2000,93.488254,0.0467441,0.00025
iot-0-434,2000,93.488254,0.0467441,0.00025
iot-0-435,2000,93.488254,0.0467441,0.00025
iot-0-436,2000,93.488254,0.0467441,0.00025
iot-0-437,2000,93.488254,0.0467441,0.00025
iot-0-438,2000,93.488254,0.0467441,0.00025
iot-0-439,2000,93.488254,0.0467441,0.00025
iot-0-440,2000,93.488254,0.0467441,0.00025
iot-0-441,2000,93.488254,0.0467441,0.00025
iot-0-442,2000,93.488254,0.0467441,0.00025
iot-0-443,2000,93.488254,0.0467441,0.00025
iot-0-444,2000,93.488254,0.0467441,0.00025
iot-0-445,2000,93.488254,0.0467441,0.00025
iot-0-446,2000,93.488254,0.0467441,0.00025
iot-0-447,2000,93.488254,0.0467441,0.00025
iot-0-448,2000,93.488254,0.0467441,0.00025
iot-0-449,2000,93.488254,0.0467441,0.00025
iot-0-450,2000,93.488254,0.0467441,0.00025
iot-0-451,2000,93.488254,0.0467441,0.00025
iot-0-452,2000,93.488254,0.0467441,0.00025
iot-0-453,2000,93.488254,0.0467441,0.00025
iot-0-454,2000,93.488254,0.0467441,0.00025
iot-0-455,2000,93.488254,0.0467441,0.00025
iot-0-456,2000,93.488254,0.0467441,0.00025
iot-0-457,2000,93.488254,0.0467441,0.00025
iot-0-458,2000,93.488254,0.0467441,0.00025
iot-0-459,2000,93.488254,0.0467441,0.00025
iot-0-460,2000,93.488254,0.0467441,0.00025
iot-0-461,2000,93.488254,0.0467441,0.00025
iot-0-462,2000,93.488254,0.0467441,0.00025
iot-0-463,2000,93.488254,0.0467441,0.00025
iot-0-464,2000,93.488254,0.0467441,0.00025
iot-0-465,2000,93.488254,0.0467441,0.00025
iot-0-466,2000,93.488254,0.0467441,0.00025
iot-0-467,2000,93.488254,0.0467441,0.00025
iot-0-468,2000,93.488254,0.0467441,0.00025
iot-0-469,2000,93.488254,0.0467441,0.00025
iot-0-470,2000,93.488254,0.0467441,0.00025
iot-0-471,2000,93.488254,0.0467441,0.00025
iot-0-472,2000,93.488254,0.0467441,0.00025
iot-0-473,2000,93.488254,0.0467441,0.00025
iot-0-474,2000,93.488254,0.0467441,0.00025
iot-0-475,2000,93.488254,0.0467441,0.00025
iot-0-476,2000,93.488254,0.0467441,0.00025
iot-0-477,2000,93.488254,0.0467441,0.00025
iot-0-478,2000,93.488254,0.0467441,0.00025
iot-0-479,2000,93.488254,0.0467441,0.00025
iot-0-480,2000,93.488254,0.0467441,0.00025
iot-0-481,2000,93.488254,0.0467441,0.00025
iot-0-482,2000,93.488254,0.0467441,0.00025
iot-0-483,2000,93.488254,0.0467441,0.00025
iot-0-484,2000,93.488254,0.0467441,0.00025
iot-0-485,2000,93.488254,0.0467441,0.00025
iot-0-486,2000,93.488254,0.0467441,0.00025
iot-0-487,2000,93.488254,0.0467441,0.00025
iot-0-488,2000,93.488254,0.0467441,0.00025
iot-0-489,2000,93.488254,0.0467441,0.00025
iot-0-490,2000,93.488254,0.0467441,0.00025
iot-0-491,2000,93.488254,0.0467441,0.00025
iot-0-492,2000,93.488254,0.0467441,0.00025
iot-0-493,2000,93.488254,0.0467441,0.00025
iot-0-494,2000,93.488254,0.0467441,0.00025
iot-0-495,2000,93.488254,0.0467441,0.00025
iot-0-496,2000,93.488254,0.0467441,0.00025
iot-0-497,2000,93.488254,0.0467441,0.00025
iot-0-498,2000,93.488254,0.0467441,0.00025
iot-0-499,2000,93.488254,0.0467441,0.00025
iot-0-500,2000,93.488254,0.0467441,0.00025
iot-0-501,2000,93.488254,0.0467441,0.00025
iot-0-502,2000,93.488254,0.0467441,0.00025
iot-0-503,2000,93.488254,0.0467441,0.00025
iot-0-504,2000,93.488254,0.0467441,0.00025
iot-0-505,2000,93.488254,0.0467441,0.00025
iot-0-506,2000,93.488254,0.0467441,0.00025
iot-0-507,2000,93.488254,0.0467441,0.00025
iot-0-508,2000,93.488254,0.0467441,0.00025
iot-0-509,2000,93.488254,0.0467441,0.00025
iot-0-510,2000,93.488254,0.0467441,0.00025
iot-0-511,2000,93.488254,0.0467441,0.00025
iot-0-512,2000,93.488254,0.0467441,0.00025
iot-0-513,2000,93.488254,0.0467441,0.00025
iot-0-514,2000,93.488254,0.0467441,0.00025
iot-0-515,2000,93.488254,0.0467441,0.00025
iot-0-516,2000,93.488254,0.0467441,0.00025
