Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-43,2000,91770820.264832,45885.4,509.838
iot-0-44,2000,91769508.856832,45884.8,509.83
iot-0-45,2000,91769743.036832,45884.9,509.832
iot-0-46,2000,91771944.328832,45886,509.844
iot-0-47,2000,91771148.116832,45885.6,509.84
iot-0-48,2000,91771475.968832,45885.7,509.841
iot-0-49,2000,91770960.772832,45885.5,509.838
iot-0-50,2000,91769789.872832,45884.9,509.832
iot-0-51,2000,91770632.920832,45885.3,509.837
iot-0-52,2000,91771710.148832,45885.9,509.843
iot-0-53,2000,91770398.740832,45885.2,509.835
iot-0-54,2000,91772038.000832,45886,509.844
iot-0-55,2000,91770351.904832,45885.2,509.835
iot-0-56,2000,91770117.724832,45885.1,509.834
iot-0-57,2000,91769602.528832,45884.8,509.831
iot-0-58,2000,91770913.936832,45885.5,509.838
iot-0-59,2000,91771382.296832,45885.7,509.841
iot-0-60,2000,91771756.984832,45885.9,509.843
iot-0-61,2000,91770867.100832,45885.4,509.838
iot-0-62,2000,91770539.248832,45885.3,509.836
iot-0-63,2000,91770679.756832,45885.3,509.837
iot-0-64,2000,91770726.592832,45885.4,509.837
iot-0-65,2000,91772319.016832,45886.2,509.846
iot-0-66,2000,91771335.460832,45885.7,509.841
iot-0-67,2000,91771288.624832,45885.6,509.84
iot-0-68,2000,91769836.708832,45884.9,509.832
iot-0-69,2000,91771007.608832,45885.5,509.839
iot-0-70,2000,91770258.232832,45885.1,509.835
iot-0-71,2000,91771101.280832,45885.6,509.839
iot-0-72,2000,91772084.836832,45886,509.845
iot-0-73,2000,91771616.476832,45885.8,509.842
iot-0-74,2000,91771522.804832,45885.8,509.842
iot-0-75,2000,91771241.788832,45885.6,509.84
iot-0-76,2000,91772506.360832,45886.3,509.847
iot-0-77,2000,91772131.672832,45886.1,509.845
iot-0-78,2000,91770164.560832,45885.1,509.834
iot-0-79,2000,91771429.132832,45885.7,509.841
iot-0-80,2000,91772272.180832,45886.1,509.846
iot-0-81,2000,91771569.640832,45885.8,509.842
iot-0-82,2000,91773443.080832,45886.7,509.852
iot-0-83,2000,91772178.508832,45886.1,509.845
iot-0-84,2000,91772881.048832,45886.4,509.849
iot-0-85,2000,91773817.768832,45886.9,509.854
iot-0-86,2000,91771897.492832,45885.9,509.844
iot-0-87,2000,91772553.196832,45886.3,509.847
iot-0-88,2000,91773396.244832,45886.7,509.852
iot-0-89,2000,91773021.556832,45886.5,509.85
iot-0-90,2000,91773724.096832,45886.9,509.854
iot-0-91,2000,91772740.540832,45886.4,509.848
iot-0-92,2000,91771850.656832,45885.9,509.843
iot-0-93,2000,91774145.620832,45887.1,509.856
iot-0-94,2000,91772600.032832,45886.3,509.848
iot-0-95,2000,91772974.720832,45886.5,509.85
iot-0-96,2000,91771803.820832,45885.9,509.843
iot-0-97,2000,91772225.344832,45886.1,509.845
iot-0-98,2000,91772834.212832,45886.4,509.849
iot-0-99,2000,91772365.852832,45886.2,509.846
iot-0-100,2000,91772693.704832,45886.3,509.848
iot-0-101,2000,91771663.312832,45885.8,509.842
iot-0-102,2000,91774005.112832,45887,509.855
iot-0-103,2000,91772927.884832,45886.5,509.849
iot-0-104,2000,91773770.932832,45886.9,509.854
iot-0-105,2000,91772787.376832,45886.4,509.849
iot-0-106,2000,91774707.652833,45887.4,509.859
iot-0-107,2000,91773583.588832,45886.8,509.853
iot-0-108,2000,91771991.164832,45886,509.844
iot-0-109,2000,91774332.964832,45887.2,509.857
iot-0-110,2000,91773115.228832,45886.6,509.85
iot-0-111,2000,91773536.752832,45886.8,509.853
iot-0-112,2000,91772412.688832,45886.2,509.847
iot-0-113,2000,91773677.260832,45886.8,509.854
iot-0-114,2000,91773630.424832,45886.8,509.853
iot-0-115,2000,91773349.408832,45886.7,509.852
iot-0-116,2000,91774098.784832,45887,509.856
iot-0-117,2000,91773255.736832,45886.6,509.851
iot-0-118,2000,91772646.868832,45886.3,509.848
iot-0-119,2000,91773864.604832,45886.9,509.855
iot-0-120,2000,91774754.488833,45887.4,509.86
iot-0-121,2000,91774660.816833,45887.3,509.859
iot-0-122,2000,91773162.064832,45886.6,509.851
iot-0-123,2000,91773489.916832,45886.7,509.853
iot-0-124,2000,91773208.900832,45886.6,509.851
iot-0-125,2000,91774379.800833,45887.2,509.857
iot-0-126,2000,91774848.160833,45887.4,509.86
iot-0-127,2000,91774426.722266,45887.2,509.858
iot-0-128,2000,91773911.440832,45887,509.855
iot-0-129,2000,91774286.128833,45887.1,509.857
iot-0-130,2000,91774567.144833,45887.3,509.859
iot-0-131,2000,91774941.832833,45887.5,509.861
iot-0-132,2000,91772459.524832,45886.2,509.847
iot-0-133,2000,91773302.572832,45886.7,509.851
iot-0-134,2000,91773068.392832,45886.5,509.85
iot-0-135,2000,91775035.504833,45887.5,509.861
iot-0-136,2000,91774520.308833,45887.3,509.858
iot-0-137,2000,91774473.472833,45887.2,509.858
iot-0-138,2000,91775550.700833,45887.8,509.864
iot-0-139,2000,91775410.192833,45887.7,509.863
iot-0-140,2000,91775222.848833,45887.6,509.862
iot-0-141,2000,91774613.980833,45887.3,509.859
iot-0-142,2000,91774801.324833,45887.4,509.86
iot-0-143,2000,91774192.542266,45887.1,509.856
iot-0-144,2000,91774051.948832,45887,509.856
iot-0-145,2000,91775269.684833,45887.6,509.862
iot-0-146,2000,91775316.520833,45887.7,509.863
iot-0-147,2000,91775176.098266,45887.6,509.862
iot-0-148,2000,91773958.276832,45887,509.855
iot-0-149,2000,91774894.996833,45887.4,509.86
iot-0-150,2000,91775878.552832,45887.9,509.866
iot-0-151,2000,91775644.372833,45887.8,509.864
iot-0-152,2000,91774239.292832,45887.1,509.857
iot-0-153,2000,91776487.420833,45888.2,509.869
iot-0-154,2000,91776112.732833,45888.1,509.867
iot-0-155,2000,91776253.240833,45888.1,509.868
iot-0-156,2000,91777377.304833,45888.7,509.874
iot-0-157,2000,91776721.600833,45888.4,509.87
iot-0-158,2000,91775363.442266,45887.7,509.863
iot-0-159,2000,91776019.060833,45888,509.867
iot-0-160,2000,91774988.668833,45887.5,509.861
iot-0-161,2000,91775129.176833,45887.6,509.862
iot-0-162,2000,91777002.616833,45888.5,509.872
iot-0-163,2000,91775738.044833,45887.9,509.865
iot-0-164,2000,91776393.748833,45888.2,509.869
iot-0-165,2000,91776768.436833,45888.4,509.871
iot-0-166,2000,91775972.224833,45888,509.866
iot-0-167,2000,91776440.584833,45888.2,509.869
iot-0-168,2000,91777236.796833,45888.6,509.873
iot-0-169,2000,91775784.880833,45887.9,509.865
iot-0-170,2000,91775503.864833,45887.8,509.864
iot-0-171,2000,91777424.140833,45888.7,509.874
iot-0-172,2000,91775082.340833,45887.5,509.861
iot-0-173,2000,91776862.108833,45888.4,509.871
iot-0-174,2000,91775457.028833,45887.7,509.863
iot-0-175,2000,91775597.536833,45887.8,509.864
iot-0-176,2000,91776908.944832,45888.5,509.872
iot-0-177,2000,91778079.844832,45889,509.878
iot-0-178,2000,91776065.896833,45888,509.867
iot-0-179,2000,91778267.274266,45889.1,509.879
iot-0-180,2000,91776674.764833,45888.3,509.87
iot-0-181,2000,91775691.208833,45887.8,509.865
iot-0-182,2000,91777939.336833,45889,509.877
iot-0-183,2000,91776300.076833,45888.2,509.868
iot-0-184,2000,91777283.632833,45888.6,509.874
iot-0-185,2000,91776581.092833,45888.3,509.87
iot-0-186,2000,91776627.928833,45888.3,509.87
iot-0-187,2000,91775925.388833,45888,509.866
iot-0-188,2000,91777751.992833,45888.9,509.876
iot-0-189,2000,91776815.272833,45888.4,509.871
iot-0-190,2000,91776159.568833,45888.1,509.867
iot-0-191,2000,91777517.812833,45888.8,509.875
iot-0-192,2000,91777798.828833,45888.9,509.876
iot-0-193,2000,91777189.960833,45888.6,509.873
iot-0-194,2000,91776206.404833,45888.1,509.868
iot-0-195,2000,91776346.912833,45888.2,509.868
iot-0-196,2000,91777143.124833,45888.6,509.873
iot-0-197,2000,91776955.780833,45888.5,509.872
iot-0-198,2000,91778033.008833,45889,509.878
iot-0-199,2000,91776534.256833,45888.3,509.869
iot-0-200,2000,91777892.500833,45888.9,509.877
iot-0-201,2000,91777330.468833,45888.7,509.874
iot-0-202,2000,91778220.352833,45889.1,509.879
iot-0-203,2000,91775831.716833,45887.9,509.866
iot-0-204,2000,91778267.188833,45889.1,509.879
iot-0-205,2000,91777096.288833,45888.5,509.873
iot-0-206,2000,91778454.532833,45889.2,509.88
iot-0-207,2000,91777845.664833,45888.9,509.877
iot-0-208,2000,91777611.484833,45888.8,509.875
iot-0-209,2000,91777049.452833,45888.5,509.872
iot-0-210,2000,91778126.680833,45889.1,509.878
iot-0-211,2000,91777564.648833,45888.8,509.875
iot-0-212,2000,91777658.320833,45888.8,509.876
iot-0-213,2000,91779484.924833,45889.7,509.886
iot-0-214,2000,91779016.564833,45889.5,509.883
iot-0-215,2000,91777470.976833,45888.7,509.875
iot-0-216,2000,91778173.516833,45889.1,509.879
iot-0-217,2000,91778407.696832,45889.2,509.88
iot-0-218,2000,91777986.172833,45889,509.878
iot-0-219,2000,91779906.448833,45890,509.888
iot-0-220,2000,91780281.136833,45890.1,509.89
iot-0-221,2000,91778501.368833,45889.3,509.88
iot-0-222,2000,91779250.744833,45889.6,509.885
iot-0-223,2000,91778688.712832,45889.3,509.881
iot-0-224,2000,91778782.384833,45889.4,509.882
iot-0-225,2000,91777705.156833,45888.9,509.876
iot-0-226,2000,91778548.204833,45889.3,509.881
iot-0-227,2000,91778735.548833,45889.4,509.882
iot-0-228,2000,91779531.760833,45889.8,509.886
iot-0-229,2000,91778314.024833,45889.2,509.879
iot-0-230,2000,91780843.168832,45890.4,509.893
iot-0-231,2000,91779344.416833,45889.7,509.885
iot-0-232,2000,91779672.268833,45889.8,509.887
iot-0-233,2000,91779297.580833,45889.6,509.885
iot-0-234,2000,91778876.056833,45889.4,509.882
iot-0-235,2000,91778595.040833,45889.3,509.881
iot-0-236,2000,91778360.860833,45889.2,509.88
iot-0-237,2000,91779765.940833,45889.9,509.887
iot-0-238,2000,91781264.692833,45890.6,509.896
iot-0-239,2000,91780515.316833,45890.3,509.892
iot-0-240,2000,91780983.676833,45890.5,509.894
iot-0-241,2000,91778641.876833,45889.3,509.881
iot-0-242,2000,91779391.252833,45889.7,509.885
iot-0-243,2000,91778969.728833,45889.5,509.883
iot-0-244,2000,91779719.104832,45889.9,509.887
iot-0-245,2000,91779110.236833,45889.6,509.884
iot-0-246,2000,91780327.972833,45890.2,509.891
iot-0-247,2000,91779063.400833,45889.5,509.883
iot-0-248,2000,91780234.300833,45890.1,509.89
iot-0-249,2000,91779859.612833,45889.9,509.888
iot-0-250,2000,91780187.464833,45890.1,509.89
iot-0-251,2000,91781452.036833,45890.7,509.897
iot-0-252,2000,91779157.072832,45889.6,509.884
iot-0-253,2000,91780140.628833,45890.1,509.889
iot-0-254,2000,91779953.284833,45890,509.888
iot-0-255,2000,91781545.708833,45890.8,509.897
iot-0-256,2000,91779438.088833,45889.7,509.886
iot-0-257,2000,91779625.432832,45889.8,509.887
iot-0-258,2000,91779578.596833,45889.8,509.886
iot-0-259,2000,91781030.512833,45890.5,509.894
iot-0-260,2000,91778922.892833,45889.5,509.883
iot-0-261,2000,91780046.956833,45890,509.889
iot-0-262,2000,91780562.152832,45890.3,509.892
iot-0-263,2000,91780374.808832,45890.2,509.891
iot-0-264,2000,91780000.120833,45890,509.889
iot-0-265,2000,91781920.396833,45891,509.899
iot-0-266,2000,91778829.220833,45889.4,509.882
iot-0-267,2000,91780608.988833,45890.3,509.892
iot-0-268,2000,91780936.840832,45890.5,509.894
iot-0-269,2000,91780421.644833,45890.2,509.891
iot-0-270,2000,91780655.824832,45890.3,509.892
iot-0-271,2000,91780702.660833,45890.4,509.893
iot-0-272,2000,91781639.380833,45890.8,509.898
iot-0-273,2000,91779203.908833,45889.6,509.884
iot-0-274,2000,91779812.776832,45889.9,509.888
iot-0-275,2000,91780890.004833,45890.4,509.894
iot-0-276,2000,91781779.888832,45890.9,509.899
iot-0-277,2000,91782669.772833,45891.3,509.904
iot-0-278,2000,91781311.528832,45890.7,509.896
iot-0-279,2000,91780796.332833,45890.4,509.893
iot-0-280,2000,91780093.792833,45890,509.889
iot-0-281,2000,91781405.200832,45890.7,509.896
iot-0-282,2000,91780468.480832,45890.2,509.891
iot-0-283,2000,91781873.560832,45890.9,509.899
iot-0-284,2000,91780749.496832,45890.4,509.893
iot-0-285,2000,91782107.740833,45891.1,509.9
iot-0-286,2000,91781171.106266,45890.6,509.895
iot-0-287,2000,91781124.184832,45890.6,509.895
iot-0-288,2000,91781826.724833,45890.9,509.899
iot-0-289,2000,91781358.364833,45890.7,509.896
iot-0-290,2000,91781498.872832,45890.7,509.897
iot-0-291,2000,91782435.592833,45891.2,509.902
iot-0-292,2000,91782060.904832,45891,509.9
iot-0-293,2000,91781077.348833,45890.5,509.895
iot-0-294,2000,91782576.100833,45891.3,509.903
iot-0-295,2000,91782622.936833,45891.3,509.903
iot-0-296,2000,91781217.856832,45890.6,509.895
iot-0-297,2000,91781686.216832,45890.8,509.898
iot-0-298,2000,91782248.248832,45891.1,509.901
iot-0-299,2000,91781967.232832,45891,509.9
iot-0-300,2000,91782014.068833,45891,509.9
iot-0-301,2000,91782388.756833,45891.2,509.902
iot-0-302,2000,91782295.084833,45891.1,509.901
iot-0-303,2000,91782482.428833,45891.2,509.902
iot-0-304,2000,91782201.412833,45891.1,509.901
iot-0-305,2000,91781733.052833,45890.9,509.898
iot-0-306,2000,91783981.180833,45892,509.911
iot-0-307,2000,91782716.608833,45891.4,509.904
iot-0-308,2000,91783465.984833,45891.7,509.908
iot-0-309,2000,91782950.788833,45891.5,509.905
iot-0-310,2000,91783419.148833,45891.7,509.908
iot-0-311,2000,91782857.116833,45891.4,509.905
iot-0-312,2000,91782482.514267,45891.2,509.902
iot-0-313,2000,91783278.640833,45891.6,509.907
iot-0-314,2000,91782997.624833,45891.5,509.905
iot-0-315,2000,91782154.576832,45891.1,509.901
iot-0-316,2000,91784449.540833,45892.2,509.913
iot-0-317,2000,91783700.164833,45891.9,509.909
iot-0-318,2000,91783091.296833,45891.5,509.906
iot-0-319,2000,91783559.656833,45891.8,509.908
iot-0-320,2000,91782857.202267,45891.4,509.905
iot-0-321,2000,91782810.280833,45891.4,509.904
iot-0-322,2000,91782342.006266,45891.2,509.902
iot-0-323,2000,91784262.196833,45892.1,509.912
iot-0-324,2000,91782903.952833,45891.5,509.905
iot-0-325,2000,91783325.476833,45891.7,509.907
iot-0-326,2000,91784730.556834,45892.4,509.915
iot-0-327,2000,91783747.000833,45891.9,509.91
iot-0-328,2000,91783793.836833,45891.9,509.91
iot-0-329,2000,91783231.804833,45891.6,509.907
iot-0-330,2000,91783184.968833,45891.6,509.906
iot-0-331,2000,91782529.264833,45891.3,509.903
iot-0-332,2000,91784543.212833,45892.3,509.914
iot-0-333,2000,91784028.016833,45892,509.911
iot-0-334,2000,91785479.932834,45892.7,509.919
iot-0-335,2000,91783887.508833,45891.9,509.91
iot-0-336,2000,91783138.132833,45891.6,509.906
iot-0-337,2000,91783372.312833,45891.7,509.907
iot-0-338,2000,91784355.868834,45892.2,509.913
iot-0-339,2000,91783934.344833,45892,509.911
iot-0-340,2000,91784777.392833,45892.4,509.915
iot-0-341,2000,91782763.444833,45891.4,509.904
iot-0-342,2000,91784168.524833,45892.1,509.912
iot-0-343,2000,91784824.228833,45892.4,509.915
iot-0-344,2000,91781592.544832,45890.8,509.898
iot-0-345,2000,91784215.360833,45892.1,509.912
iot-0-346,2000,91783044.460833,45891.5,509.906
iot-0-347,2000,91784121.688833,45892.1,509.912
iot-0-348,2000,91785058.408833,45892.5,509.917
iot-0-349,2000,91784402.704833,45892.2,509.913
iot-0-350,2000,91785339.510267,45892.7,509.918
iot-0-351,2000,91783606.492833,45891.8,509.909
iot-0-352,2000,91785573.604833,45892.8,509.92
iot-0-353,2000,91783653.328833,45891.8,509.909
iot-0-354,2000,91783840.672833,45891.9,509.91
iot-0-355,2000,91783512.820833,45891.8,509.908
iot-0-356,2000,91784871.064833,45892.4,509.916
iot-0-357,2000,91784074.938267,45892,509.911
iot-0-358,2000,91784590.048833,45892.3,509.914
iot-0-359,2000,91784309.032833,45892.2,509.913
iot-0-360,2000,91784496.376833,45892.2,509.914
iot-0-361,2000,91785152.080833,45892.6,509.917
iot-0-362,2000,91784636.884833,45892.3,509.914
iot-0-363,2000,91784917.900833,45892.5,509.916
iot-0-364,2000,91784683.720833,45892.3,509.915
iot-0-365,2000,91785011.572834,45892.5,509.917
iot-0-366,2000,91786322.980833,45893.2,509.924
iot-0-367,2000,91785433.096833,45892.7,509.919
iot-0-368,2000,91785105.244833,45892.6,509.917
iot-0-369,2000,91785245.752833,45892.6,509.918
iot-0-370,2000,91785386.260833,45892.7,509.919
iot-0-371,2000,91785948.292833,45893,509.922
iot-0-372,2000,91786416.652833,45893.2,509.924
iot-0-373,2000,91785526.768834,45892.8,509.919
iot-0-374,2000,91786182.472833,45893.1,509.923
iot-0-375,2000,91786276.144833,45893.1,509.924
iot-0-376,2000,91785198.916833,45892.6,509.918
iot-0-377,2000,91785854.620833,45892.9,509.921
iot-0-378,2000,91785760.948833,45892.9,509.921
iot-0-379,2000,91785620.440833,45892.8,509.92
iot-0-380,2000,91786557.160833,45893.3,509.925
iot-0-381,2000,91785995.214267,45893,509.922
iot-0-382,2000,91785807.784834,45892.9,509.921
iot-0-383,2000,91786229.308833,45893.1,509.923
iot-0-384,2000,91786041.964833,45893,509.922
iot-0-385,2000,91786603.996833,45893.3,509.925
iot-0-386,2000,91785292.588833,45892.6,509.918
iot-0-387,2000,91786463.488833,45893.2,509.925
iot-0-388,2000,91785901.456833,45893,509.921
iot-0-389,2000,91785995.128833,45893,509.922
iot-0-390,2000,91786369.902267,45893.2,509.924
iot-0-391,2000,91785714.112833,45892.9,509.92
iot-0-392,2000,91787306.536834,45893.7,509.929
iot-0-393,2000,91786369.816833,45893.2,509.924
iot-0-394,2000,91784964.736833,45892.5,509.916
iot-0-395,2000,91787353.372833,45893.7,509.93
iot-0-396,2000,91785667.276833,45892.8,509.92
iot-0-397,2000,91786885.012833,45893.4,509.927
iot-0-398,2000,91786510.324833,45893.3,509.925
iot-0-399,2000,91787119.192833,45893.6,509.928
iot-0-400,2000,91786838.176833,45893.4,509.927
iot-0-401,2000,91786978.684833,45893.5,509.927
iot-0-402,2000,91788430.600834,45894.2,509.936
iot-0-403,2000,91788430.686267,45894.2,509.936
iot-0-404,2000,91787072.356833,45893.5,509.928
iot-0-405,2000,91786744.504833,45893.4,509.926
iot-0-406,2000,91787493.880834,45893.7,509.93
iot-0-407,2000,91788336.928834,45894.2,509.935
iot-0-408,2000,91787774.896834,45893.9,509.932
iot-0-409,2000,91788196.420834,45894.1,509.934
iot-0-410,2000,91786650.832833,45893.3,509.926
iot-0-411,2000,91786697.668833,45893.3,509.926
iot-0-412,2000,91787212.950267,45893.6,509.929
iot-0-413,2000,91787868.568834,45893.9,509.932
iot-0-414,2000,91787681.224834,45893.8,509.931
iot-0-415,2000,91786135.636833,45893.1,509.923
iot-0-416,2000,91787259.700833,45893.6,509.929
iot-0-417,2000,91788055.912833,45894,509.933
iot-0-418,2000,91787540.716833,45893.8,509.931
iot-0-419,2000,91788618.201134,45894.3,509.937
iot-0-420,2000,91787868.654267,45893.9,509.932
iot-0-421,2000,91786931.848833,45893.5,509.927
iot-0-422,2000,91786791.340833,45893.4,509.926
iot-0-423,2000,91788149.584834,45894.1,509.934
iot-0-424,2000,91787821.732833,45893.9,509.932
iot-0-425,2000,91788477.436834,45894.2,509.936
iot-0-426,2000,91788102.748834,45894.1,509.934
iot-0-427,2000,91787025.520833,45893.5,509.928
iot-0-428,2000,91788290.092834,45894.1,509.935
iot-0-429,2000,91787166.028833,45893.6,509.928
iot-0-430,2000,91788758.452833,45894.4,509.937
iot-0-431,2000,91789179.976834,45894.6,509.94
iot-0-432,2000,91787634.388833,45893.8,509.931
iot-0-433,2000,91790163.532834,45895.1,509.945
iot-0-434,2000,91787447.044833,45893.7,509.93
iot-0-435,2000,91787728.060833,45893.9,509.932
iot-0-436,2000,91786088.800833,45893,509.923
iot-0-437,2000,91787540.802267,45893.8,509.931
iot-0-438,2000,91789601.500834,45894.8,509.942
iot-0-439,2000,91787587.552834,45893.8,509.931
iot-0-440,2000,91788383.764834,45894.2,509.935
iot-0-441,2000,91787962.411701,45894,509.933
iot-0-442,2000,91787400.208834,45893.7,509.93
iot-0-443,2000,91788243.256834,45894.1,509.934
iot-0-444,2000,91788898.960834,45894.4,509.938
iot-0-445,2000,91788852.124834,45894.4,509.938
iot-0-446,2000,91790304.040834,45895.2,509.946
iot-0-447,2000,91789086.304834,45894.5,509.939
iot-0-448,2000,91788009.076834,45894,509.933
iot-0-449,2000,91787962.240833,45894,509.933
iot-0-450,2000,91788945.796834,45894.5,509.938
iot-0-451,2000,91788524.272833,45894.3,509.936
iot-0-452,2000,91788664.780834,45894.3,509.937
iot-0-453,2000,91788805.288834,45894.4,509.938
iot-0-454,2000,91789226.812834,45894.6,509.94
iot-0-455,2000,91790023.024834,45895,509.944
iot-0-456,2000,91789554.664834,45894.8,509.942
iot-0-457,2000,91789976.188834,45895,509.944
iot-0-458,2000,91790725.564834,45895.4,509.948
iot-0-459,2000,91788711.616834,45894.4,509.937
iot-0-460,2000,91789320.484834,45894.7,509.94
iot-0-461,2000,91788992.632834,45894.5,509.939
iot-0-462,2000,91790069.860834,45895,509.945
iot-0-463,2000,91789367.320834,45894.7,509.941
iot-0-464,2000,91788524.443701,45894.3,509.936
iot-0-465,2000,91790210.368834,45895.1,509.945
iot-0-466,2000,91789695.172834,45894.8,509.943
iot-0-467,2000,91789133.140834,45894.6,509.939
iot-0-468,2000,91789039.468834,45894.5,509.939
iot-0-469,2000,91789273.648834,45894.6,509.94
iot-0-470,2000,91789882.516833,45894.9,509.944
iot-0-471,2000,91789929.352834,45895,509.944
iot-0-472,2000,91789742.008833,45894.9,509.943
iot-0-473,2000,91790397.712834,45895.2,509.946
iot-0-474,2000,91789414.156834,45894.7,509.941
iot-0-475,2000,91789507.828834,45894.8,509.942
iot-0-476,2000,91789835.680834,45894.9,509.943
iot-0-477,2000,91789648.336834,45894.8,509.942
iot-0-478,2000,91790116.696834,45895.1,509.945
iot-0-479,2000,91790350.876834,45895.2,509.946
iot-0-480,2000,91791474.940833,45895.7,509.952
iot-0-481,2000,91788571.108834,45894.3,509.936
iot-0-482,2000,91790959.744834,45895.5,509.95
iot-0-483,2000,91791381.268833,45895.7,509.952
iot-0-484,2000,91790210.454267,45895.1,509.945
iot-0-485,2000,91791100.252834,45895.6,509.95
iot-0-486,2000,91789460.992834,45894.7,509.941
iot-0-487,2000,91790631.892834,45895.3,509.948
