Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-125,2000,88955219.785253,44477.6,494.196
iot-0-126,2000,88953252.673253,44476.6,494.185
iot-0-127,2000,88955266.621253,44477.6,494.196
iot-0-128,2000,88953767.869253,44476.9,494.187
iot-0-129,2000,88952550.133252,44476.3,494.181
iot-0-130,2000,88955875.489253,44477.9,494.199
iot-0-131,2000,88952831.149252,44476.4,494.182
iot-0-132,2000,88953627.361253,44476.8,494.187
iot-0-133,2000,88954236.229253,44477.1,494.19
iot-0-134,2000,88955922.325253,44478,494.199
iot-0-135,2000,88956109.669253,44478.1,494.2
iot-0-136,2000,88951894.429252,44475.9,494.177
iot-0-137,2000,88954189.393253,44477.1,494.19
iot-0-138,2000,88954985.605253,44477.5,494.194
iot-0-139,2000,88953908.377253,44477,494.188
iot-0-140,2000,88953861.541253,44476.9,494.188
iot-0-141,2000,88954891.933253,44477.4,494.194
iot-0-142,2000,88953814.705253,44476.9,494.188
iot-0-143,2000,88954657.753253,44477.3,494.192
iot-0-144,2000,88954095.721253,44477,494.189
iot-0-145,2000,88953440.017253,44476.7,494.186
iot-0-146,2000,88954048.885253,44477,494.189
iot-0-147,2000,88956062.833253,44478,494.2
iot-0-148,2000,88952878.074062,44476.4,494.182
iot-0-149,2000,88955360.293253,44477.7,494.196
iot-0-150,2000,88957140.238870,44478.6,494.206
iot-0-151,2000,88954329.901253,44477.2,494.191
iot-0-152,2000,88955594.473253,44477.8,494.198
iot-0-153,2000,88953580.614061,44476.8,494.186
iot-0-154,2000,88956484.357253,44478.2,494.203
iot-0-155,2000,88956203.341253,44478.1,494.201
iot-0-156,2000,88954751.425253,44477.4,494.193
iot-0-157,2000,88954938.769253,44477.5,494.194
iot-0-158,2000,88955547.637253,44477.8,494.197
iot-0-159,2000,88955172.949253,44477.6,494.195
iot-0-160,2000,88954704.589253,44477.4,494.193
iot-0-161,2000,88953205.837252,44476.6,494.184
iot-0-162,2000,88954376.737253,44477.2,494.191
iot-0-163,2000,88953486.853252,44476.7,494.186
iot-0-164,2000,88954564.081253,44477.3,494.192
iot-0-165,2000,88956671.701253,44478.3,494.204
iot-0-166,2000,88956531.193253,44478.3,494.203
iot-0-167,2000,88957983.109253,44479,494.211
iot-0-168,2000,88956390.685253,44478.2,494.202
iot-0-169,2000,88954610.917253,44477.3,494.192
iot-0-170,2000,88952643.805252,44476.3,494.181
iot-0-171,2000,88954845.097253,44477.4,494.193
iot-0-172,2000,88955313.457253,44477.7,494.196
iot-0-173,2000,88952597.058062,44476.3,494.181
iot-0-174,2000,88956999.553253,44478.5,494.205
iot-0-175,2000,88955828.653253,44477.9,494.199
iot-0-176,2000,88955453.965253,44477.7,494.197
iot-0-177,2000,88955734.981253,44477.9,494.198
iot-0-178,2000,88955641.309253,44477.8,494.198
iot-0-179,2000,88953721.033253,44476.9,494.187
iot-0-180,2000,88958591.977253,44479.3,494.214
iot-0-181,2000,88956250.177253,44478.1,494.201
iot-0-182,2000,88955032.441253,44477.5,494.194
iot-0-183,2000,88957374.241253,44478.7,494.207
iot-0-184,2000,88955500.801253,44477.8,494.197
iot-0-185,2000,88956812.209253,44478.4,494.204
iot-0-186,2000,88957186.986062,44478.6,494.206
iot-0-187,2000,88954798.261253,44477.4,494.193
iot-0-188,2000,88955969.161253,44478,494.2
iot-0-189,2000,88956015.997253,44478,494.2
iot-0-190,2000,88957280.569253,44478.6,494.207
iot-0-191,2000,88956156.505253,44478.1,494.201
iot-0-192,2000,88956859.045253,44478.4,494.205
iot-0-193,2000,88955079.277253,44477.5,494.195
iot-0-194,2000,88956952.717253,44478.5,494.205
iot-0-195,2000,88957233.733253,44478.6,494.207
iot-0-196,2000,88957655.257253,44478.8,494.209
iot-0-197,2000,88958685.649253,44479.3,494.215
iot-0-198,2000,88956297.013253,44478.1,494.201
iot-0-199,2000,88953955.302062,44477,494.188
iot-0-200,2000,88956905.881253,44478.5,494.205
iot-0-201,2000,88957327.405253,44478.7,494.207
iot-0-202,2000,88955688.145253,44477.8,494.198
iot-0-203,2000,88955781.817253,44477.9,494.199
iot-0-204,2000,88956765.373253,44478.4,494.204
iot-0-205,2000,88958779.321253,44479.4,494.215
iot-0-206,2000,88959435.025253,44479.7,494.219
iot-0-207,2000,88956718.537253,44478.4,494.204
iot-0-208,2000,88958872.993253,44479.4,494.216
iot-0-209,2000,88958264.214062,44479.1,494.212
iot-0-210,2000,88957702.093253,44478.9,494.209
iot-0-211,2000,88957608.510062,44478.8,494.209
iot-0-212,2000,88955126.113253,44477.6,494.195
iot-0-213,2000,88957889.526062,44478.9,494.21
iot-0-214,2000,88956624.954062,44478.3,494.203
iot-0-215,2000,88958498.305253,44479.2,494.214
iot-0-216,2000,88957093.225253,44478.5,494.206
iot-0-217,2000,88957140.061253,44478.6,494.206
iot-0-218,2000,88957561.674062,44478.8,494.209
iot-0-219,2000,88956343.849253,44478.2,494.202
iot-0-220,2000,88956999.642062,44478.5,494.205
iot-0-221,2000,88959997.146062,44480,494.222
iot-0-222,2000,88959575.533253,44479.8,494.22
iot-0-223,2000,88958451.469254,44479.2,494.213
iot-0-224,2000,88956437.521253,44478.2,494.202
iot-0-225,2000,88958732.574062,44479.4,494.215
iot-0-226,2000,88958966.665253,44479.5,494.216
iot-0-227,2000,88957514.749253,44478.8,494.208
iot-0-228,2000,88957421.077253,44478.7,494.208
iot-0-229,2000,88956578.029253,44478.3,494.203
iot-0-230,2000,88959481.861253,44479.7,494.219
iot-0-231,2000,88957889.437253,44478.9,494.21
iot-0-232,2000,88957936.273253,44479,494.211
iot-0-233,2000,88959903.385253,44480,494.222
iot-0-234,2000,88958404.722062,44479.2,494.213
iot-0-235,2000,88958123.617253,44479.1,494.212
iot-0-236,2000,88959809.713253,44479.9,494.221
iot-0-237,2000,88959669.205253,44479.8,494.22
iot-0-238,2000,88957748.929253,44478.9,494.21
iot-0-239,2000,88958357.797253,44479.2,494.213
iot-0-240,2000,88959388.189254,44479.7,494.219
iot-0-241,2000,88959341.353253,44479.7,494.218
iot-0-242,2000,88958029.945253,44479,494.211
iot-0-243,2000,88957046.478061,44478.5,494.206
iot-0-244,2000,88959622.369253,44479.8,494.22
iot-0-245,2000,88957608.421253,44478.8,494.209
iot-0-246,2000,88957467.913253,44478.7,494.208
iot-0-247,2000,88959154.009253,44479.6,494.217
iot-0-248,2000,88958545.141253,44479.3,494.214
iot-0-249,2000,88960231.237253,44480.1,494.223
iot-0-250,2000,88959060.337253,44479.5,494.217
iot-0-251,2000,88958310.961253,44479.2,494.213
iot-0-252,2000,88960699.597253,44480.3,494.226
iot-0-253,2000,88958826.157254,44479.4,494.216
iot-0-254,2000,88960184.490062,44480.1,494.223
iot-0-255,2000,88959856.549253,44479.9,494.221
iot-0-256,2000,88957842.601253,44478.9,494.21
iot-0-257,2000,88959107.173253,44479.6,494.217
iot-0-258,2000,88960418.581253,44480.2,494.224
iot-0-259,2000,88959950.221253,44480,494.222
iot-0-260,2000,88960933.777253,44480.5,494.227
iot-0-261,2000,88960137.654062,44480.1,494.223
iot-0-262,2000,88961121.210062,44480.6,494.228
iot-0-263,2000,88958076.781253,44479,494.211
iot-0-264,2000,88958919.829253,44479.5,494.216
iot-0-265,2000,88960043.893253,44480,494.222
iot-0-266,2000,88960324.909253,44480.2,494.224
iot-0-267,2000,88961167.957253,44480.6,494.229
iot-0-268,2000,88960605.925253,44480.3,494.225
iot-0-269,2000,88959013.501253,44479.5,494.217
iot-0-270,2000,88959294.517253,44479.6,494.218
iot-0-271,2000,88961683.242062,44480.8,494.231
iot-0-272,2000,88958217.289253,44479.1,494.212
iot-0-273,2000,88958404.633253,44479.2,494.213
iot-0-274,2000,88960559.089254,44480.3,494.225
iot-0-275,2000,88961355.301253,44480.7,494.23
iot-0-276,2000,88959762.877254,44479.9,494.221
iot-0-277,2000,88958170.453253,44479.1,494.212
iot-0-278,2000,88959247.681253,44479.6,494.218
iot-0-279,2000,88962713.634062,44481.4,494.237
iot-0-280,2000,88960980.613253,44480.5,494.228
iot-0-281,2000,88961823.661253,44480.9,494.232
iot-0-282,2000,88961027.449254,44480.5,494.228
iot-0-283,2000,88962104.677253,44481.1,494.234
iot-0-284,2000,88960465.417253,44480.2,494.225
iot-0-285,2000,88957795.765253,44478.9,494.21
iot-0-286,2000,88958638.813253,44479.3,494.215
iot-0-287,2000,88961495.809254,44480.7,494.23
iot-0-288,2000,88960746.433254,44480.4,494.226
iot-0-289,2000,88960137.565253,44480.1,494.223
iot-0-290,2000,88959200.845253,44479.6,494.218
iot-0-291,2000,88961542.645253,44480.8,494.231
iot-0-292,2000,88960324.998062,44480.2,494.224
iot-0-293,2000,88961683.153254,44480.8,494.231
iot-0-294,2000,88959716.041253,44479.9,494.22
iot-0-295,2000,88959528.697253,44479.8,494.219
iot-0-296,2000,88959107.262062,44479.6,494.217
iot-0-297,2000,88960278.073253,44480.1,494.224
iot-0-298,2000,88963743.937254,44481.9,494.243
iot-0-299,2000,88961402.137254,44480.7,494.23
iot-0-300,2000,88960090.729253,44480,494.223
iot-0-301,2000,88960886.941253,44480.4,494.227
iot-0-302,2000,88963041.486062,44481.5,494.239
iot-0-303,2000,88960793.269253,44480.4,494.226
iot-0-304,2000,88960652.761253,44480.3,494.226
iot-0-305,2000,88961261.629253,44480.6,494.229
iot-0-306,2000,88961308.465253,44480.7,494.229
iot-0-307,2000,88963135.069253,44481.6,494.239
iot-0-308,2000,88960840.105253,44480.4,494.227
iot-0-309,2000,88962526.201254,44481.3,494.236
iot-0-310,2000,88960371.745253,44480.2,494.224
iot-0-311,2000,88963978.117254,44482,494.244
iot-0-312,2000,88960512.253253,44480.3,494.225
iot-0-313,2000,88962573.037253,44481.3,494.236
iot-0-314,2000,88961917.333253,44481,494.233
iot-0-315,2000,88961074.285253,44480.5,494.228
iot-0-316,2000,88962994.561254,44481.5,494.239
iot-0-317,2000,88963509.757253,44481.8,494.242
iot-0-318,2000,88961729.989253,44480.9,494.232
iot-0-319,2000,88962011.005253,44481,494.233
iot-0-320,2000,88961214.793254,44480.6,494.229
iot-0-321,2000,88963603.429253,44481.8,494.242
iot-0-322,2000,88961964.169254,44481,494.233
iot-0-323,2000,88962619.873254,44481.3,494.237
iot-0-324,2000,88961870.497254,44480.9,494.232
iot-0-325,2000,88961636.317253,44480.8,494.231
iot-0-326,2000,88960840.194062,44480.4,494.227
iot-0-327,2000,88962338.857253,44481.2,494.235
iot-0-328,2000,88964305.969254,44482.2,494.246
iot-0-329,2000,88962666.709253,44481.3,494.237
iot-0-330,2000,88963697.190062,44481.8,494.243
iot-0-331,2000,88962057.841254,44481,494.233
iot-0-332,2000,88961589.481254,44480.8,494.231
iot-0-333,2000,88961448.973253,44480.7,494.23
iot-0-334,2000,88962151.513254,44481.1,494.234
iot-0-335,2000,88963650.265254,44481.8,494.242
iot-0-336,2000,88962432.529254,44481.2,494.236
iot-0-337,2000,88963462.921254,44481.7,494.241
iot-0-338,2000,88962807.217254,44481.4,494.238
iot-0-339,2000,88963416.085253,44481.7,494.241
iot-0-340,2000,88962292.021253,44481.1,494.235
iot-0-341,2000,88962854.053253,44481.4,494.238
iot-0-342,2000,88964399.641254,44482.2,494.247
iot-0-343,2000,88962385.693253,44481.2,494.235
iot-0-344,2000,88964633.821254,44482.3,494.248
iot-0-345,2000,88963369.249254,44481.7,494.241
iot-0-346,2000,88965523.794062,44482.8,494.253
iot-0-347,2000,88965336.361254,44482.7,494.252
iot-0-348,2000,88963790.773254,44481.9,494.243
iot-0-349,2000,88964914.837254,44482.5,494.249
iot-0-350,2000,88963275.577253,44481.6,494.24
iot-0-351,2000,88962198.349253,44481.1,494.234
iot-0-352,2000,88962245.185253,44481.1,494.235
iot-0-353,2000,88965570.541254,44482.8,494.253
iot-0-354,2000,88964540.149254,44482.3,494.247
iot-0-355,2000,88964352.805254,44482.2,494.246
iot-0-356,2000,88964774.329254,44482.4,494.249
iot-0-357,2000,88965055.345254,44482.5,494.25
iot-0-358,2000,88962947.725253,44481.5,494.238
iot-0-359,2000,88962900.889254,44481.5,494.238
iot-0-360,2000,88966319.917254,44483.2,494.257
iot-0-361,2000,88963322.413253,44481.7,494.241
iot-0-362,2000,88965898.393254,44482.9,494.255
iot-0-363,2000,88963181.905254,44481.6,494.24
iot-0-364,2000,88962479.365253,44481.2,494.236
iot-0-365,2000,88964118.625254,44482.1,494.245
iot-0-366,2000,88961776.825254,44480.9,494.232
iot-0-367,2000,88964961.673254,44482.5,494.25
iot-0-368,2000,88963088.233254,44481.5,494.239
iot-0-369,2000,88966132.573254,44483.1,494.256
iot-0-370,2000,88964212.297254,44482.1,494.245
iot-0-371,2000,88963041.397253,44481.5,494.239
iot-0-372,2000,88963228.741253,44481.6,494.24
iot-0-373,2000,88963931.281254,44482,494.244
iot-0-374,2000,88965195.853254,44482.6,494.251
iot-0-375,2000,88965242.689254,44482.6,494.251
iot-0-376,2000,88965617.377254,44482.8,494.253
iot-0-377,2000,88963837.609254,44481.9,494.243
iot-0-378,2000,88964727.493254,44482.4,494.248
iot-0-379,2000,88964868.001254,44482.4,494.249
iot-0-380,2000,88967022.546062,44483.5,494.261
iot-0-381,2000,88964165.461254,44482.1,494.245
iot-0-382,2000,88963556.593254,44481.8,494.242
iot-0-383,2000,88962760.381253,44481.4,494.237
iot-0-384,2000,88964680.657253,44482.3,494.248
iot-0-385,2000,88964025.042062,44482,494.244
iot-0-386,2000,88965945.229254,44483,494.255
iot-0-387,2000,88964071.789253,44482,494.245
iot-0-388,2000,88965289.525254,44482.6,494.251
iot-0-389,2000,88965383.197254,44482.7,494.252
iot-0-390,2000,88965008.509254,44482.5,494.25
iot-0-391,2000,88965102.181254,44482.6,494.25
iot-0-392,2000,88965523.705254,44482.8,494.253
iot-0-393,2000,88965711.049254,44482.9,494.254
iot-0-394,2000,88964259.133254,44482.1,494.246
iot-0-395,2000,88966741.530062,44483.4,494.26
iot-0-396,2000,88965757.974062,44482.9,494.254
iot-0-397,2000,88967350.309254,44483.7,494.263
iot-0-398,2000,88964493.402062,44482.2,494.247
iot-0-399,2000,88965992.065254,44483,494.255
iot-0-400,2000,88965804.721254,44482.9,494.254
iot-0-401,2000,88964821.165254,44482.4,494.249
iot-0-402,2000,88966085.737254,44483,494.256
iot-0-403,2000,88965804.810062,44482.9,494.254
iot-0-404,2000,88964493.313254,44482.2,494.247
iot-0-405,2000,88966273.081254,44483.1,494.257
iot-0-406,2000,88965898.570871,44482.9,494.255
iot-0-407,2000,88964586.985254,44482.3,494.248
iot-0-408,2000,88966366.753254,44483.2,494.257
iot-0-409,2000,88967069.293254,44483.5,494.261
iot-0-410,2000,88965664.213254,44482.8,494.254
iot-0-411,2000,88965149.017254,44482.6,494.251
iot-0-412,2000,88965430.033254,44482.7,494.252
iot-0-413,2000,88963884.445254,44481.9,494.244
iot-0-414,2000,88966975.621254,44483.5,494.261
iot-0-415,2000,88966038.901254,44483,494.256
iot-0-416,2000,88966647.769254,44483.3,494.259
iot-0-417,2000,88967443.981254,44483.7,494.263
iot-0-418,2000,88968568.045254,44484.3,494.27
iot-0-419,2000,88965851.557254,44482.9,494.255
iot-0-420,2000,88966788.277254,44483.4,494.26
iot-0-421,2000,88966507.261254,44483.3,494.258
iot-0-422,2000,88965476.869254,44482.7,494.252
iot-0-423,2000,88969458.018062,44484.7,494.275
iot-0-424,2000,88967162.965254,44483.6,494.262
iot-0-425,2000,88967959.177254,44484,494.266
iot-0-426,2000,88968006.013254,44484,494.267
iot-0-427,2000,88966600.933254,44483.3,494.259
iot-0-428,2000,88968240.193254,44484.1,494.268
iot-0-429,2000,88966085.826062,44483,494.256
iot-0-430,2000,88968287.029254,44484.1,494.268
iot-0-431,2000,88967537.653254,44483.8,494.264
iot-0-432,2000,88966554.097254,44483.3,494.258
iot-0-433,2000,88966881.949254,44483.4,494.26
iot-0-434,2000,88967818.669254,44483.9,494.266
iot-0-435,2000,88966694.605254,44483.3,494.259
iot-0-436,2000,88968427.537254,44484.2,494.269
iot-0-437,2000,88967303.473254,44483.7,494.263
iot-0-438,2000,88966179.409254,44483.1,494.256
iot-0-439,2000,88964446.477254,44482.2,494.247
iot-0-440,2000,88967116.218063,44483.6,494.262
iot-0-441,2000,88967490.817254,44483.7,494.264
iot-0-442,2000,88969364.257254,44484.7,494.274
iot-0-443,2000,88969551.601254,44484.8,494.275
iot-0-444,2000,88968099.685254,44484,494.267
iot-0-445,2000,88966226.334063,44483.1,494.257
iot-0-446,2000,88967865.505254,44483.9,494.266
iot-0-447,2000,88966928.785254,44483.5,494.261
iot-0-448,2000,88969036.405254,44484.5,494.272
iot-0-449,2000,88967724.997254,44483.9,494.265
iot-0-450,2000,88967022.457254,44483.5,494.261
iot-0-451,2000,88968708.553254,44484.4,494.27
iot-0-452,2000,88968661.717254,44484.3,494.27
iot-0-453,2000,88969270.585254,44484.6,494.274
iot-0-454,2000,88967116.129254,44483.6,494.262
iot-0-455,2000,88967631.325254,44483.8,494.264
iot-0-456,2000,88968193.357254,44484.1,494.268
iot-0-457,2000,88968614.881254,44484.3,494.27
iot-0-458,2000,88967256.637254,44483.6,494.262
iot-0-459,2000,88970113.633254,44485.1,494.278
iot-0-460,2000,88967397.145254,44483.7,494.263
iot-0-461,2000,88967209.801254,44483.6,494.262
iot-0-462,2000,88967678.161254,44483.8,494.265
iot-0-463,2000,88967912.341254,44484,494.266
iot-0-464,2000,88969926.289254,44485,494.277
iot-0-465,2000,88971706.057254,44485.9,494.287
iot-0-466,2000,88969973.125254,44485,494.277
iot-0-467,2000,88969457.929254,44484.7,494.275
iot-0-468,2000,88967771.833254,44483.9,494.265
iot-0-469,2000,88966413.589254,44483.2,494.258
iot-0-470,2000,88969176.913254,44484.6,494.273
iot-0-471,2000,88966460.425254,44483.2,494.258
iot-0-472,2000,88968755.389254,44484.4,494.271
iot-0-473,2000,88966835.290871,44483.4,494.26
iot-0-474,2000,88969504.765254,44484.8,494.275
iot-0-475,2000,88969738.945254,44484.9,494.276
iot-0-476,2000,88969317.421254,44484.7,494.274
iot-0-477,2000,88971144.025254,44485.6,494.284
iot-0-478,2000,88968521.209254,44484.3,494.269
iot-0-479,2000,88968849.061254,44484.4,494.271
iot-0-480,2000,88970394.649254,44485.2,494.28
iot-0-481,2000,88969692.109254,44484.8,494.276
iot-0-482,2000,88968380.701254,44484.2,494.269
iot-0-483,2000,88970581.993254,44485.3,494.281
iot-0-484,2000,88966835.113254,44483.4,494.26
iot-0-485,2000,88968333.865254,44484.2,494.268
iot-0-486,2000,88970816.173254,44485.4,494.282
iot-0-487,2000,88970207.305254,44485.1,494.279
iot-0-488,2000,88968942.733254,44484.5,494.272
iot-0-489,2000,88968989.569254,44484.5,494.272
iot-0-490,2000,88971565.549254,44485.8,494.286
iot-0-491,2000,88968474.373254,44484.2,494.269
iot-0-492,2000,88969785.781254,44484.9,494.276
iot-0-493,2000,88968895.897254,44484.4,494.271
iot-0-494,2000,88968052.849254,44484,494.267
iot-0-495,2000,88969879.453254,44484.9,494.277
iot-0-496,2000,88971799.729254,44485.9,494.288
iot-0-497,2000,88969411.093254,44484.7,494.274
iot-0-498,2000,88973954.274062,44487,494.3
iot-0-499,2000,88970160.469254,44485.1,494.279
iot-0-500,2000,88970956.681254,44485.5,494.283
iot-0-501,2000,88969692.198063,44484.8,494.276
iot-0-502,2000,88972736.449254,44486.4,494.293
iot-0-503,2000,88970722.501254,44485.4,494.282
iot-0-504,2000,88970066.797254,44485,494.278
iot-0-505,2000,88968802.225254,44484.4,494.271
iot-0-506,2000,88969130.077254,44484.6,494.273
iot-0-507,2000,88970488.321254,44485.2,494.28
iot-0-508,2000,88968146.521254,44484.1,494.267
iot-0-509,2000,88971471.877254,44485.7,494.286
iot-0-510,2000,88969598.437254,44484.8,494.275
iot-0-511,2000,88971097.189254,44485.5,494.284
iot-0-512,2000,88970441.485254,44485.2,494.28
iot-0-513,2000,88970347.813254,44485.2,494.28
iot-0-514,2000,88970535.246062,44485.3,494.281
iot-0-515,2000,88971987.073254,44486,494.289
iot-0-516,2000,88969083.241254,44484.5,494.273
iot-0-517,2000,88972408.597254,44486.2,494.291
