Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-78,2000,84272275.138024,42136.1,468.178
iot-0-79,2000,84281736.011872,42140.9,468.231
iot-0-80,2000,84308245.295379,42154.1,468.378
iot-0-81,2000,84282813.241436,42141.4,468.237
iot-0-82,2000,84296489.536944,42148.2,468.313
iot-0-83,2000,84313584.526309,42156.8,468.408
iot-0-84,2000,84297566.585519,42148.8,468.319
iot-0-85,2000,84289651.300078,42144.8,468.275
iot-0-86,2000,84284593.008732,42142.3,468.247
iot-0-87,2000,84285529.728237,42142.8,468.252
iot-0-88,2000,84310259.152381,42155.1,468.389
iot-0-89,2000,84303327.424414,42151.7,468.351
iot-0-90,2000,84299252.773486,42149.6,468.328
iot-0-91,2000,84274851.118180,42137.4,468.192
iot-0-92,2000,84297660.264073,42148.8,468.319
iot-0-93,2000,84312460.444667,42156.2,468.401
iot-0-94,2000,84293585.613494,42146.8,468.297
iot-0-95,2000,84313771.868111,42156.9,468.409
iot-0-96,2000,84296208.341273,42148.1,468.311
iot-0-97,2000,84273118.719070,42136.6,468.183
iot-0-98,2000,84280939.801587,42140.5,468.226
iot-0-99,2000,84292367.876663,42146.2,468.29
iot-0-100,2000,84297894.618547,42148.9,468.32
iot-0-101,2000,84285998.089020,42143,468.254
iot-0-102,2000,84298784.501608,42149.4,468.325
iot-0-103,2000,84282719.568800,42141.4,468.236
iot-0-104,2000,84301360.395964,42150.7,468.34
iot-0-105,2000,84279347.377222,42139.7,468.217
iot-0-106,2000,84299112.174811,42149.6,468.327
iot-0-107,2000,84305107.189008,42152.6,468.361
iot-0-108,2000,84276630.888367,42138.3,468.202
iot-0-109,2000,84279534.720137,42139.8,468.218
iot-0-110,2000,84274757.446461,42137.4,468.192
iot-0-111,2000,84311242.714081,42155.6,468.395
iot-0-112,2000,84276490.379328,42138.2,468.202
iot-0-113,2000,84283187.928230,42141.6,468.239
iot-0-114,2000,84309650.286648,42154.8,468.386
iot-0-115,2000,84312273.113581,42156.1,468.4
iot-0-116,2000,84292976.742687,42146.5,468.293
iot-0-117,2000,84280237.258500,42140.1,468.222
iot-0-118,2000,84289276.700262,42144.6,468.273
iot-0-119,2000,84291899.429486,42145.9,468.287
iot-0-120,2000,84294100.810112,42147.1,468.299
iot-0-121,2000,84274148.577853,42137.1,468.189
iot-0-122,2000,84286653.793737,42143.3,468.258
iot-0-123,2000,84283703.213943,42141.9,468.242
iot-0-124,2000,84311804.747262,42155.9,468.398
iot-0-125,2000,84274382.760773,42137.2,468.19
iot-0-126,2000,84307402.154185,42153.7,468.373
iot-0-127,2000,84284265.157639,42142.1,468.245
iot-0-128,2000,84279441.047635,42139.7,468.218
iot-0-129,2000,84298924.834776,42149.5,468.326
iot-0-130,2000,84275413.151435,42137.7,468.196
iot-0-131,2000,84296817.210062,42148.4,468.314
iot-0-132,2000,84297472.913802,42148.7,468.318
iot-0-133,2000,84290635.211998,42145.3,468.28
iot-0-134,2000,84306371.765886,42153.2,468.368
iot-0-135,2000,84284733.606655,42142.4,468.247
iot-0-136,2000,84280658.872674,42140.3,468.225
iot-0-137,2000,84305294.534955,42152.6,468.362
iot-0-138,2000,84281548.668712,42140.8,468.23
iot-0-139,2000,84296583.029759,42148.3,468.313
iot-0-140,2000,84295740.069483,42147.9,468.309
iot-0-141,2000,84275881.512070,42137.9,468.198
iot-0-142,2000,84275834.675343,42137.9,468.198
iot-0-143,2000,84302250.187757,42151.1,468.345
iot-0-144,2000,84307495.832820,42153.7,468.374
iot-0-145,2000,84291946.266065,42146,468.287
iot-0-146,2000,84301453.976826,42150.7,468.34
iot-0-147,2000,84296957.720016,42148.5,468.315
iot-0-148,2000,84280424.604241,42140.2,468.223
iot-0-149,2000,84290025.987494,42145,468.277
iot-0-150,2000,84294662.752379,42147.3,468.303
iot-0-151,2000,84306418.598881,42153.2,468.368
iot-0-152,2000,84302531.208566,42151.3,468.346
iot-0-153,2000,84279206.867872,42139.6,468.217
iot-0-154,2000,84281501.831549,42140.8,468.229
iot-0-155,2000,84305201.039837,42152.6,468.361
iot-0-156,2000,84295365.294881,42147.7,468.306
iot-0-157,2000,84295131.112640,42147.6,468.305
iot-0-158,2000,84275085.298919,42137.5,468.194
iot-0-159,2000,84306933.795437,42153.5,468.371
iot-0-160,2000,84314380.735687,42157.2,468.412
iot-0-161,2000,84304685.665520,42152.3,468.358
iot-0-162,2000,84307636.336083,42153.8,468.375
iot-0-163,2000,84300610.928549,42150.3,468.336
iot-0-164,2000,84303140.073784,42151.6,468.35
iot-0-165,2000,84312554.218214,42156.3,468.402
iot-0-166,2000,84304357.810611,42152.2,468.356
iot-0-167,2000,84287216.003943,42143.6,468.261
iot-0-168,2000,84313069.330991,42156.5,468.405
iot-0-169,2000,84295599.472957,42147.8,468.308
iot-0-170,2000,84283656.289095,42141.8,468.241
iot-0-171,2000,84292133.608246,42146.1,468.288
iot-0-172,2000,84290869.035023,42145.4,468.281
iot-0-173,2000,84271713.106245,42135.9,468.175
iot-0-174,2000,84305903.578758,42153,468.365
iot-0-175,2000,84278317.072612,42139.2,468.212
iot-0-176,2000,84309509.780345,42154.8,468.385
iot-0-177,2000,84292929.823312,42146.5,468.293
iot-0-178,2000,84305997.075553,42153,468.366
iot-0-179,2000,84301032.454103,42150.5,468.338
iot-0-180,2000,84274008.068486,42137,468.188
iot-0-181,2000,84288339.890955,42144.2,468.267
iot-0-182,2000,84284920.950251,42142.5,468.248
iot-0-183,2000,84300189.403601,42150.1,468.333
iot-0-184,2000,84295458.965185,42147.7,468.307
iot-0-185,2000,84278738.508283,42139.4,468.214
iot-0-186,2000,84314287.068695,42157.1,468.412
iot-0-187,2000,84314099.716869,42157,468.41
iot-0-188,2000,84296629.955787,42148.3,468.313
iot-0-189,2000,84310868.033308,42155.4,468.393
iot-0-190,2000,84305762.894673,42152.9,468.364
iot-0-191,2000,84308011.114020,42154,468.377
iot-0-192,2000,84304779.339245,42152.4,468.359
iot-0-193,2000,84310914.862427,42155.5,468.393
iot-0-194,2000,84313865.622673,42156.9,468.409
iot-0-195,2000,84313959.213560,42157,468.41
iot-0-196,2000,84293492.032764,42146.7,468.296
iot-0-197,2000,84307870.515903,42153.9,468.376
iot-0-198,2000,84294194.483805,42147.1,468.3
iot-0-199,2000,84275038.463457,42137.5,468.194
iot-0-200,2000,84275132.134813,42137.6,468.194
iot-0-201,2000,84281689.176145,42140.8,468.23
iot-0-202,2000,84294569.169710,42147.3,468.302
iot-0-203,2000,84311430.159081,42155.7,468.396
iot-0-204,2000,84281642.340848,42140.8,468.23
iot-0-205,2000,84286325.940866,42143.2,468.256
iot-0-206,2000,84290634.855002,42145.3,468.28
iot-0-207,2000,84293304.508657,42146.7,468.295
iot-0-208,2000,84275553.658052,42137.8,468.196
iot-0-209,2000,84285951.429763,42143,468.254
iot-0-210,2000,84290166.496789,42145.1,468.278
iot-0-211,2000,84291290.558372,42145.6,468.284
iot-0-212,2000,84306231.253695,42153.1,468.367
iot-0-213,2000,84302718.549334,42151.4,468.347
iot-0-214,2000,84273680.396338,42136.8,468.186
iot-0-215,2000,84280049.916824,42140,468.221
iot-0-216,2000,84307495.917448,42153.7,468.374
iot-0-217,2000,84285482.893913,42142.7,468.252
iot-0-218,2000,84312226.267157,42156.1,468.4
iot-0-219,2000,84273961.324452,42137,468.188
iot-0-220,2000,84306793.284686,42153.4,468.37
iot-0-221,2000,84273352.365393,42136.7,468.184
iot-0-222,2000,84307308.480157,42153.7,468.373
iot-0-223,2000,84290400.676269,42145.2,468.279
iot-0-224,2000,84274289.086955,42137.1,468.189
iot-0-225,2000,84295927.325958,42148,468.31
iot-0-226,2000,84287637.351552,42143.8,468.263
iot-0-227,2000,84311430.060661,42155.7,468.396
iot-0-228,2000,84311523.727350,42155.8,468.396
iot-0-229,2000,84309556.613650,42154.8,468.385
iot-0-230,2000,84274991.625511,42137.5,468.193
iot-0-231,2000,84312694.630125,42156.3,468.403
iot-0-232,2000,84293445.015743,42146.7,468.296
iot-0-233,2000,84301641.321391,42150.8,468.341
iot-0-234,2000,84270073.847021,42135,468.166
iot-0-235,2000,84299627.370345,42149.8,468.33
iot-0-236,2000,84302578.042570,42151.3,468.346
iot-0-237,2000,84296161.504540,42148.1,468.311
iot-0-238,2000,84295271.621409,42147.6,468.306
iot-0-239,2000,84295646.309132,42147.8,468.308
iot-0-240,2000,84275741.003633,42137.9,468.197
iot-0-241,2000,84277895.549168,42138.9,468.209
iot-0-242,2000,84287918.365651,42144,468.265
iot-0-243,2000,84294428.573542,42147.2,468.301
iot-0-244,2000,84305060.352573,42152.5,468.36
iot-0-245,2000,84305341.369390,42152.7,468.362
iot-0-246,2000,84293070.416158,42146.5,468.294
iot-0-247,2000,84287871.529785,42143.9,468.265
iot-0-248,2000,84298034.946592,42149,468.321
iot-0-249,2000,84291618.412248,42145.8,468.286
iot-0-250,2000,84283468.946687,42141.7,468.24
iot-0-251,2000,84303421.090958,42151.7,468.351
iot-0-252,2000,84298222.290599,42149.1,468.322
iot-0-253,2000,84283141.449732,42141.6,468.239
iot-0-254,2000,84299440.031589,42149.7,468.329
iot-0-255,2000,84286372.866765,42143.2,468.256
iot-0-256,2000,84277333.427935,42138.7,468.206
iot-0-257,2000,84284077.812694,42142,468.244
iot-0-258,2000,84308619.996899,42154.3,468.38
iot-0-259,2000,84293632.361214,42146.8,468.297
iot-0-260,2000,84287356.333271,42143.7,468.262
iot-0-261,2000,84278129.640772,42139.1,468.211
iot-0-262,2000,84297145.063934,42148.6,468.316
iot-0-263,2000,84291103.305821,42145.6,468.283
iot-0-264,2000,84271525.763731,42135.8,468.174
iot-0-265,2000,84292461.462972,42146.2,468.29
iot-0-266,2000,84311804.833946,42155.9,468.398
iot-0-267,2000,84308385.715702,42154.2,468.379
iot-0-268,2000,84286279.106980,42143.1,468.256
iot-0-269,2000,84293819.705453,42146.9,468.298
iot-0-270,2000,84272931.198735,42136.5,468.182
iot-0-271,2000,84271385.252807,42135.7,468.173
iot-0-272,2000,84281595.593859,42140.8,468.23
iot-0-273,2000,84280471.440704,42140.2,468.224
iot-0-274,2000,84285342.386928,42142.7,468.251
iot-0-275,2000,84284686.682382,42142.3,468.247
iot-0-276,2000,84311992.267570,42156,468.399
iot-0-277,2000,84313256.671439,42156.6,468.406
iot-0-278,2000,84313116.291071,42156.6,468.405
iot-0-279,2000,84309603.623384,42154.8,468.386
iot-0-280,2000,84283937.303799,42142,468.243
iot-0-281,2000,84301266.632809,42150.6,468.339
iot-0-282,2000,84282907.002538,42141.5,468.237
iot-0-283,2000,84299533.701361,42149.8,468.33
iot-0-284,2000,84273820.726600,42136.9,468.187
iot-0-285,2000,84293398.180220,42146.7,468.296
iot-0-286,2000,84279534.809502,42139.8,468.218
iot-0-287,2000,84308854.072845,42154.4,468.381
iot-0-288,2000,84290307.004919,42145.2,468.278
iot-0-289,2000,84312881.975393,42156.4,468.404
iot-0-290,2000,84302297.115933,42151.1,468.345
iot-0-291,2000,84313912.393630,42157,468.409
iot-0-292,2000,84280050.004221,42140,468.221
iot-0-293,2000,84282953.748993,42141.5,468.237
iot-0-294,2000,84297519.752289,42148.8,468.318
iot-0-295,2000,84314427.763479,42157.2,468.412
iot-0-296,2000,84300704.602699,42150.4,468.336
iot-0-297,2000,84303046.492475,42151.5,468.349
iot-0-298,2000,84302765.383753,42151.4,468.348
iot-0-299,2000,84289042.520727,42144.5,468.271
iot-0-300,2000,84298269.128360,42149.1,468.323
iot-0-301,2000,84281174.157193,42140.6,468.228
iot-0-302,2000,84295693.232132,42147.8,468.308
iot-0-303,2000,84282391.716825,42141.2,468.234
iot-0-304,2000,84276724.559073,42138.4,468.203
iot-0-305,2000,84298877.998126,42149.4,468.326
iot-0-306,2000,84298831.162626,42149.4,468.326
iot-0-307,2000,84284827.188701,42142.4,468.248
iot-0-308,2000,84282485.388073,42141.2,468.235
iot-0-309,2000,84309181.927730,42154.6,468.383
iot-0-310,2000,84276349.959890,42138.2,468.201
iot-0-311,2000,84308948.015837,42154.5,468.382
iot-0-312,2000,84304638.915565,42152.3,468.358
iot-0-313,2000,84313022.489925,42156.5,468.405
iot-0-314,2000,84274476.430918,42137.2,468.19
iot-0-315,2000,84308151.535394,42154.1,468.377
iot-0-316,2000,84297191.986807,42148.6,468.317
iot-0-317,2000,84286794.303267,42143.4,468.259
iot-0-318,2000,84283375.361725,42141.7,468.24
iot-0-319,2000,84282532.225712,42141.3,468.235
iot-0-320,2000,84280565.111615,42140.3,468.224
iot-0-321,2000,84306746.448104,42153.4,468.37
iot-0-322,2000,84289557.628042,42144.8,468.274
iot-0-323,2000,84290681.691933,42145.3,468.28
iot-0-324,2000,84312038.922112,42156,468.399
iot-0-325,2000,84312507.379898,42156.3,468.402
iot-0-326,2000,84273867.562560,42136.9,468.187
iot-0-327,2000,84310961.799670,42155.5,468.393
iot-0-328,2000,84284358.918391,42142.2,468.245
iot-0-329,2000,84305528.714763,42152.8,468.363
iot-0-330,2000,84272790.423172,42136.4,468.181
iot-0-331,2000,84299346.356608,42149.7,468.329
iot-0-332,2000,84283796.975117,42141.9,468.242
iot-0-333,2000,84285436.058557,42142.7,468.251
iot-0-334,2000,84292695.641752,42146.3,468.292
iot-0-335,2000,84308292.039986,42154.1,468.378
iot-0-336,2000,84273258.695611,42136.6,468.184
iot-0-337,2000,84311851.584678,42155.9,468.398
iot-0-338,2000,84278036.056652,42139,468.21
iot-0-339,2000,84299814.714326,42149.9,468.331
iot-0-340,2000,84283422.109046,42141.7,468.24
iot-0-341,2000,84294194.570054,42147.1,468.3
iot-0-342,2000,84304076.793870,42152,468.355
iot-0-343,2000,84283703.125432,42141.9,468.242
iot-0-344,2000,84303093.239103,42151.5,468.349
iot-0-345,2000,84298596.978550,42149.3,468.324
iot-0-346,2000,84284030.977516,42142,468.243
iot-0-347,2000,84297098.226276,42148.5,468.316
iot-0-348,2000,84278176.475810,42139.1,468.211
iot-0-349,2000,84312928.918195,42156.5,468.404
iot-0-350,2000,84285857.671484,42142.9,468.254
iot-0-351,2000,84305622.385240,42152.8,468.363
iot-0-352,2000,84287684.187340,42143.8,468.264
iot-0-353,2000,84272322.063230,42136.2,468.178
iot-0-354,2000,84294709.590387,42147.4,468.303
iot-0-355,2000,84289885.478776,42144.9,468.276
iot-0-356,2000,84290260.166300,42145.1,468.278
iot-0-357,2000,84293913.377785,42147,468.298
iot-0-358,2000,84306699.615257,42153.3,468.369
iot-0-359,2000,84304498.320934,42152.2,468.357
iot-0-360,2000,84286513.283546,42143.3,468.257
iot-0-361,2000,84288058.872372,42144,468.266
iot-0-362,2000,84280892.964663,42140.4,468.226
iot-0-363,2000,84290119.659017,42145.1,468.277
iot-0-364,2000,84275460.075427,42137.7,468.196
iot-0-365,2000,84289838.642727,42144.9,468.276
iot-0-366,2000,84301079.289418,42150.5,468.338
iot-0-367,2000,84310024.970032,42155,468.388
iot-0-368,2000,84297753.931910,42148.9,468.32
iot-0-369,2000,84292648.800899,42146.3,468.291
iot-0-370,2000,84312975.654394,42156.5,468.404
iot-0-371,2000,84275179.058943,42137.6,468.194
iot-0-372,2000,84305388.203219,42152.7,468.362
iot-0-373,2000,84281033.471493,42140.5,468.227
iot-0-374,2000,84288386.814889,42144.2,468.268
iot-0-375,2000,84306090.747637,42153,468.366
iot-0-376,2000,84272228.480049,42136.1,468.178
iot-0-377,2000,84285248.714158,42142.6,468.25
iot-0-378,2000,84310118.650189,42155.1,468.388
iot-0-379,2000,84294053.886218,42147,468.299
iot-0-380,2000,84277989.221169,42139,468.21
iot-0-381,2000,84314006.130893,42157,468.41
iot-0-382,2000,84301781.831339,42150.9,468.342
iot-0-383,2000,84312741.462220,42156.4,468.403
iot-0-384,2000,84284405.665835,42142.2,468.246
iot-0-385,2000,84272134.631253,42136.1,468.177
iot-0-386,2000,84292180.621952,42146.1,468.289
iot-0-387,2000,84281080.397687,42140.5,468.227
iot-0-388,2000,84291243.725961,42145.6,468.284
iot-0-389,2000,84288433.562593,42144.2,468.268
iot-0-390,2000,84270214.354619,42135.1,468.167
iot-0-391,2000,84275787.840397,42137.9,468.198
iot-0-392,2000,84276584.051795,42138.3,468.202
iot-0-393,2000,84308947.745389,42154.5,468.382
iot-0-394,2000,84290400.762806,42145.2,468.279
iot-0-395,2000,84291758.920410,42145.9,468.286
iot-0-396,2000,84277239.754827,42138.6,468.206
iot-0-397,2000,84290213.332993,42145.1,468.278
iot-0-398,2000,84298971.758469,42149.5,468.326
iot-0-399,2000,84274804.283161,42137.4,468.192
iot-0-400,2000,84276115.689448,42138.1,468.199
iot-0-401,2000,84276911.902618,42138.5,468.204
iot-0-402,2000,84278270.147684,42139.1,468.211
iot-0-403,2000,84273586.546596,42136.8,468.185
iot-0-404,2000,84272556.244275,42136.3,468.18
iot-0-405,2000,84292039.938359,42146,468.288
iot-0-406,2000,84286138.599671,42143.1,468.255
iot-0-407,2000,84275928.347565,42138,468.198
iot-0-408,2000,84302156.521760,42151.1,468.344
iot-0-409,2000,84293163.999777,42146.6,468.294
iot-0-410,2000,84306652.778703,42153.3,468.369
iot-0-411,2000,84299861.641187,42149.9,468.331
iot-0-412,2000,84290822.200816,42145.4,468.281
iot-0-413,2000,84305903.408735,42153,468.365
iot-0-414,2000,84295412.127908,42147.7,468.307
iot-0-415,2000,84314193.668365,42157.1,468.411
iot-0-416,2000,84311664.233897,42155.8,468.397
iot-0-417,2000,84277942.295105,42139,468.21
iot-0-418,2000,84301875.501497,42150.9,468.343
iot-0-419,2000,84296864.045877,42148.4,468.315
iot-0-420,2000,84298175.456340,42149.1,468.322
iot-0-421,2000,84296723.538920,42148.4,468.314
iot-0-422,2000,84309978.140335,42155,468.388
iot-0-423,2000,84300751.615724,42150.4,468.336
iot-0-424,2000,84308338.877197,42154.2,468.379
iot-0-425,2000,84280799.291681,42140.4,468.226
iot-0-426,2000,84276162.527138,42138.1,468.2
iot-0-427,2000,84300142.568889,42150.1,468.333
iot-0-428,2000,84282344.880808,42141.2,468.234
iot-0-429,2000,84291712.082489,42145.9,468.286
iot-0-430,2000,84308947.830908,42154.5,468.382
iot-0-431,2000,84294850.098666,42147.4,468.304
iot-0-432,2000,84306559.105564,42153.3,468.369
iot-0-433,2000,84302016.008521,42151,468.343
iot-0-434,2000,84288574.161388,42144.3,468.269
iot-0-435,2000,84307823.679402,42153.9,468.376
iot-0-436,2000,84302343.864929,42151.2,468.345
iot-0-437,2000,84303233.748895,42151.6,468.35
iot-0-438,2000,84280143.587010,42140.1,468.222
iot-0-439,2000,84286232.270546,42143.1,468.256
iot-0-440,2000,84285061.369435,42142.5,468.249
iot-0-441,2000,84282204.373597,42141.1,468.233
iot-0-442,2000,84287777.858609,42143.9,468.264
iot-0-443,2000,84300048.900289,42150,468.332
iot-0-444,2000,84310680.678398,42155.3,468.391
iot-0-445,2000,84289791.809813,42144.9,468.275
iot-0-446,2000,84282298.045459,42141.1,468.234
iot-0-447,2000,84278832.180943,42139.4,468.215
iot-0-448,2000,84311476.986934,42155.7,468.396
iot-0-449,2000,84281267.652130,42140.6,468.228
iot-0-450,2000,84306043.996327,42153,468.366
iot-0-451,2000,84282906.913192,42141.5,468.237
iot-0-452,2000,84292601.968608,42146.3,468.291
iot-0-453,2000,84293772.868315,42146.9,468.298
iot-0-454,2000,84274663.774269,42137.3,468.191
iot-0-455,2000,84298878.084268,42149.4,468.326
iot-0-456,2000,84274710.609848,42137.4,468.192
iot-0-457,2000,84305856.567311,42152.9,468.365
iot-0-458,2000,84303655.270168,42151.8,468.352
iot-0-459,2000,84303795.777523,42151.9,468.353
iot-0-460,2000,84292555.132381,42146.3,468.291
iot-0-461,2000,84287262.662080,42143.6,468.261
iot-0-462,2000,84310821.186184,42155.4,468.392
iot-0-463,2000,84291196.888583,42145.6,468.283
iot-0-464,2000,84274616.937912,42137.3,468.191
iot-0-465,2000,84279487.972721,42139.7,468.218
iot-0-466,2000,84293023.490798,42146.5,468.293
iot-0-467,2000,84302859.059272,42151.4,468.348
iot-0-468,2000,84311898.504265,42155.9,468.398
iot-0-469,2000,84288246.218691,42144.1,468.267
iot-0-470,2000,84275506.822272,42137.8,468.196
iot-0-471,2000,84300283.074252,42150.1,468.334
iot-0-472,2000,84299159.013646,42149.6,468.328
iot-0-473,2000,84298315.963693,42149.2,468.323
iot-0-474,2000,84297238.824187,42148.6,468.317
iot-0-475,2000,84286700.631123,42143.4,468.258
iot-0-476,2000,84277755.040274,42138.9,468.209
iot-0-477,2000,84281454.998221,42140.7,468.229
iot-0-478,2000,84280986.635609,42140.5,468.227
iot-0-479,2000,84303608.434699,42151.8,468.352
iot-0-480,2000,84294007.137571,42147,468.299
iot-0-481,2000,84291384.233529,42145.7,468.284
iot-0-482,2000,84297332.406326,42148.7,468.317
iot-0-483,2000,84300470.420440,42150.2,468.335
iot-0-484,2000,84287122.242938,42143.6,468.261
iot-0-485,2000,84310774.436286,42155.4,468.392
iot-0-486,2000,84303936.376443,42152,468.354
iot-0-487,2000,84282251.297375,42141.1,468.234
iot-0-488,2000,84310399.660708,42155.2,468.39
iot-0-489,2000,84303983.126355,42152,468.354
iot-0-490,2000,84275366.314258,42137.7,468.195
iot-0-491,2000,84280330.933176,42140.2,468.223
iot-0-492,2000,84293679.195527,42146.8,468.297
iot-0-493,2000,84284593.097813,42142.3,468.247
iot-0-494,2000,84313209.840831,42156.6,468.406
iot-0-495,2000,84301500.812132,42150.8,468.341
iot-0-496,2000,84278504.327878,42139.3,468.213
iot-0-497,2000,84295224.786231,42147.6,468.306
iot-0-498,2000,84297238.734286,42148.6,468.317
iot-0-499,2000,84299205.848231,42149.6,468.328
iot-0-500,2000,84300657.856630,42150.3,468.336
iot-0-501,2000,84296910.881880,42148.5,468.315
iot-0-502,2000,84298128.619490,42149.1,468.322
iot-0-503,2000,84296442.522675,42148.2,468.312
iot-0-504,2000,84279722.064329,42139.9,468.22
iot-0-505,2000,84282017.029675,42141,468.232
iot-0-506,2000,84282766.404501,42141.4,468.236
iot-0-507,2000,84287965.292518,42144,468.265
iot-0-508,2000,84302671.711960,42151.3,468.347
iot-0-509,2000,84291150.050293,42145.6,468.283
iot-0-510,2000,84288714.578369,42144.4,468.269
iot-0-511,2000,84281829.683956,42140.9,468.231
iot-0-512,2000,84311336.382728,42155.7,468.395
iot-0-513,2000,84275600.495620,42137.8,468.197
iot-0-514,2000,84301688.161714,42150.8,468.342
iot-0-515,2000,84292086.861402,42146,468.288
iot-0-516,2000,84282157.535664,42141.1,468.233
iot-0-517,2000,84292508.295651,42146.3,468.291
iot-0-518,2000,84312273.199570,42156.1,468.4
iot-0-519,2000,84279675.227059,42139.8,468.219
iot-0-520,2000,84290541.448989,42145.3,468.28
iot-0-521,2000,84283375.273406,42141.7,468.24
iot-0-522,2000,84281782.848948,42140.9,468.231
iot-0-523,2000,84301734.994451,42150.9,468.342
iot-0-524,2000,84280518.278034,42140.3,468.224
iot-0-525,2000,84283562.618081,42141.8,468.241
iot-0-526,2000,84304264.138723,42152.1,468.356
