Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-518,2000,88961550.148629,44480.8,494.231
iot-0-519,2000,88965531.208630,44482.8,494.253
iot-0-520,2000,88963423.588629,44481.7,494.241
iot-0-521,2000,88964922.340630,44482.5,494.249
iot-0-522,2000,88964781.832629,44482.4,494.249
iot-0-523,2000,88964313.472629,44482.2,494.246
iot-0-524,2000,88964266.636629,44482.1,494.246
iot-0-525,2000,88965062.848630,44482.5,494.25
iot-0-526,2000,88963283.080629,44481.6,494.24
iot-0-527,2000,88965390.700630,44482.7,494.252
iot-0-528,2000,88964126.128630,44482.1,494.245
iot-0-529,2000,88964688.160630,44482.3,494.248
iot-0-530,2000,88964547.652630,44482.3,494.247
iot-0-531,2000,88965718.552630,44482.9,494.254
iot-0-532,2000,88963470.424629,44481.7,494.241
iot-0-533,2000,88966889.452630,44483.4,494.26
iot-0-534,2000,88966233.834063,44483.1,494.257
iot-0-535,2000,88965203.442063,44482.6,494.251
iot-0-536,2000,88968154.024630,44484.1,494.267
iot-0-537,2000,88964219.800630,44482.1,494.245
iot-0-538,2000,88965484.372629,44482.7,494.252
iot-0-539,2000,88964172.964629,44482.1,494.245
iot-0-540,2000,88964407.144630,44482.2,494.247
iot-0-541,2000,88965624.880629,44482.8,494.253
iot-0-542,2000,88962767.884629,44481.4,494.237
iot-0-543,2000,88966467.928630,44483.2,494.258
iot-0-544,2000,88967404.648630,44483.7,494.263
iot-0-545,2000,88965297.028629,44482.6,494.251
iot-0-546,2000,88964875.590063,44482.4,494.249
iot-0-547,2000,88964828.668629,44482.4,494.249
iot-0-548,2000,88965437.536630,44482.7,494.252
iot-0-549,2000,88965952.732630,44483,494.255
iot-0-550,2000,88966608.436630,44483.3,494.259
iot-0-551,2000,88966046.404630,44483,494.256
iot-0-552,2000,88965765.388630,44482.9,494.254
iot-0-553,2000,88965016.012629,44482.5,494.25
iot-0-554,2000,88966421.092630,44483.2,494.258
iot-0-555,2000,88967451.484630,44483.7,494.263
iot-0-556,2000,88966140.076630,44483.1,494.256
iot-0-557,2000,88965999.568629,44483,494.255
iot-0-558,2000,88965109.684630,44482.6,494.25
iot-0-559,2000,88965671.716629,44482.8,494.254
iot-0-560,2000,88964594.488630,44482.3,494.248
iot-0-561,2000,88965343.864630,44482.7,494.252
iot-0-562,2000,88969090.744630,44484.5,494.273
iot-0-563,2000,88965905.896630,44483,494.255
iot-0-564,2000,88965250.192630,44482.6,494.251
iot-0-565,2000,88964360.308629,44482.2,494.246
iot-0-566,2000,88967357.812630,44483.7,494.263
iot-0-567,2000,88964969.176629,44482.5,494.25
iot-0-568,2000,88967264.140630,44483.6,494.262
iot-0-569,2000,88966186.912630,44483.1,494.256
iot-0-570,2000,88968013.516630,44484,494.267
iot-0-571,2000,88965859.060629,44482.9,494.255
iot-0-572,2000,88963798.276629,44481.9,494.243
iot-0-573,2000,88966514.764630,44483.3,494.258
iot-0-574,2000,88968528.712630,44484.3,494.269
iot-0-575,2000,88968107.188630,44484.1,494.267
iot-0-576,2000,88966795.780630,44483.4,494.26
iot-0-577,2000,88966936.288630,44483.5,494.261
iot-0-578,2000,88966655.272630,44483.3,494.259
iot-0-579,2000,88967310.976630,44483.7,494.263
iot-0-580,2000,88966093.240630,44483,494.256
iot-0-581,2000,88967123.632630,44483.6,494.262
iot-0-582,2000,88966374.342063,44483.2,494.257
iot-0-583,2000,88966561.686063,44483.3,494.258
iot-0-584,2000,88967638.828630,44483.8,494.264
iot-0-585,2000,88965578.044630,44482.8,494.253
iot-0-586,2000,88967076.796630,44483.5,494.261
iot-0-587,2000,88966280.584630,44483.1,494.257
iot-0-588,2000,88966983.124630,44483.5,494.261
iot-0-589,2000,88965812.224630,44482.9,494.254
iot-0-590,2000,88966374.256630,44483.2,494.257
iot-0-591,2000,88968247.696630,44484.1,494.268
iot-0-592,2000,88968762.892630,44484.4,494.271
iot-0-593,2000,88964734.996629,44482.4,494.248
iot-0-594,2000,88969043.908630,44484.5,494.272
iot-0-595,2000,88967685.664630,44483.8,494.265
iot-0-596,2000,88967498.320630,44483.7,494.264
iot-0-597,2000,88967779.336630,44483.9,494.265
iot-0-598,2000,88965156.520629,44482.6,494.251
iot-0-599,2000,88969278.088630,44484.6,494.274
iot-0-600,2000,88966608.522063,44483.3,494.259
iot-0-601,2000,88966327.420630,44483.2,494.257
iot-0-602,2000,88966702.108630,44483.4,494.259
iot-0-603,2000,88966842.616630,44483.4,494.26
iot-0-604,2000,88968950.236630,44484.5,494.272
iot-0-605,2000,88966748.944630,44483.4,494.26
iot-0-606,2000,88969231.252630,44484.6,494.273
iot-0-607,2000,88967170.468630,44483.6,494.262
iot-0-608,2000,88967217.304630,44483.6,494.262
iot-0-609,2000,88967029.960630,44483.5,494.261
iot-0-610,2000,88969606.026063,44484.8,494.275
iot-0-611,2000,88967545.156630,44483.8,494.264
iot-0-612,2000,88968716.056630,44484.4,494.27
iot-0-613,2000,88968622.384630,44484.3,494.27
iot-0-614,2000,88967966.680630,44484,494.266
iot-0-615,2000,88968669.220630,44484.3,494.27
iot-0-616,2000,88967919.844630,44484,494.266
iot-0-617,2000,88969418.596630,44484.7,494.274
iot-0-618,2000,88968294.532630,44484.1,494.268
iot-0-619,2000,88968388.204630,44484.2,494.269
iot-0-620,2000,88967873.008630,44483.9,494.266
iot-0-621,2000,88969465.432630,44484.7,494.275
iot-0-622,2000,88968341.368630,44484.2,494.268
iot-0-623,2000,88970027.464630,44485,494.278
iot-0-624,2000,88970261.644630,44485.1,494.279
iot-0-625,2000,88968200.860630,44484.1,494.268
iot-0-626,2000,88970964.184630,44485.5,494.283
iot-0-627,2000,88970355.316630,44485.2,494.28
iot-0-628,2000,88967732.500629,44483.9,494.265
iot-0-629,2000,88967591.992630,44483.8,494.264
iot-0-630,2000,88968060.352630,44484,494.267
iot-0-631,2000,88970167.972630,44485.1,494.279
iot-0-632,2000,88968809.728630,44484.4,494.271
iot-0-633,2000,88969605.940630,44484.8,494.275
iot-0-634,2000,88969840.120630,44484.9,494.277
iot-0-635,2000,88971245.371497,44485.6,494.284
iot-0-636,2000,88972790.788630,44486.4,494.293
iot-0-637,2000,88971573.052630,44485.8,494.286
iot-0-638,2000,88970448.988630,44485.2,494.28
iot-0-639,2000,88968856.564630,44484.4,494.271
iot-0-640,2000,88969324.924630,44484.7,494.274
iot-0-641,2000,88968997.158063,44484.5,494.272
iot-0-642,2000,88970402.152630,44485.2,494.28
iot-0-643,2000,88968481.876630,44484.2,494.269
iot-0-644,2000,88970308.480630,44485.2,494.279
iot-0-645,2000,88969184.416630,44484.6,494.273
iot-0-646,2000,88970870.598064,44485.4,494.282
iot-0-647,2000,88971198.364630,44485.6,494.284
iot-0-648,2000,88969746.448630,44484.9,494.276
iot-0-649,2000,88968903.400630,44484.5,494.271
iot-0-650,2000,88969652.776630,44484.8,494.276
iot-0-651,2000,88971619.888630,44485.8,494.287
iot-0-652,2000,88969793.284630,44484.9,494.276
iot-0-653,2000,88973446.492630,44486.7,494.297
iot-0-654,2000,88968575.634063,44484.3,494.27
iot-0-655,2000,88967826.172630,44483.9,494.266
iot-0-656,2000,88969559.190063,44484.8,494.275
iot-0-657,2000,88970589.496630,44485.3,494.281
iot-0-658,2000,88972088.248630,44486,494.289
iot-0-659,2000,88969699.612630,44484.8,494.276
iot-0-660,2000,88970074.300630,44485,494.278
iot-0-661,2000,88970730.175497,44485.4,494.282
iot-0-662,2000,88970683.168630,44485.3,494.281
iot-0-663,2000,88969137.580630,44484.6,494.273
iot-0-664,2000,88971947.740630,44486,494.288
iot-0-665,2000,88969371.760630,44484.7,494.274
iot-0-666,2000,88968435.040630,44484.2,494.269
iot-0-667,2000,88970121.136630,44485.1,494.278
iot-0-668,2000,88973259.148630,44486.6,494.296
iot-0-669,2000,88971057.856630,44485.5,494.283
iot-0-670,2000,88970495.824630,44485.2,494.28
iot-0-671,2000,88969512.268630,44484.8,494.275
iot-0-672,2000,88972884.460630,44486.4,494.294
iot-0-673,2000,88971151.528630,44485.6,494.284
iot-0-674,2000,88971760.396630,44485.9,494.287
iot-0-675,2000,88970542.660630,44485.3,494.281
iot-0-676,2000,88969886.956630,44484.9,494.277
iot-0-677,2000,88969933.792630,44485,494.277
iot-0-678,2000,88971713.560630,44485.9,494.287
iot-0-679,2000,88971432.544630,44485.7,494.286
iot-0-680,2000,88970214.808630,44485.1,494.279
iot-0-681,2000,88970823.676630,44485.4,494.282
iot-0-682,2000,88971807.232630,44485.9,494.288
iot-0-683,2000,88969980.628630,44485,494.277
iot-0-684,2000,88971011.020630,44485.5,494.283
iot-0-685,2000,88973493.328630,44486.7,494.297
iot-0-686,2000,88971479.380630,44485.7,494.286
iot-0-687,2000,88970636.418063,44485.3,494.281
iot-0-688,2000,88970917.348630,44485.5,494.283
iot-0-689,2000,88972697.116630,44486.3,494.293
iot-0-690,2000,88971994.576630,44486,494.289
iot-0-691,2000,88969559.104630,44484.8,494.275
iot-0-692,2000,88973399.656630,44486.7,494.296
iot-0-693,2000,88970636.332630,44485.3,494.281
iot-0-694,2000,88971151.614063,44485.6,494.284
iot-0-695,2000,88970870.512630,44485.4,494.282
iot-0-696,2000,88972228.842064,44486.1,494.29
iot-0-697,2000,88971666.724630,44485.8,494.287
iot-0-698,2000,88972416.100630,44486.2,494.291
iot-0-699,2000,88971385.708630,44485.7,494.285
iot-0-700,2000,88970776.840630,44485.4,494.282
iot-0-701,2000,88971526.216630,44485.8,494.286
iot-0-702,2000,88972322.428630,44486.2,494.29
iot-0-703,2000,88971900.904630,44486,494.288
iot-0-704,2000,88973024.968630,44486.5,494.294
iot-0-705,2000,88974804.736630,44487.4,494.304
iot-0-706,2000,88972743.952630,44486.4,494.293
iot-0-707,2000,88972228.756630,44486.1,494.29
iot-0-708,2000,88973071.804630,44486.5,494.295
iot-0-709,2000,88973633.836630,44486.8,494.298
iot-0-710,2000,88973118.896931,44486.6,494.295
iot-0-711,2000,88972650.280630,44486.3,494.292
iot-0-712,2000,88974430.048630,44487.2,494.302
iot-0-713,2000,88972275.592630,44486.1,494.29
iot-0-714,2000,88971292.036630,44485.6,494.285
iot-0-715,2000,88972556.608630,44486.3,494.292
iot-0-716,2000,88972837.624630,44486.4,494.293
iot-0-717,2000,88975928.800630,44488,494.311
iot-0-718,2000,88972369.264630,44486.2,494.291
iot-0-719,2000,88972931.382064,44486.5,494.294
iot-0-720,2000,88973868.016630,44486.9,494.299
iot-0-721,2000,88974476.884630,44487.2,494.302
iot-0-722,2000,88971104.778064,44485.6,494.284
iot-0-723,2000,88975694.620630,44487.8,494.309
iot-0-724,2000,88974055.360630,44487,494.3
iot-0-725,2000,88973025.139497,44486.5,494.294
iot-0-726,2000,88972744.038063,44486.4,494.293
iot-0-727,2000,88972603.444630,44486.3,494.292
iot-0-728,2000,88972462.936630,44486.2,494.291
iot-0-729,2000,88973680.672630,44486.8,494.298
iot-0-730,2000,88975085.752630,44487.5,494.306
iot-0-731,2000,88973212.312630,44486.6,494.295
iot-0-732,2000,88972041.412630,44486,494.289
iot-0-733,2000,88971338.872630,44485.7,494.285
iot-0-734,2000,88975507.276630,44487.8,494.308
iot-0-735,2000,88972509.772630,44486.3,494.292
iot-0-736,2000,88974757.986064,44487.4,494.304
iot-0-737,2000,88973774.344630,44486.9,494.299
iot-0-738,2000,88972181.920630,44486.1,494.29
iot-0-739,2000,88974383.212630,44487.2,494.302
iot-0-740,2000,88973305.984630,44486.7,494.296
iot-0-741,2000,88974992.080630,44487.5,494.305
iot-0-742,2000,88973352.820630,44486.7,494.296
iot-0-743,2000,88972978.132630,44486.5,494.294
iot-0-744,2000,88974711.064630,44487.4,494.304
iot-0-745,2000,88975038.916630,44487.5,494.306
iot-0-746,2000,88973914.852630,44487,494.299
iot-0-747,2000,88973961.688630,44487,494.3
iot-0-748,2000,88974102.196630,44487.1,494.3
iot-0-749,2000,88972135.084630,44486.1,494.289
iot-0-750,2000,88975975.636630,44488,494.311
iot-0-751,2000,88976818.684630,44488.4,494.315
iot-0-752,2000,88974008.524630,44487,494.3
iot-0-753,2000,88973165.476630,44486.6,494.295
iot-0-754,2000,88974570.556630,44487.3,494.303
iot-0-755,2000,88973587.000630,44486.8,494.298
iot-0-756,2000,88976069.308630,44488,494.311
iot-0-757,2000,88976350.324630,44488.2,494.313
iot-0-758,2000,88975460.440630,44487.7,494.308
iot-0-759,2000,88975554.112630,44487.8,494.308
iot-0-760,2000,88977661.732630,44488.8,494.32
iot-0-761,2000,88976163.066064,44488.1,494.312
iot-0-762,2000,88975132.588630,44487.6,494.306
iot-0-763,2000,88974195.868630,44487.1,494.301
iot-0-764,2000,88971854.068630,44485.9,494.288
iot-0-765,2000,88976631.340630,44488.3,494.314
iot-0-766,2000,88974898.408630,44487.4,494.305
iot-0-767,2000,88976303.488630,44488.2,494.313
iot-0-768,2000,88973727.508630,44486.9,494.298
iot-0-769,2000,88976959.192630,44488.5,494.316
iot-0-770,2000,88974149.032630,44487.1,494.301
iot-0-771,2000,88973540.164630,44486.8,494.297
iot-0-772,2000,88974523.720630,44487.3,494.303
iot-0-773,2000,88976256.652630,44488.1,494.312
iot-0-774,2000,88974617.392630,44487.3,494.303
iot-0-775,2000,88975600.948631,44487.8,494.309
iot-0-776,2000,88974289.540630,44487.1,494.301
iot-0-777,2000,88975647.784630,44487.8,494.309
iot-0-778,2000,88975835.128630,44487.9,494.31
iot-0-779,2000,88976584.504630,44488.3,494.314
iot-0-780,2000,88976443.996630,44488.2,494.313
iot-0-781,2000,88973821.180630,44486.9,494.299
iot-0-782,2000,88979722.516630,44489.9,494.332
iot-0-783,2000,88975366.768630,44487.7,494.307
iot-0-784,2000,88977942.748630,44489,494.322
iot-0-785,2000,88979909.860630,44490,494.333
iot-0-786,2000,88977614.896630,44488.8,494.32
iot-0-787,2000,88974242.704630,44487.1,494.301
iot-0-788,2000,88978083.256630,44489,494.322
iot-0-789,2000,88977380.716630,44488.7,494.319
iot-0-790,2000,88976771.848630,44488.4,494.315
iot-0-791,2000,88977099.700630,44488.5,494.317
iot-0-792,2000,88977708.568630,44488.9,494.32
iot-0-793,2000,88974757.900630,44487.4,494.304
iot-0-794,2000,88976397.160630,44488.2,494.313
iot-0-795,2000,88975179.424630,44487.6,494.306
iot-0-796,2000,88975413.604630,44487.7,494.308
iot-0-797,2000,88977006.028630,44488.5,494.316
iot-0-798,2000,88974336.376630,44487.2,494.302
iot-0-799,2000,88975273.096630,44487.6,494.307
iot-0-800,2000,88978270.600630,44489.1,494.324
iot-0-801,2000,88976209.816630,44488.1,494.312
iot-0-802,2000,88974945.244630,44487.5,494.305
iot-0-803,2000,88977802.240630,44488.9,494.321
iot-0-804,2000,88976865.520630,44488.4,494.316
iot-0-805,2000,88974851.572630,44487.4,494.305
iot-0-806,2000,88975320.018064,44487.7,494.307
iot-0-807,2000,88979300.992630,44489.7,494.329
iot-0-808,2000,88976490.832630,44488.2,494.314
iot-0-809,2000,88975881.964630,44487.9,494.31
iot-0-810,2000,88975788.292630,44487.9,494.31
iot-0-811,2000,88977287.044630,44488.6,494.318
iot-0-812,2000,88977895.912630,44488.9,494.321
iot-0-813,2000,88978738.960630,44489.4,494.326
iot-0-814,2000,88978364.272630,44489.2,494.324
iot-0-815,2000,88977474.388630,44488.7,494.319
iot-0-816,2000,88976116.144630,44488.1,494.312
iot-0-817,2000,88975226.260630,44487.6,494.307
iot-0-818,2000,88977427.552630,44488.7,494.319
iot-0-819,2000,88977193.372630,44488.6,494.318
iot-0-820,2000,88976537.668630,44488.3,494.314
iot-0-821,2000,88978317.436630,44489.2,494.324
iot-0-822,2000,88976678.176630,44488.3,494.315
iot-0-823,2000,88978598.452631,44489.3,494.325
iot-0-824,2000,88977568.060630,44488.8,494.32
iot-0-825,2000,88978973.140630,44489.5,494.327
iot-0-826,2000,88977989.584630,44489,494.322
iot-0-827,2000,88979113.648630,44489.6,494.328
iot-0-828,2000,88975741.456630,44487.9,494.309
iot-0-829,2000,88979207.320630,44489.6,494.329
iot-0-830,2000,88977240.294064,44488.6,494.318
iot-0-831,2000,88974664.228630,44487.3,494.303
iot-0-832,2000,88977333.880630,44488.7,494.318
iot-0-833,2000,88978926.304630,44489.5,494.327
iot-0-834,2000,88979019.976630,44489.5,494.328
iot-0-835,2000,88978411.108630,44489.2,494.324
iot-0-836,2000,88978551.616630,44489.3,494.325
iot-0-837,2000,88979441.586064,44489.7,494.33
iot-0-838,2000,88977755.404631,44488.9,494.321
iot-0-839,2000,88976022.472630,44488,494.311
iot-0-840,2000,88979020.062064,44489.5,494.328
iot-0-841,2000,88978036.420630,44489,494.322
iot-0-842,2000,88976912.356630,44488.5,494.316
iot-0-843,2000,88977146.536630,44488.6,494.317
iot-0-844,2000,88975460.526064,44487.7,494.308
iot-0-845,2000,88979207.406063,44489.6,494.329
iot-0-846,2000,88977521.224630,44488.8,494.319
iot-0-847,2000,88978926.475497,44489.5,494.327
iot-0-848,2000,88976725.012630,44488.4,494.315
iot-0-849,2000,88978832.632630,44489.4,494.327
iot-0-850,2000,88978504.780630,44489.3,494.325
iot-0-851,2000,88978692.210064,44489.3,494.326
iot-0-852,2000,88977052.864630,44488.5,494.317
iot-0-853,2000,88981642.878063,44490.8,494.342
iot-0-854,2000,88978176.928630,44489.1,494.323
iot-0-855,2000,88978130.092631,44489.1,494.323
iot-0-856,2000,88978832.718064,44489.4,494.327
iot-0-857,2000,88980003.532631,44490,494.333
iot-0-858,2000,88979488.336630,44489.7,494.33
iot-0-859,2000,88979441.500630,44489.7,494.33
iot-0-860,2000,88977240.208630,44488.6,494.318
iot-0-861,2000,88979535.172631,44489.8,494.331
iot-0-862,2000,88978785.796630,44489.4,494.326
iot-0-863,2000,88978223.764631,44489.1,494.323
iot-0-864,2000,88981174.432630,44490.6,494.34
iot-0-865,2000,88980284.548631,44490.1,494.335
iot-0-866,2000,88980659.236631,44490.3,494.337
iot-0-867,2000,88979582.008630,44489.8,494.331
iot-0-868,2000,88980752.908630,44490.4,494.337
iot-0-869,2000,88979160.484631,44489.6,494.328
iot-0-870,2000,88980237.712630,44490.1,494.334
iot-0-871,2000,88977849.076630,44488.9,494.321
iot-0-872,2000,88980190.876631,44490.1,494.334
iot-0-873,2000,88980144.040630,44490.1,494.334
iot-0-874,2000,88979675.680630,44489.8,494.331
iot-0-875,2000,88981127.596631,44490.6,494.339
iot-0-876,2000,88980893.416630,44490.4,494.338
iot-0-877,2000,88982204.824630,44491.1,494.345
iot-0-878,2000,88979769.352630,44489.9,494.332
iot-0-879,2000,88979066.812631,44489.5,494.328
iot-0-880,2000,88980471.892631,44490.2,494.336
iot-0-881,2000,88979347.828631,44489.7,494.33
iot-0-882,2000,88981970.644631,44491,494.344
iot-0-883,2000,88980940.338064,44490.5,494.338
iot-0-884,2000,88980706.072630,44490.4,494.337
iot-0-885,2000,88979863.024630,44489.9,494.332
iot-0-886,2000,88980846.580630,44490.4,494.338
iot-0-887,2000,88982017.480630,44491,494.344
iot-0-888,2000,88980565.564631,44490.3,494.336
iot-0-889,2000,88979816.188631,44489.9,494.332
iot-0-890,2000,88982579.512630,44491.3,494.347
iot-0-891,2000,88982766.856630,44491.4,494.349
iot-0-892,2000,88981080.760630,44490.5,494.339
iot-0-893,2000,88981923.808630,44491,494.344
iot-0-894,2000,88978645.288630,44489.3,494.326
iot-0-895,2000,88983937.756631,44492,494.355
iot-0-896,2000,88981033.924631,44490.5,494.339
iot-0-897,2000,88980050.368630,44490,494.333
iot-0-898,2000,88980331.384630,44490.2,494.335
iot-0-899,2000,88981595.956631,44490.8,494.342
iot-0-900,2000,88979956.696630,44490,494.333
iot-0-901,2000,88980378.220631,44490.2,494.335
iot-0-902,2000,88981268.104630,44490.6,494.34
iot-0-903,2000,88981830.136630,44490.9,494.343
iot-0-904,2000,88979394.664630,44489.7,494.33
iot-0-905,2000,88981408.612631,44490.7,494.341
iot-0-906,2000,88981455.448630,44490.7,494.341
iot-0-907,2000,88981736.464630,44490.9,494.343
iot-0-908,2000,88981361.776630,44490.7,494.341
iot-0-909,2000,88982157.988631,44491.1,494.345
iot-0-910,2000,88981549.120630,44490.8,494.342
iot-0-911,2000,88979628.844631,44489.8,494.331
iot-0-912,2000,88981221.268631,44490.6,494.34
iot-0-913,2000,88980987.088630,44490.5,494.339
iot-0-914,2000,88984312.444630,44492.2,494.357
iot-0-915,2000,88981783.300631,44490.9,494.343
iot-0-916,2000,88982064.316631,44491,494.345
iot-0-917,2000,88979675.766063,44489.8,494.331
iot-0-918,2000,88979254.156631,44489.6,494.329
iot-0-919,2000,88983563.068631,44491.8,494.353
iot-0-920,2000,88982954.200630,44491.5,494.35
iot-0-921,2000,88982485.840630,44491.2,494.347
iot-0-922,2000,88983282.052631,44491.6,494.351
iot-0-923,2000,88981689.628631,44490.8,494.343
iot-0-924,2000,88982720.020631,44491.4,494.348
iot-0-925,2000,88983094.708631,44491.5,494.35
iot-0-926,2000,88981221.354064,44490.6,494.34
iot-0-927,2000,88982298.496630,44491.1,494.346
iot-0-928,2000,88980097.204631,44490,494.334
iot-0-929,2000,88983328.888631,44491.7,494.352
iot-0-930,2000,88978457.944630,44489.2,494.325
iot-0-931,2000,88980425.056630,44490.2,494.335
iot-0-932,2000,88983141.630063,44491.6,494.351
iot-0-933,2000,88983750.412631,44491.9,494.354
iot-0-934,2000,88980799.744630,44490.4,494.338
iot-0-935,2000,88983469.396631,44491.7,494.352
iot-0-936,2000,88983375.724631,44491.7,494.352
iot-0-937,2000,88980612.400630,44490.3,494.337
iot-0-938,2000,88983984.592631,44492,494.355
iot-0-939,2000,88984031.428631,44492,494.356
iot-0-940,2000,88982860.528630,44491.4,494.349
iot-0-941,2000,88983703.576631,44491.9,494.354
iot-0-942,2000,88980518.728630,44490.3,494.336
iot-0-943,2000,88984640.296631,44492.3,494.359
iot-0-944,2000,88983609.904631,44491.8,494.353
iot-0-945,2000,88982439.004631,44491.2,494.347
iot-0-946,2000,88983422.560631,44491.7,494.352
iot-0-947,2000,88982111.152630,44491.1,494.345
iot-0-948,2000,88984359.280631,44492.2,494.357
iot-0-949,2000,88981314.940631,44490.7,494.34
iot-0-950,2000,88981876.972630,44490.9,494.344
iot-0-951,2000,88981502.284631,44490.8,494.341
iot-0-952,2000,88984265.608631,44492.1,494.357
iot-0-953,2000,88982532.676631,44491.3,494.347
iot-0-954,2000,88982673.184630,44491.3,494.348
iot-0-955,2000,88984218.772631,44492.1,494.357
iot-0-956,2000,88981642.792630,44490.8,494.342
iot-0-957,2000,88983797.248631,44491.9,494.354
iot-0-958,2000,88983001.036631,44491.5,494.35
iot-0-959,2000,88984218.858064,44492.1,494.357
iot-0-960,2000,88982392.168630,44491.2,494.346
iot-0-961,2000,88983516.232631,44491.8,494.353
iot-0-962,2000,88984078.264631,44492,494.356
iot-0-963,2000,88983047.872630,44491.5,494.35
iot-0-964,2000,88982813.692631,44491.4,494.349
iot-0-965,2000,88983188.380631,44491.6,494.351
iot-0-966,2000,88984733.968631,44492.4,494.359
iot-0-967,2000,88984593.460631,44492.3,494.359
iot-0-968,2000,88982251.660631,44491.1,494.346
iot-0-969,2000,88984968.148631,44492.5,494.361
iot-0-970,2000,88984172.022065,44492.1,494.356
iot-0-971,2000,88984125.100631,44492.1,494.356
iot-0-972,2000,88982345.332631,44491.2,494.346
iot-0-973,2000,88985202.328631,44492.6,494.362
iot-0-974,2000,88983891.006064,44491.9,494.355
iot-0-975,2000,88983844.084631,44491.9,494.354
iot-0-976,2000,88984499.788631,44492.2,494.358
iot-0-977,2000,88984171.936631,44492.1,494.356
iot-0-978,2000,88985389.758065,44492.7,494.363
iot-0-979,2000,88983656.740631,44491.8,494.353
iot-0-980,2000,88983235.216631,44491.6,494.351
iot-0-981,2000,88985342.836631,44492.7,494.363
iot-0-982,2000,88984827.640631,44492.4,494.36
iot-0-983,2000,88985014.984631,44492.5,494.361
iot-0-984,2000,88985155.492631,44492.6,494.362
iot-0-985,2000,88985061.906065,44492.5,494.361
iot-0-986,2000,88984452.952631,44492.2,494.358
iot-0-987,2000,88982626.348631,44491.3,494.348
iot-0-988,2000,88982907.364631,44491.5,494.349
iot-0-989,2000,88984874.562064,44492.4,494.36
iot-0-990,2000,88984921.312631,44492.5,494.36
iot-0-991,2000,88985108.656631,44492.6,494.362
iot-0-992,2000,88984546.624631,44492.3,494.358
iot-0-993,2000,88985155.663498,44492.6,494.362
iot-0-994,2000,88984406.116630,44492.2,494.358
iot-0-995,2000,88984312.615498,44492.2,494.357
iot-0-996,2000,88984780.804631,44492.4,494.36
iot-0-997,2000,88985249.164631,44492.6,494.362
iot-0-998,2000,88984687.132630,44492.3,494.359
iot-0-999,2000,88985296.000631,44492.6,494.363



Simulation time,11 days,10 hours,38 min,2337 s

Execution time,0 days,0 hours,2 min,6 s

