Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-623,2000,93621076.625365,46810.5,468.104
iot-0-624,2000,93631328.303013,46815.7,468.156
iot-0-625,2000,93644286.161838,46822.1,468.22
iot-0-626,2000,93624094.641836,46812,468.119
iot-0-627,2000,93622741.601836,46811.4,468.113
iot-0-628,2000,93644025.961837,46822,468.219
iot-0-629,2000,93641371.921837,46820.7,468.206
iot-0-630,2000,93619619.201836,46809.8,468.097
iot-0-631,2000,93626748.783012,46813.4,468.133
iot-0-632,2000,93618526.361836,46809.3,468.091
iot-0-633,2000,93652352.361838,46826.2,468.261
iot-0-634,2000,93625135.441836,46812.6,468.125
iot-0-635,2000,93636167.921837,46818.1,468.18
iot-0-636,2000,93653757.441838,46826.9,468.268
iot-0-637,2000,93659221.641839,46829.6,468.295
iot-0-638,2000,93661355.281839,46830.7,468.306
iot-0-639,2000,93655318.641838,46827.7,468.275
iot-0-640,2000,93619254.921835,46809.6,468.095
iot-0-641,2000,93625603.801836,46812.8,468.127
iot-0-642,2000,93657868.601838,46828.9,468.288
iot-0-643,2000,93656463.521839,46828.2,468.281
iot-0-644,2000,93652768.681838,46826.4,468.263
iot-0-645,2000,93639394.401837,46819.7,468.196
iot-0-646,2000,93633097.663013,46816.5,468.164
iot-0-647,2000,93640018.881837,46820,468.199
iot-0-648,2000,93613946.841835,46807,468.069
iot-0-649,2000,93616184.561835,46808.1,468.08
iot-0-650,2000,93649073.841838,46824.5,468.244
iot-0-651,2000,93627633.361836,46813.8,468.137
iot-0-652,2000,93643661.681837,46821.8,468.217
iot-0-653,2000,93630651.681837,46815.3,468.152
iot-0-654,2000,93630963.921836,46815.5,468.154
iot-0-655,2000,93616548.841836,46808.3,468.082
iot-0-656,2000,93623314.041836,46811.7,468.115
iot-0-657,2000,93639966.841837,46820,468.199
iot-0-658,2000,93624823.201836,46812.4,468.123
iot-0-659,2000,93639654.905366,46819.8,468.197
iot-0-660,2000,93615404.063012,46807.7,468.076
iot-0-661,2000,93616757.103012,46808.4,468.083
iot-0-662,2000,93646680.305367,46823.3,468.232
iot-0-663,2000,93646471.943014,46823.2,468.231
iot-0-664,2000,93629454.761837,46814.7,468.146
iot-0-665,2000,93632941.846542,46816.5,468.164
iot-0-666,2000,93629350.681836,46814.7,468.146
iot-0-667,2000,93659950.201839,46830,468.299
iot-0-668,2000,93656203.321838,46828.1,468.28
iot-0-669,2000,93617589.641836,46808.8,468.087
iot-0-670,2000,93640435.201837,46820.2,468.201
iot-0-671,2000,93634034.383013,46817,468.169
iot-0-672,2000,93617797.801836,46808.9,468.088
iot-0-673,2000,93623522.201836,46811.8,468.116
iot-0-674,2000,93635439.361837,46817.7,468.176
iot-0-675,2000,93621336.724189,46810.7,468.106
iot-0-676,2000,93628570.081836,46814.3,468.142
iot-0-677,2000,93619411.041836,46809.7,468.096
iot-0-678,2000,93658441.041839,46829.2,468.291
iot-0-679,2000,93654902.321838,46827.5,468.273
iot-0-680,2000,93617901.881835,46809,468.088
iot-0-681,2000,93659377.761839,46829.7,468.296
iot-0-682,2000,93629975.161837,46815,468.149
iot-0-683,2000,93646419.903014,46823.2,468.231
iot-0-684,2000,93632473.081837,46816.2,468.161
iot-0-685,2000,93644234.223014,46822.1,468.22
iot-0-686,2000,93653705.401838,46826.9,468.267
iot-0-687,2000,93656151.281838,46828.1,468.28
iot-0-688,2000,93626800.721836,46813.4,468.133
iot-0-689,2000,93617589.743012,46808.8,468.087
iot-0-690,2000,93655214.663015,46827.6,468.275
iot-0-691,2000,93646576.124190,46823.3,468.232
iot-0-692,2000,93628309.881837,46814.2,468.14
iot-0-693,2000,93634971.001837,46817.5,468.174
iot-0-694,2000,93618110.041835,46809.1,468.089
iot-0-695,2000,93638613.903013,46819.3,468.192
iot-0-696,2000,93636428.121837,46818.2,468.181
iot-0-697,2000,93640070.921837,46820,468.199
iot-0-698,2000,93643505.561837,46821.8,468.216
iot-0-699,2000,93654173.761838,46827.1,468.27
iot-0-700,2000,93613738.681835,46806.9,468.068
iot-0-701,2000,93623990.561836,46812,468.119
iot-0-702,2000,93640487.241837,46820.2,468.201
iot-0-703,2000,93647877.225367,46823.9,468.238
iot-0-704,2000,93655266.601838,46827.6,468.275
iot-0-705,2000,93632993.481837,46816.5,468.164
iot-0-706,2000,93612125.543012,46806.1,468.06
iot-0-707,2000,93660470.601838,46830.2,468.301
iot-0-708,2000,93634606.721837,46817.3,468.172
iot-0-709,2000,93641163.761837,46820.6,468.205
iot-0-710,2000,93655162.521838,46827.6,468.275
iot-0-711,2000,93620191.641836,46810.1,468.1
iot-0-712,2000,93622221.303012,46811.1,468.11
iot-0-713,2000,93646940.201838,46823.5,468.234
iot-0-714,2000,93642152.521837,46821.1,468.21
iot-0-715,2000,93642724.961837,46821.4,468.213
iot-0-716,2000,93649958.623014,46825,468.249
iot-0-717,2000,93643349.543014,46821.7,468.216
iot-0-718,2000,93627841.521836,46813.9,468.138
iot-0-719,2000,93628830.484189,46814.4,468.143
iot-0-720,2000,93655162.623014,46827.6,468.275
iot-0-721,2000,93655579.044191,46827.8,468.277
iot-0-722,2000,93660314.481839,46830.2,468.3
iot-0-723,2000,93615664.161835,46807.8,468.077
iot-0-724,2000,93647044.383014,46823.5,468.234
iot-0-725,2000,93656775.761838,46828.4,468.283
iot-0-726,2000,93620972.241836,46810.5,468.104
iot-0-727,2000,93652144.201838,46826.1,468.26
iot-0-728,2000,93646888.667719,46823.4,468.233
iot-0-729,2000,93632108.801837,46816.1,468.159
iot-0-730,2000,93641059.681837,46820.5,468.204
iot-0-731,2000,93624979.321836,46812.5,468.124
iot-0-732,2000,93630599.641837,46815.3,468.152
iot-0-733,2000,93650947.281838,46825.5,468.254
iot-0-734,2000,93619775.524188,46809.9,468.098
iot-0-735,2000,93653861.521838,46826.9,468.268
iot-0-736,2000,93646211.641838,46823.1,468.23
iot-0-737,2000,93627685.401836,46813.8,468.137
iot-0-738,2000,93642881.081837,46821.4,468.213
iot-0-739,2000,93650635.143014,46825.3,468.252
iot-0-740,2000,93618058.001836,46809,468.089
iot-0-741,2000,93628466.001836,46814.2,468.141
iot-0-742,2000,93646367.761838,46823.2,468.231
iot-0-743,2000,93630807.801837,46815.4,468.153
iot-0-744,2000,93617433.521836,46808.7,468.086
iot-0-745,2000,93638926.143013,46819.5,468.194
iot-0-746,2000,93645275.023014,46822.6,468.225
iot-0-747,2000,93636324.041837,46818.2,468.18
iot-0-748,2000,93613374.401835,46806.7,468.066
iot-0-749,2000,93660262.441839,46830.1,468.3
iot-0-750,2000,93634762.943013,46817.4,468.173
iot-0-751,2000,93652248.383014,46826.1,468.26
iot-0-752,2000,93647773.044190,46823.9,468.238
iot-0-753,2000,93654329.983015,46827.2,468.271
iot-0-754,2000,93631120.041837,46815.6,468.154
iot-0-755,2000,93645118.801838,46822.6,468.224
iot-0-756,2000,93618162.081836,46809.1,468.09
iot-0-757,2000,93643453.521837,46821.7,468.216
iot-0-758,2000,93648137.121838,46824.1,468.24
iot-0-759,2000,93655787.001838,46827.9,468.278
iot-0-760,2000,93625291.561836,46812.6,468.125
iot-0-761,2000,93660574.681839,46830.3,468.302
iot-0-762,2000,93655474.863014,46827.7,468.276
iot-0-763,2000,93653601.321838,46826.8,468.267
iot-0-764,2000,93653445.201838,46826.7,468.266
iot-0-765,2000,93648657.521838,46824.3,468.242
iot-0-766,2000,93624302.903012,46812.2,468.12
iot-0-767,2000,93629923.121837,46815,468.148
iot-0-768,2000,93657608.401838,46828.8,468.287
iot-0-769,2000,93632837.361837,46816.4,468.163
iot-0-770,2000,93625916.041836,46813,468.128
iot-0-771,2000,93660158.361839,46830.1,468.3
iot-0-772,2000,93650583.001838,46825.3,468.252
iot-0-773,2000,93621128.361836,46810.6,468.104
iot-0-774,2000,93656359.543015,46828.2,468.281
iot-0-775,2000,93653185.001838,46826.6,468.265
iot-0-776,2000,93615299.983012,46807.6,468.075
iot-0-777,2000,93632629.303013,46816.3,468.162
iot-0-778,2000,93630703.721837,46815.4,468.152
iot-0-779,2000,93617745.761835,46808.9,468.088
iot-0-780,2000,93651051.463014,46825.5,468.254
iot-0-781,2000,93655839.041838,46827.9,468.278
iot-0-782,2000,93640331.121837,46820.2,468.201
iot-0-783,2000,93621596.721836,46810.8,468.107
iot-0-784,2000,93626124.201836,46813.1,468.129
iot-0-785,2000,93627425.404189,46813.7,468.136
iot-0-786,2000,93632837.665365,46816.4,468.163
iot-0-787,2000,93635959.761837,46818,468.179
iot-0-788,2000,93661355.383015,46830.7,468.306
iot-0-789,2000,93613270.321835,46806.6,468.065
iot-0-790,2000,93647564.681838,46823.8,468.237
iot-0-791,2000,93622637.521836,46811.3,468.112
iot-0-792,2000,93632369.001837,46816.2,468.161
iot-0-793,2000,93640851.521837,46820.4,468.203
iot-0-794,2000,93638197.481837,46819.1,468.19
iot-0-795,2000,93621180.401836,46810.6,468.105
iot-0-796,2000,93620555.921836,46810.3,468.102
iot-0-797,2000,93633149.601837,46816.6,468.165
iot-0-798,2000,93641632.121837,46820.8,468.207
iot-0-799,2000,93639758.681837,46819.9,468.198
iot-0-800,2000,93619098.801836,46809.5,468.094
iot-0-801,2000,93628934.665365,46814.5,468.144
iot-0-802,2000,93659013.481839,46829.5,468.294
iot-0-803,2000,93654121.721838,46827.1,468.269
iot-0-804,2000,93628726.303013,46814.4,468.142
iot-0-805,2000,93651884.001838,46825.9,468.258
iot-0-806,2000,93632421.041837,46816.2,468.161
iot-0-807,2000,93642985.161837,46821.5,468.214
iot-0-808,2000,93640695.401837,46820.3,468.202
iot-0-809,2000,93625864.204189,46812.9,468.128
iot-0-810,2000,93629558.943012,46814.8,468.147
iot-0-811,2000,93639654.601837,46819.8,468.197
iot-0-812,2000,93647668.863014,46823.8,468.237
iot-0-813,2000,93637625.041837,46818.8,468.187
iot-0-814,2000,93656827.801839,46828.4,468.283
iot-0-815,2000,93649854.441838,46824.9,468.248
iot-0-816,2000,93620556.023012,46810.3,468.102
iot-0-817,2000,93633409.903013,46816.7,468.166
iot-0-818,2000,93630391.481837,46815.2,468.151
iot-0-819,2000,93618994.721836,46809.5,468.094
iot-0-820,2000,93651467.681838,46825.7,468.256
iot-0-821,2000,93631536.665366,46815.8,468.157
iot-0-822,2000,93642464.761837,46821.2,468.211
iot-0-823,2000,93657920.641839,46829,468.288
iot-0-824,2000,93644910.641838,46822.5,468.223
iot-0-825,2000,93626592.561836,46813.3,468.132
iot-0-826,2000,93645222.881838,46822.6,468.225
iot-0-827,2000,93625395.641836,46812.7,468.126
iot-0-828,2000,93616652.921835,46808.3,468.082
iot-0-829,2000,93623626.281836,46811.8,468.117
iot-0-830,2000,93628153.761837,46814.1,468.14
iot-0-831,2000,93652404.401838,46826.2,468.261
iot-0-832,2000,93618266.263012,46809.1,468.09
iot-0-833,2000,93632889.401837,46816.4,468.163
iot-0-834,2000,93645379.001837,46822.7,468.226
iot-0-835,2000,93633201.641837,46816.6,468.165
iot-0-836,2000,93625811.961836,46812.9,468.128
iot-0-837,2000,93643245.361838,46821.6,468.215
iot-0-838,2000,93642829.041837,46821.4,468.213
iot-0-839,2000,93619879.705364,46809.9,468.098
iot-0-840,2000,93620607.961836,46810.3,468.102
iot-0-841,2000,93625551.761836,46812.8,468.127
iot-0-842,2000,93659325.721839,46829.7,468.295
iot-0-843,2000,93647928.961838,46824,468.238
iot-0-844,2000,93623001.801836,46811.5,468.114
iot-0-845,2000,93638665.841837,46819.3,468.192
iot-0-846,2000,93632629.201837,46816.3,468.162
iot-0-847,2000,93651623.801838,46825.8,468.257
iot-0-848,2000,93645691.241838,46822.8,468.227
iot-0-849,2000,93620451.841836,46810.2,468.101
iot-0-850,2000,93646263.681838,46823.1,468.23
iot-0-851,2000,93660054.281839,46830,468.299
iot-0-852,2000,93654538.041838,46827.3,468.272
iot-0-853,2000,93631432.484189,46815.7,468.156
iot-0-854,2000,93650426.881838,46825.2,468.251
iot-0-855,2000,93636272.001837,46818.1,468.18
iot-0-856,2000,93646315.721838,46823.2,468.23
iot-0-857,2000,93647200.503014,46823.6,468.235
iot-0-858,2000,93614467.241835,46807.2,468.071
iot-0-859,2000,93661095.081839,46830.5,468.304
iot-0-860,2000,93654277.841838,46827.1,468.27
iot-0-861,2000,93655891.081839,46827.9,468.278
iot-0-862,2000,93648293.241838,46824.1,468.24
iot-0-863,2000,93654642.121838,46827.3,468.272
iot-0-864,2000,93631692.583013,46815.8,468.157
iot-0-865,2000,93627373.161836,46813.7,468.136
iot-0-866,2000,93643817.801838,46821.9,468.218
iot-0-867,2000,93656983.921839,46828.5,468.284
iot-0-868,2000,93621856.921836,46810.9,468.108
iot-0-869,2000,93618682.481836,46809.3,468.092
iot-0-870,2000,93614363.161835,46807.2,468.071
iot-0-871,2000,93635023.041837,46817.5,468.174
iot-0-872,2000,93630183.524189,46815.1,468.15
iot-0-873,2000,93620920.201836,46810.5,468.103
iot-0-874,2000,93660106.524191,46830.1,468.299
iot-0-875,2000,93630547.601837,46815.3,468.152
iot-0-876,2000,93635387.321837,46817.7,468.176
iot-0-877,2000,93657244.324191,46828.6,468.285
iot-0-878,2000,93647616.823014,46823.8,468.237
iot-0-879,2000,93622117.121836,46811.1,468.109
iot-0-880,2000,93634086.321837,46817,468.169
iot-0-881,2000,93651571.761838,46825.8,468.257
iot-0-882,2000,93645639.201838,46822.8,468.227
iot-0-883,2000,93622533.441836,46811.3,468.112
iot-0-884,2000,93642256.601837,46821.1,468.21
iot-0-885,2000,93634190.401837,46817.1,468.17
iot-0-886,2000,93657035.961838,46828.5,468.284
iot-0-887,2000,93642672.921837,46821.3,468.212
iot-0-888,2000,93616288.641835,46808.1,468.08
iot-0-889,2000,93646003.481838,46823,468.229
iot-0-890,2000,93629246.601836,46814.6,468.145
iot-0-891,2000,93637937.281837,46819,468.189
iot-0-892,2000,93642048.441837,46821,468.209
iot-0-893,2000,93656671.681839,46828.3,468.282
iot-0-894,2000,93622585.481836,46811.3,468.112
iot-0-895,2000,93631432.281836,46815.7,468.156
iot-0-896,2000,93643921.881838,46822,468.218
iot-0-897,2000,93641319.881837,46820.7,468.205
iot-0-898,2000,93624615.041836,46812.3,468.122
iot-0-899,2000,93622949.863012,46811.5,468.114
iot-0-900,2000,93645483.385367,46822.7,468.226
iot-0-901,2000,93614519.281836,46807.3,468.071
iot-0-902,2000,93627529.281836,46813.8,468.137
iot-0-903,2000,93624198.721836,46812.1,468.12
iot-0-904,2000,93641580.081837,46820.8,468.207
iot-0-905,2000,93625187.481836,46812.6,468.125
iot-0-906,2000,93633514.084189,46816.8,468.166
iot-0-907,2000,93650478.921838,46825.2,468.251
iot-0-908,2000,93652300.423014,46826.2,468.26
iot-0-909,2000,93614050.921835,46807,468.069
iot-0-910,2000,93628101.721836,46814.1,468.139
iot-0-911,2000,93640799.583013,46820.4,468.203
iot-0-912,2000,93647096.321838,46823.5,468.234
iot-0-913,2000,93639446.543013,46819.7,468.196
iot-0-914,2000,93640279.081837,46820.1,468.2
iot-0-915,2000,93634346.521837,46817.2,468.171
iot-0-916,2000,93636063.841837,46818,468.179
iot-0-917,2000,93635491.401837,46817.7,468.176
iot-0-918,2000,93626228.281836,46813.1,468.13
iot-0-919,2000,93624406.881836,46812.2,468.121
iot-0-920,2000,93641007.641837,46820.5,468.204
iot-0-921,2000,93634398.561837,46817.2,468.171
iot-0-922,2000,93627425.201836,46813.7,468.136
iot-0-923,2000,93650010.663014,46825,468.249
iot-0-924,2000,93633982.241837,46817,468.169
iot-0-925,2000,93628362.023013,46814.2,468.141
iot-0-926,2000,93626384.401836,46813.2,468.131
iot-0-927,2000,93621388.561836,46810.7,468.106
iot-0-928,2000,93652040.121838,46826,468.259
iot-0-929,2000,93626540.521836,46813.3,468.132
iot-0-930,2000,93654069.681838,46827,468.269
iot-0-931,2000,93624354.841836,46812.2,468.121
iot-0-932,2000,93629194.561837,46814.6,468.145
iot-0-933,2000,93614987.641835,46807.5,468.074
iot-0-934,2000,93655162.825367,46827.6,468.275
iot-0-935,2000,93639550.724190,46819.8,468.197
iot-0-936,2000,93651415.641838,46825.7,468.256
iot-0-937,2000,93649021.801838,46824.5,468.244
iot-0-938,2000,93621024.383012,46810.5,468.104
iot-0-939,2000,93633253.681837,46816.6,468.165
iot-0-940,2000,93627789.481836,46813.9,468.138
iot-0-941,2000,93636740.361837,46818.4,468.183
iot-0-942,2000,93636011.801837,46818,468.179
iot-0-943,2000,93648085.081838,46824,468.239
iot-0-944,2000,93629506.801837,46814.8,468.146
iot-0-945,2000,93627893.663013,46813.9,468.138
iot-0-946,2000,93641736.201837,46820.9,468.208
iot-0-947,2000,93652768.985367,46826.4,468.263
iot-0-948,2000,93660886.921839,46830.4,468.303
iot-0-949,2000,93652456.543014,46826.2,468.261
iot-0-950,2000,93635647.521837,46817.8,468.177
iot-0-951,2000,93652924.801838,46826.5,468.263
iot-0-952,2000,93622429.665365,46811.2,468.111
iot-0-953,2000,93641788.241837,46820.9,468.208
iot-0-954,2000,93618474.321836,46809.2,468.091
iot-0-955,2000,93622273.343012,46811.1,468.11
iot-0-956,2000,93625707.881836,46812.9,468.127
iot-0-957,2000,93643089.241837,46821.5,468.214
iot-0-958,2000,93633930.201837,46817,468.169
iot-0-959,2000,93618734.521836,46809.4,468.093
iot-0-960,2000,93655578.841838,46827.8,468.277
iot-0-961,2000,93657192.081838,46828.6,468.285
iot-0-962,2000,93639030.223013,46819.5,468.194
iot-0-963,2000,93631900.641837,46816,468.158
iot-0-964,2000,93635179.161837,46817.6,468.175
iot-0-965,2000,93657764.521839,46828.9,468.288
iot-0-966,2000,93659794.081839,46829.9,468.298
iot-0-967,2000,93649802.401838,46824.9,468.248
iot-0-968,2000,93625083.401836,46812.5,468.124
iot-0-969,2000,93618630.441836,46809.3,468.092
iot-0-970,2000,93636844.441836,46818.4,468.183
iot-0-971,2000,93655943.121839,46828,468.279
iot-0-972,2000,93632160.841837,46816.1,468.16
iot-0-973,2000,93627008.881836,46813.5,468.134
iot-0-974,2000,93638405.641837,46819.2,468.191
iot-0-975,2000,93648397.423014,46824.2,468.241
iot-0-976,2000,93619359.001836,46809.7,468.096
iot-0-977,2000,93626436.441836,46813.2,468.131
iot-0-978,2000,93641840.281837,46820.9,468.208
iot-0-979,2000,93620764.081836,46810.4,468.103
iot-0-980,2000,93643609.743014,46821.8,468.217
iot-0-981,2000,93649229.961838,46824.6,468.245
iot-0-982,2000,93641892.321837,46820.9,468.208
iot-0-983,2000,93650843.201838,46825.4,468.253
iot-0-984,2000,93660783.044191,46830.4,468.303
iot-0-985,2000,93636636.281837,46818.3,468.182
iot-0-986,2000,93630547.703013,46815.3,468.152
iot-0-987,2000,93645535.121837,46822.8,468.227
iot-0-988,2000,93660210.401839,46830.1,468.3
iot-0-989,2000,93620035.521836,46810,468.099
iot-0-990,2000,93648917.721838,46824.5,468.243
iot-0-991,2000,93638093.503013,46819,468.189
iot-0-992,2000,93652977.044191,46826.5,468.264
iot-0-993,2000,93643193.321838,46821.6,468.215
iot-0-994,2000,93645431.041838,46822.7,468.226
iot-0-995,2000,93620660.001836,46810.3,468.102
iot-0-996,2000,93649177.921838,46824.6,468.245
iot-0-997,2000,93653965.601838,46827,468.269
iot-0-998,2000,93660418.561839,46830.2,468.301
iot-0-999,2000,93629662.921837,46814.8,468.147



Simulation time,10 days,20 hours,10 min,621 s

Execution time,0 days,0 hours,2 min,9 s

