Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time
iot-0-16,2000,98829187.896673,49414.6,494.146
iot-0-17,2000,98828719.536673,49414.4,494.143
iot-0-18,2000,98832206.216673,49416.1,494.161
iot-0-19,2000,98834704.136673,49417.4,494.173
iot-0-20,2000,98832414.376673,49416.2,494.162
iot-0-21,2000,98833455.176672,49416.7,494.167
iot-0-22,2000,98831685.816673,49415.8,494.158
iot-0-23,2000,98831321.536673,49415.7,494.156
iot-0-24,2000,98831529.696673,49415.8,494.158
iot-0-25,2000,98830072.576673,49415,494.15
iot-0-26,2000,98831633.776673,49415.8,494.158
iot-0-27,2000,98831737.957849,49415.9,494.159
iot-0-28,2000,98830332.776673,49415.2,494.152
iot-0-29,2000,98829552.176673,49414.8,494.148
iot-0-30,2000,98831165.416673,49415.6,494.156
iot-0-31,2000,98831946.320202,49416,494.16
iot-0-32,2000,98833038.856672,49416.5,494.165
iot-0-33,2000,98830957.256673,49415.5,494.155
iot-0-34,2000,98834027.616673,49417,494.17
iot-0-35,2000,98831373.576673,49415.7,494.157
iot-0-36,2000,98833247.016673,49416.6,494.166
iot-0-37,2000,98832518.456673,49416.3,494.162
iot-0-38,2000,98833090.997850,49416.5,494.165
iot-0-39,2000,98833403.136673,49416.7,494.167
iot-0-40,2000,98830645.016673,49415.3,494.153
iot-0-41,2000,98833715.376673,49416.9,494.168
iot-0-42,2000,98834860.256673,49417.4,494.174
iot-0-43,2000,98831581.736673,49415.8,494.158
iot-0-44,2000,98833142.936673,49416.6,494.166
iot-0-45,2000,98833559.256673,49416.8,494.168
iot-0-46,2000,98833871.496673,49416.9,494.169
iot-0-47,2000,98832622.536673,49416.3,494.163
iot-0-48,2000,98830853.277849,49415.4,494.154
iot-0-49,2000,98832102.136673,49416.1,494.16
iot-0-50,2000,98834183.736673,49417.1,494.171
iot-0-51,2000,98833663.336673,49416.8,494.168
iot-0-52,2000,98832570.496673,49416.3,494.163
iot-0-53,2000,98835380.656673,49417.7,494.177
iot-0-54,2000,98832778.656673,49416.4,494.164
iot-0-55,2000,98834131.696673,49417.1,494.171
iot-0-56,2000,98835692.896673,49417.8,494.178
iot-0-57,2000,98830228.696673,49415.1,494.151
iot-0-58,2000,98832310.296673,49416.2,494.161
iot-0-59,2000,98832726.616673,49416.4,494.164
iot-0-60,2000,98830124.616673,49415.1,494.15
iot-0-61,2000,98832154.176673,49416.1,494.161
iot-0-62,2000,98831893.976673,49415.9,494.159
iot-0-63,2000,98832882.736673,49416.4,494.164
iot-0-64,2000,98833194.976673,49416.6,494.166
iot-0-65,2000,98835120.557849,49417.6,494.175
iot-0-66,2000,98830436.856673,49415.2,494.152
iot-0-67,2000,98831477.757849,49415.7,494.157
iot-0-68,2000,98832466.416673,49416.2,494.162
iot-0-69,2000,98835224.536673,49417.6,494.176
iot-0-70,2000,98834235.776673,49417.1,494.171
iot-0-71,2000,98834079.656673,49417,494.17
iot-0-72,2000,98832934.776673,49416.5,494.165
iot-0-73,2000,98835849.016673,49417.9,494.179
iot-0-74,2000,98832362.336673,49416.2,494.162
iot-0-75,2000,98833611.296673,49416.8,494.168
iot-0-76,2000,98833351.096673,49416.7,494.167
iot-0-77,2000,98837306.136673,49418.7,494.186
iot-0-78,2000,98834548.016673,49417.3,494.173
iot-0-79,2000,98836681.656673,49418.3,494.183
iot-0-80,2000,98835641.059025,49417.8,494.178
iot-0-81,2000,98831789.896672,49415.9,494.159
iot-0-82,2000,98832986.816673,49416.5,494.165
iot-0-83,2000,98834912.296673,49417.5,494.174
iot-0-84,2000,98833767.416673,49416.9,494.169
iot-0-85,2000,98837358.176673,49418.7,494.187
iot-0-86,2000,98833923.536673,49417,494.169
iot-0-87,2000,98835953.096674,49418,494.18
iot-0-88,2000,98834808.216673,49417.4,494.174
iot-0-89,2000,98834443.936673,49417.2,494.172
iot-0-90,2000,98835016.376673,49417.5,494.175
iot-0-91,2000,98833090.896673,49416.5,494.165
iot-0-92,2000,98833507.216673,49416.8,494.167
iot-0-93,2000,98835432.696673,49417.7,494.177
iot-0-94,2000,98836941.957849,49418.5,494.185
iot-0-95,2000,98834287.816672,49417.1,494.171
iot-0-96,2000,98834600.056672,49417.3,494.173
iot-0-97,2000,98838607.237850,49419.3,494.193
iot-0-98,2000,98835484.736673,49417.7,494.177
iot-0-99,2000,98831998.056673,49416,494.16
iot-0-100,2000,98835796.976673,49417.9,494.179
iot-0-101,2000,98834964.336673,49417.5,494.175
iot-0-102,2000,98838398.976674,49419.2,494.192
iot-0-103,2000,98835536.877849,49417.8,494.178
iot-0-104,2000,98834495.976673,49417.2,494.172
iot-0-105,2000,98836525.536673,49418.3,494.182
iot-0-106,2000,98836577.576674,49418.3,494.183
iot-0-107,2000,98834391.896673,49417.2,494.172
iot-0-108,2000,98834339.856673,49417.2,494.172
iot-0-109,2000,98835744.936674,49417.9,494.179
iot-0-110,2000,98835328.616673,49417.7,494.177
iot-0-111,2000,98836161.256673,49418.1,494.181
iot-0-112,2000,98835068.416673,49417.5,494.175
iot-0-113,2000,98834756.176673,49417.4,494.174
iot-0-114,2000,98836265.336674,49418.1,494.181
iot-0-115,2000,98837254.096674,49418.6,494.186
iot-0-116,2000,98836681.757850,49418.3,494.183
iot-0-117,2000,98835588.917850,49417.8,494.178
iot-0-118,2000,98836421.456673,49418.2,494.182
iot-0-119,2000,98837462.256674,49418.7,494.187
iot-0-120,2000,98837202.056673,49418.6,494.186
iot-0-121,2000,98833819.456673,49416.9,494.169
iot-0-122,2000,98838971.416674,49419.5,494.195
iot-0-123,2000,98836629.616673,49418.3,494.183
iot-0-124,2000,98835120.456672,49417.6,494.175
iot-0-125,2000,98835588.816673,49417.8,494.178
iot-0-126,2000,98836889.816674,49418.4,494.184
iot-0-127,2000,98836785.736674,49418.4,494.184
iot-0-128,2000,98837930.616674,49419,494.19
iot-0-129,2000,98835901.056673,49418,494.179
iot-0-130,2000,98838138.776674,49419.1,494.191
iot-0-131,2000,98836317.376673,49418.2,494.181
iot-0-132,2000,98836213.296673,49418.1,494.181
iot-0-133,2000,98835172.496673,49417.6,494.176
iot-0-134,2000,98836369.416674,49418.2,494.182
iot-0-135,2000,98836837.776673,49418.4,494.184
iot-0-136,2000,98837774.496674,49418.9,494.189
iot-0-137,2000,98836733.696673,49418.4,494.184
iot-0-138,2000,98837097.976674,49418.5,494.185
iot-0-139,2000,98833975.576673,49417,494.17
iot-0-140,2000,98834652.096673,49417.3,494.173
iot-0-141,2000,98838034.696674,49419,494.19
iot-0-142,2000,98837618.579026,49418.8,494.188
iot-0-143,2000,98837150.320202,49418.6,494.186
iot-0-144,2000,98840064.256674,49420,494.2
iot-0-145,2000,98835276.576673,49417.6,494.176
iot-0-146,2000,98837410.216673,49418.7,494.187
iot-0-147,2000,98838294.997850,49419.1,494.191
iot-0-148,2000,98836109.216673,49418.1,494.18
iot-0-149,2000,98836057.176673,49418,494.18
iot-0-150,2000,98837826.536674,49418.9,494.189
iot-0-151,2000,98837878.576674,49418.9,494.189
iot-0-152,2000,98837514.397850,49418.8,494.187
iot-0-153,2000,98837566.336674,49418.8,494.188
iot-0-154,2000,98837670.416674,49418.8,494.188
iot-0-155,2000,98838242.856674,49419.1,494.191
iot-0-156,2000,98839127.536674,49419.6,494.196
iot-0-157,2000,98839491.816674,49419.7,494.197
iot-0-158,2000,98839908.136673,49420,494.199
iot-0-159,2000,98836005.136673,49418,494.18
iot-0-160,2000,98837046.139026,49418.5,494.185
iot-0-161,2000,98839283.656674,49419.6,494.196
iot-0-162,2000,98836473.496674,49418.2,494.182
iot-0-163,2000,98839023.456674,49419.5,494.195
iot-0-164,2000,98838503.056674,49419.3,494.192
iot-0-165,2000,98838763.256674,49419.4,494.194
iot-0-166,2000,98836993.896673,49418.5,494.185
iot-0-167,2000,98837982.656674,49419,494.19
iot-0-168,2000,98838086.736674,49419,494.19
iot-0-169,2000,98840220.376674,49420.1,494.201
iot-0-170,2000,98839699.976674,49419.8,494.198
iot-0-171,2000,98839647.936674,49419.8,494.198
iot-0-172,2000,98839439.776674,49419.7,494.197
iot-0-173,2000,98837722.456674,49418.9,494.188
iot-0-174,2000,98838190.816673,49419.1,494.191
iot-0-175,2000,98842041.776674,49421,494.21
iot-0-176,2000,98838867.336674,49419.4,494.194
iot-0-177,2000,98838659.176674,49419.3,494.193
iot-0-178,2000,98838451.016674,49419.2,494.192
iot-0-179,2000,98840220.477850,49420.1,494.201
iot-0-180,2000,98838919.376674,49419.5,494.194
iot-0-181,2000,98840272.416674,49420.1,494.201
iot-0-182,2000,98839856.096674,49419.9,494.199
iot-0-183,2000,98839335.696674,49419.7,494.197
iot-0-184,2000,98839543.856674,49419.8,494.198
iot-0-185,2000,98838555.096674,49419.3,494.193
iot-0-186,2000,98841885.656674,49420.9,494.209
iot-0-187,2000,98840688.736674,49420.3,494.203
iot-0-188,2000,98839595.896674,49419.8,494.198
iot-0-189,2000,98840584.656674,49420.3,494.203
iot-0-190,2000,98838711.216674,49419.4,494.193
iot-0-191,2000,98840116.296674,49420.1,494.2
iot-0-192,2000,98842093.816674,49421,494.21
iot-0-193,2000,98839179.677850,49419.6,494.196
iot-0-194,2000,98842249.936674,49421.1,494.211
iot-0-195,2000,98840636.696674,49420.3,494.203
iot-0-196,2000,98840896.896674,49420.4,494.204
iot-0-197,2000,98839075.496674,49419.5,494.195
iot-0-198,2000,98841833.819026,49420.9,494.209
iot-0-199,2000,98839179.576674,49419.6,494.196
iot-0-200,2000,98839804.056674,49419.9,494.199
iot-0-201,2000,98840168.336674,49420.1,494.201
iot-0-202,2000,98838607.136674,49419.3,494.193
iot-0-203,2000,98842406.056674,49421.2,494.212
iot-0-204,2000,98841417.296674,49420.7,494.207
iot-0-205,2000,98841157.197850,49420.6,494.206
iot-0-206,2000,98838346.936674,49419.2,494.192
iot-0-207,2000,98841261.176674,49420.6,494.206
iot-0-208,2000,98840844.856674,49420.4,494.204
iot-0-209,2000,98841625.456674,49420.8,494.208
iot-0-210,2000,98842145.856674,49421.1,494.211
iot-0-211,2000,98841781.576674,49420.9,494.209
iot-0-212,2000,98841521.376674,49420.8,494.207
iot-0-213,2000,98842666.256674,49421.3,494.213
iot-0-214,2000,98839752.016674,49419.9,494.199
iot-0-215,2000,98840324.659026,49420.2,494.201
iot-0-216,2000,98839960.277850,49420,494.2
iot-0-217,2000,98840480.576674,49420.2,494.202
iot-0-218,2000,98840740.877850,49420.4,494.204
iot-0-219,2000,98840532.616674,49420.3,494.203
iot-0-220,2000,98842562.379026,49421.3,494.213
iot-0-221,2000,98839387.736674,49419.7,494.197
iot-0-222,2000,98838815.296674,49419.4,494.194
iot-0-223,2000,98841677.699027,49420.8,494.208
iot-0-224,2000,98845892.736674,49422.9,494.229
iot-0-225,2000,98842978.597850,49421.5,494.215
iot-0-226,2000,98843498.896674,49421.7,494.217
iot-0-227,2000,98843186.656674,49421.6,494.216
iot-0-228,2000,98840012.216674,49420,494.2
iot-0-229,2000,98843342.776674,49421.7,494.217
iot-0-230,2000,98841937.696674,49421,494.21
iot-0-231,2000,98840428.536674,49420.2,494.202
iot-0-232,2000,98841053.016674,49420.5,494.205
iot-0-233,2000,98841313.216674,49420.7,494.206
iot-0-234,2000,98839231.717850,49419.6,494.196
iot-0-235,2000,98842458.096674,49421.2,494.212
iot-0-236,2000,98842926.456674,49421.5,494.215
iot-0-237,2000,98841209.136674,49420.6,494.206
iot-0-238,2000,98842770.336674,49421.4,494.214
iot-0-239,2000,98841729.637850,49420.9,494.209
iot-0-240,2000,98843550.936674,49421.8,494.218
iot-0-241,2000,98843707.056674,49421.9,494.218
iot-0-242,2000,98841573.517850,49420.8,494.208
iot-0-243,2000,98841989.736674,49421,494.21
iot-0-244,2000,98840376.496674,49420.2,494.202
iot-0-245,2000,98842458.197850,49421.2,494.212
iot-0-246,2000,98843030.536674,49421.5,494.215
iot-0-247,2000,98844123.376674,49422.1,494.22
iot-0-248,2000,98844747.856674,49422.4,494.224
iot-0-249,2000,98843967.256674,49422,494.22
iot-0-250,2000,98841469.336674,49420.7,494.207
iot-0-251,2000,98842197.896674,49421.1,494.211
iot-0-252,2000,98842562.176674,49421.3,494.213
iot-0-253,2000,98843915.216674,49422,494.219
iot-0-254,2000,98840792.816674,49420.4,494.204
iot-0-255,2000,98841105.259026,49420.6,494.205
iot-0-256,2000,98843602.976674,49421.8,494.218
iot-0-257,2000,98840949.037850,49420.5,494.205
iot-0-258,2000,98842614.216674,49421.3,494.213
iot-0-259,2000,98841365.256674,49420.7,494.207
iot-0-260,2000,98843446.856674,49421.7,494.217
iot-0-261,2000,98841001.077850,49420.5,494.205
iot-0-262,2000,98843238.696674,49421.6,494.216
iot-0-263,2000,98845008.056674,49422.5,494.225
iot-0-264,2000,98843134.616674,49421.6,494.216
iot-0-265,2000,98842978.496674,49421.5,494.215
iot-0-266,2000,98846309.157851,49423.2,494.231
iot-0-267,2000,98844435.616674,49422.2,494.222
iot-0-268,2000,98844643.776674,49422.3,494.223
iot-0-269,2000,98845840.797850,49422.9,494.229
iot-0-270,2000,98842718.296674,49421.4,494.213
iot-0-271,2000,98843082.779027,49421.5,494.215
iot-0-272,2000,98843863.277850,49421.9,494.219
iot-0-273,2000,98842354.016674,49421.2,494.212
iot-0-274,2000,98843655.117850,49421.8,494.218
iot-0-275,2000,98844227.456674,49422.1,494.221
iot-0-276,2000,98842302.077850,49421.2,494.211
iot-0-277,2000,98843655.016674,49421.8,494.218
iot-0-278,2000,98845372.336674,49422.7,494.227
iot-0-279,2000,98843290.736674,49421.6,494.216
iot-0-280,2000,98842874.416674,49421.4,494.214
iot-0-281,2000,98842666.357850,49421.3,494.213
iot-0-282,2000,98844591.736674,49422.3,494.223
iot-0-283,2000,98845216.216674,49422.6,494.226
iot-0-284,2000,98844539.696674,49422.3,494.223
iot-0-285,2000,98842822.376674,49421.4,494.214
iot-0-286,2000,98843863.176674,49421.9,494.219
iot-0-287,2000,98846361.096674,49423.2,494.232
iot-0-288,2000,98844487.656674,49422.2,494.222
iot-0-289,2000,98844956.016674,49422.5,494.225
iot-0-290,2000,98843759.096674,49421.9,494.219
iot-0-291,2000,98846517.216674,49423.3,494.232
iot-0-292,2000,98845632.536674,49422.8,494.228
iot-0-293,2000,98847610.056674,49423.8,494.238
iot-0-294,2000,98844851.936674,49422.4,494.224
iot-0-295,2000,98843811.136674,49421.9,494.219
iot-0-296,2000,98844071.336674,49422,494.22
iot-0-297,2000,98844279.496674,49422.1,494.221
iot-0-298,2000,98845840.696674,49422.9,494.229
iot-0-299,2000,98845736.616674,49422.9,494.229
iot-0-300,2000,98845320.296674,49422.7,494.226
iot-0-301,2000,98847349.856674,49423.7,494.237
iot-0-302,2000,98846413.136674,49423.2,494.232
iot-0-303,2000,98844175.416674,49422.1,494.221
iot-0-304,2000,98847141.696674,49423.6,494.236
iot-0-305,2000,98844019.296674,49422,494.22
iot-0-306,2000,98845476.416674,49422.7,494.227
iot-0-307,2000,98843394.816674,49421.7,494.217
iot-0-308,2000,98844383.576674,49422.2,494.222
iot-0-309,2000,98846100.896674,49423.1,494.23
iot-0-310,2000,98845684.576674,49422.8,494.228
iot-0-311,2000,98844331.536674,49422.2,494.222
iot-0-312,2000,98846152.936674,49423.1,494.231
iot-0-313,2000,98844695.816674,49422.3,494.223
iot-0-314,2000,98846725.376674,49423.4,494.233
iot-0-315,2000,98845060.096674,49422.5,494.225
iot-0-316,2000,98845996.917851,49423,494.23
iot-0-317,2000,98845112.136674,49422.6,494.225
iot-0-318,2000,98848130.456674,49424.1,494.241
iot-0-319,2000,98845580.496674,49422.8,494.228
iot-0-320,2000,98845424.376674,49422.7,494.227
iot-0-321,2000,98847505.976674,49423.8,494.237
iot-0-322,2000,98846829.456674,49423.4,494.234
iot-0-323,2000,98846204.976674,49423.1,494.231
iot-0-324,2000,98848494.736674,49424.2,494.242
iot-0-325,2000,98847401.997850,49423.7,494.237
iot-0-326,2000,98845528.456674,49422.8,494.228
iot-0-327,2000,98844903.976674,49422.5,494.224
iot-0-328,2000,98847974.336674,49424,494.24
iot-0-329,2000,98846621.296674,49423.3,494.233
iot-0-330,2000,98846257.016674,49423.1,494.231
iot-0-331,2000,98847870.256674,49423.9,494.239
iot-0-332,2000,98848026.477851,49424,494.24
iot-0-333,2000,98845164.176674,49422.6,494.226
iot-0-334,2000,98845268.256674,49422.6,494.226
iot-0-335,2000,98846465.176674,49423.2,494.232
iot-0-336,2000,98847453.936674,49423.7,494.237
iot-0-337,2000,98845944.776674,49423,494.23
iot-0-338,2000,98847037.616674,49423.5,494.235
iot-0-339,2000,98848234.536674,49424.1,494.241
iot-0-340,2000,98847818.216674,49423.9,494.239
iot-0-341,2000,98848286.576674,49424.1,494.241
iot-0-342,2000,98846673.336674,49423.3,494.233
iot-0-343,2000,98846777.416674,49423.4,494.234
iot-0-344,2000,98844799.896674,49422.4,494.224
iot-0-345,2000,98846569.256674,49423.3,494.233
iot-0-346,2000,98847089.656674,49423.5,494.235
iot-0-347,2000,98848026.376675,49424,494.24
iot-0-348,2000,98846985.576674,49423.5,494.235
iot-0-349,2000,98848702.896674,49424.4,494.243
iot-0-350,2000,98846048.856674,49423,494.23
iot-0-351,2000,98849379.416675,49424.7,494.247
iot-0-352,2000,98846881.496674,49423.4,494.234
iot-0-353,2000,98847766.176674,49423.9,494.239
iot-0-354,2000,98849535.536675,49424.8,494.248
iot-0-355,2000,98849223.397850,49424.6,494.246
iot-0-356,2000,98851877.336675,49425.9,494.259
iot-0-357,2000,98846569.357850,49423.3,494.233
iot-0-358,2000,98846309.056674,49423.2,494.231
iot-0-359,2000,98845788.656674,49422.9,494.229
iot-0-360,2000,98847297.816674,49423.6,494.236
iot-0-361,2000,98849119.216674,49424.6,494.245
iot-0-362,2000,98846933.536674,49423.5,494.235
iot-0-363,2000,98847558.016674,49423.8,494.238
iot-0-364,2000,98848390.656674,49424.2,494.242
iot-0-365,2000,98849431.456675,49424.7,494.247
iot-0-366,2000,98849951.957851,49425,494.25
iot-0-367,2000,98848859.117851,49424.4,494.244
iot-0-368,2000,98849587.677851,49424.8,494.248
iot-0-369,2000,98850003.896674,49425,494.25
iot-0-370,2000,98849015.136674,49424.5,494.245
iot-0-371,2000,98847245.776674,49423.6,494.236
iot-0-372,2000,98848650.856674,49424.3,494.243
iot-0-373,2000,98848442.696674,49424.2,494.242
iot-0-374,2000,98847662.096674,49423.8,494.238
iot-0-375,2000,98850732.456675,49425.4,494.254
iot-0-376,2000,98849691.656675,49424.8,494.248
iot-0-377,2000,98849743.696675,49424.9,494.249
iot-0-378,2000,98848338.717851,49424.2,494.242
iot-0-379,2000,98849587.576674,49424.8,494.248
iot-0-380,2000,98847922.296674,49424,494.239
iot-0-381,2000,98848806.976674,49424.4,494.244
iot-0-382,2000,98848754.936675,49424.4,494.244
iot-0-383,2000,98848598.816674,49424.3,494.243
iot-0-384,2000,98848546.776675,49424.3,494.243
iot-0-385,2000,98850628.376675,49425.3,494.253
iot-0-386,2000,98847714.136675,49423.9,494.238
iot-0-387,2000,98848442.899027,49424.2,494.242
iot-0-388,2000,98849483.496675,49424.7,494.247
iot-0-389,2000,98849171.256675,49424.6,494.246
iot-0-390,2000,98850107.976674,49425.1,494.25
iot-0-391,2000,98848078.416674,49424,494.24
iot-0-392,2000,98849067.176675,49424.5,494.245
iot-0-393,2000,98847193.736674,49423.6,494.236
iot-0-394,2000,98850264.096675,49425.1,494.251
iot-0-395,2000,98850524.296674,49425.3,494.252
iot-0-396,2000,98850836.536675,49425.4,494.254
iot-0-397,2000,98851408.976675,49425.7,494.257
iot-0-398,2000,98848182.496674,49424.1,494.241
iot-0-399,2000,98850368.176674,49425.2,494.252
iot-0-400,2000,98850472.357851,49425.2,494.252
iot-0-401,2000,98851148.776675,49425.6,494.256
iot-0-402,2000,98850680.416675,49425.3,494.253
iot-0-403,2000,98850420.216674,49425.2,494.252
iot-0-404,2000,98852553.856675,49426.3,494.263
iot-0-405,2000,98850940.616675,49425.5,494.255
iot-0-406,2000,98849899.816675,49424.9,494.249
iot-0-407,2000,98851513.056675,49425.8,494.257
iot-0-408,2000,98850992.656675,49425.5,494.255
iot-0-409,2000,98848963.096675,49424.5,494.245
iot-0-410,2000,98849275.336675,49424.6,494.246
iot-0-411,2000,98853542.616675,49426.8,494.268
iot-0-412,2000,98853074.256675,49426.5,494.265
iot-0-413,2000,98850784.496675,49425.4,494.254
iot-0-414,2000,98851721.216675,49425.9,494.258
iot-0-415,2000,98850576.336675,49425.3,494.253
iot-0-416,2000,98851773.256675,49425.9,494.259
iot-0-417,2000,98849951.856675,49425,494.25
iot-0-418,2000,98851304.896675,49425.7,494.256
iot-0-419,2000,98851565.096674,49425.8,494.258
iot-0-420,2000,98850888.576675,49425.4,494.254
iot-0-421,2000,98851617.237851,49425.8,494.258
iot-0-422,2000,98852605.896675,49426.3,494.263
iot-0-423,2000,98849847.776674,49424.9,494.249
iot-0-424,2000,98851356.936675,49425.7,494.257
iot-0-425,2000,98850160.016675,49425.1,494.251
iot-0-426,2000,98851252.856674,49425.6,494.256
iot-0-427,2000,98851461.016674,49425.7,494.257
iot-0-428,2000,98853490.576675,49426.7,494.267
iot-0-429,2000,98849639.616675,49424.8,494.248
iot-0-430,2000,98853282.416675,49426.6,494.266
iot-0-431,2000,98852814.056674,49426.4,494.264
iot-0-432,2000,98851825.296675,49425.9,494.259
iot-0-433,2000,98851981.416675,49426,494.26
iot-0-434,2000,98852449.776675,49426.2,494.262
iot-0-435,2000,98852241.616675,49426.1,494.261
iot-0-436,2000,98852345.696675,49426.2,494.262
iot-0-437,2000,98853178.336675,49426.6,494.266
iot-0-438,2000,98851044.696674,49425.5,494.255
iot-0-439,2000,98850316.136675,49425.2,494.251
iot-0-440,2000,98853907.099027,49427,494.269
iot-0-441,2000,98852866.096675,49426.4,494.264
iot-0-442,2000,98850212.056674,49425.1,494.251
iot-0-443,2000,98849327.376675,49424.7,494.247
iot-0-444,2000,98848911.056674,49424.5,494.244
iot-0-445,2000,98852137.637851,49426.1,494.261
iot-0-446,2000,98851929.376675,49426,494.26
iot-0-447,2000,98852293.656674,49426.1,494.261
iot-0-448,2000,98852033.456675,49426,494.26
iot-0-449,2000,98854010.976675,49427,494.27
iot-0-450,2000,98853750.877851,49426.9,494.269
iot-0-451,2000,98851096.736675,49425.5,494.255
iot-0-452,2000,98849795.736674,49424.9,494.249
iot-0-453,2000,98853334.456675,49426.7,494.267
iot-0-454,2000,98854323.216675,49427.2,494.271
iot-0-455,2000,98852241.819027,49426.1,494.261
iot-0-456,2000,98855207.896675,49427.6,494.276
iot-0-457,2000,98854375.256675,49427.2,494.272
iot-0-458,2000,98850055.936675,49425,494.25
iot-0-459,2000,98852762.016675,49426.4,494.264
iot-0-460,2000,98852397.736675,49426.2,494.262
iot-0-461,2000,98853958.936675,49427,494.27
iot-0-462,2000,98852970.176675,49426.5,494.265
iot-0-463,2000,98853802.917851,49426.9,494.269
iot-0-464,2000,98852709.976675,49426.4,494.263
iot-0-465,2000,98854895.656675,49427.4,494.274
iot-0-466,2000,98854063.016675,49427,494.27
iot-0-467,2000,98853594.656675,49426.8,494.268
iot-0-468,2000,98851669.176675,49425.8,494.258
iot-0-469,2000,98854271.176675,49427.1,494.271
iot-0-470,2000,98854947.696675,49427.5,494.275
iot-0-471,2000,98854531.477851,49427.3,494.273
iot-0-472,2000,98851200.816675,49425.6,494.256
iot-0-473,2000,98853646.696675,49426.8,494.268
iot-0-474,2000,98852501.816675,49426.3,494.262
iot-0-475,2000,98854739.536675,49427.4,494.274
iot-0-476,2000,98852189.576674,49426.1,494.261
iot-0-477,2000,98855936.456675,49428,494.28
iot-0-478,2000,98853438.536675,49426.7,494.267
iot-0-479,2000,98853386.496675,49426.7,494.267
iot-0-480,2000,98853750.776675,49426.9,494.269
iot-0-481,2000,98852657.936675,49426.3,494.263
iot-0-482,2000,98852085.496674,49426,494.26
iot-0-483,2000,98853230.579027,49426.6,494.266
iot-0-484,2000,98854791.576675,49427.4,494.274
iot-0-485,2000,98855259.936675,49427.6,494.276
iot-0-486,2000,98854219.136675,49427.1,494.271
iot-0-487,2000,98852918.136674,49426.5,494.264
iot-0-488,2000,98855780.336675,49427.9,494.279
iot-0-489,2000,98855468.096674,49427.7,494.277
iot-0-490,2000,98853126.296675,49426.6,494.266
iot-0-491,2000,98855103.816675,49427.6,494.275
iot-0-492,2000,98854115.056675,49427.1,494.27
iot-0-493,2000,98856300.736674,49428.2,494.281
iot-0-494,2000,98854999.736675,49427.5,494.275
iot-0-495,2000,98856769.299028,49428.4,494.284
iot-0-496,2000,98854479.336675,49427.2,494.272
iot-0-497,2000,98857757.957851,49428.9,494.289
iot-0-498,2000,98853906.896674,49427,494.269
iot-0-499,2000,98855676.256675,49427.8,494.278
iot-0-500,2000,98854167.096675,49427.1,494.271
iot-0-501,2000,98856040.536675,49428,494.28
iot-0-502,2000,98856456.856675,49428.2,494.282
iot-0-503,2000,98853022.216674,49426.5,494.265
iot-0-504,2000,98855884.416675,49427.9,494.279
iot-0-505,2000,98857601.837852,49428.8,494.288
iot-0-506,2000,98854531.376675,49427.3,494.273
iot-0-507,2000,98853802.816675,49426.9,494.269
iot-0-508,2000,98855051.776675,49427.5,494.275
iot-0-509,2000,98854843.616675,49427.4,494.274
iot-0-510,2000,98855311.976675,49427.7,494.276
iot-0-511,2000,98854427.296675,49427.2,494.272
iot-0-512,2000,98856196.656675,49428.1,494.281
iot-0-513,2000,98855416.056675,49427.7,494.277
iot-0-514,2000,98855832.376675,49427.9,494.279
iot-0-515,2000,98858746.717851,49429.4,494.294
iot-0-516,2000,98854687.496675,49427.3,494.273
